Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index,tg1,tg2,tg3,tg4
2009-06-12,946.21,2743.762,15237.94,3131.85,0.0,6.642189880511165e-17,0.9999999999999998,2.0816681711721685e-16
2009-06-15,923.72,2789.549,14875.52,3038.46,0.0,0.0,0.985669932276675,0.014330067723325152
2009-06-16,911.97,2776.022,14957.91,2995.3,0.0,0.0,0.9999454654574742,5.453454252590112e-05
2009-06-17,910.71,2810.123,14522.84,2910.66,0.0,4.007143862755993e-17,1.0,4.163336342344337e-17
2009-06-18,918.37,2853.903,14265.53,2952.57,0.0,1.2617777535241081e-17,1.0,6.765421556309548e-17
2009-06-19,921.23,2880.492,14521.89,2980.56,6.418476861114186e-17,0.0,0.9361433165833984,0.06385668341660167
2009-06-22,893.04,2896.302,14326.22,2827.65,1.7694179454963432e-16,0.0,0.9671851545241195,0.03281484547588047
2009-06-23,895.1,2892.697,14324.01,2824.79,5.204171306809822e-18,5.262293223325336e-17,0.9757904187712346,0.02420958122876534
2009-06-24,900.94,2922.299,14422.73,2873.01,2.992397996059992e-17,0.0,0.9563715437286177,0.04362845627138251
2009-06-25,920.26,2925.046,14345.62,2949.96,3.2699537522162814e-16,0.0,0.8500634326690608,0.1499365673309389
2009-06-26,918.9,2928.211,14764.64,2991.11,2.3592239273284576e-16,0.0,0.8145625678342989,0.18543743216570088
2009-06-29,927.23,2975.314,14785.74,3014.78,1.249000902703301e-16,1.0014800422185168e-17,0.9080911654653459,0.09190883453465411
2009-06-30,919.32,2959.362,14493.84,2974.67,1.3877787807814457e-17,2.652054828994158e-17,0.8604946226677271,0.1395053773322729
2009-07-01,923.33,3008.15,14645.47,3011.82,3.122502256758253e-17,3.368568258452583e-17,0.899003201251836,0.10099679874816392
2009-07-02,896.42,3060.254,14658.49,2953.45,9.71445146547012e-17,0.0,0.9131085449804354,0.08689145501956477
2009-07-03,896.42,3088.367,14913.05,2941.4,1.7173762412170393e-16,0.0,0.8764150584483827,0.12358494155161719
2009-07-06,898.72,3124.667,14043.4,2881.5,3.469446951953614e-17,7.020248366747202e-17,0.9257232420860859,0.07427675791391392
2009-07-07,881.03,3089.45,14170.45,2844.08,5.551115081766753e-17,9.854410900262937e-17,0.8751954867762537,0.12480451322374614
2009-07-08,879.56,3080.774,13769.15,2796.45,0.0,5.1237519447434735e-17,0.9305947689134233,0.06940523108657687
2009-07-09,882.68,3123.035,13757.46,2786.05,5.551115123125783e-17,0.0,0.8548923901005018,0.14510760989949834
2009-07-10,879.13,3113.932,13504.22,2777.37,0.0,7.275689297780086e-17,0.829104952581678,0.170895047418322
2009-07-13,901.05,3080.556,13400.32,2797.82,1.487525380650112e-16,1.0177861438053358e-16,0.7938049473908737,0.20619505260912613
2009-07-14,905.84,3145.157,13853.7,2820.72,4.5970172113385363e-17,2.727880485546323e-16,0.6915119301858756,0.308488069814124
2009-07-15,932.68,3188.551,14253.24,2969.35,0.0,1.0180954317626625e-16,0.6705699698003154,0.32943003019968464
2009-07-16,940.74,3183.742,14250.25,3011.42,0.0,5.228190818028937e-17,0.5966492514953988,0.4033507485046013
2009-07-17,940.38,3189.741,14744.92,3038.26,0.0,0.0,0.6766283499757755,0.3233716500242246
2009-07-20,951.13,3266.92,15191.01,3129.53,0.0,0.0,0.7125817717482754,0.28741822825172486
2009-07-21,954.58,3213.206,15062.49,3137.19,1.214306433183765e-16,0.0,0.7852288710881138,0.21477112891188632
2009-07-22,954.07,3296.615,14843.12,3133.59,3.8163916471489756e-17,0.0,0.8090847008624653,0.19091529913753466
2009-07-23,976.29,3328.49,15231.04,3214.1,9.194034422677075e-17,0.0,0.8176363491211915,0.18236365087880846
2009-07-24,979.26,3372.603,15378.96,3197.47,6.245004513516508e-17,0.0,0.8236828605806715,0.17631713941932842
2009-07-27,982.18,3435.212,15375.04,3216.82,4.510280983255971e-17,0.0,0.8179964163901142,0.1820035836098857
2009-07-28,979.62,3438.371,15331.94,3204.84,3.122502256758253e-17,1.5792819560249588e-17,0.7188000275868006,0.28119997241319933
2009-07-29,975.15,3266.432,15173.46,3147.8,0.0,0.0,0.7421008434650507,0.25789915653494977
2009-07-30,986.75,3321.56,15387.96,3210.97,2.3592239273284576e-16,0.0,0.7609636412312835,0.23903635876871662
2009-07-31,987.48,3412.062,15670.31,3232.31,1.3530843112619095e-16,0.0,0.7841089252010329,0.21589107479896696
2009-08-03,1002.63,3462.59,15924.23,3364.61,4.163336342344337e-17,9.449801730675937e-17,0.8133364349267181,0.1866635650732817
2009-08-04,1005.65,3471.442,15830.98,3363.87,0.0,1.7773281284191866e-16,0.7700675529530586,0.22993244704694132
2009-08-05,1002.72,3428.501,15903.83,3386.84,2.5673907403097714e-16,3.055920389159963e-16,0.7299596594616731,0.27004034053832643
2009-08-06,997.08,3356.33,15514.03,3366.16,2.949029909160572e-16,0.0,0.7193013614306484,0.2806986385693514
2009-08-07,1010.48,3260.69,15160.24,3400.97,0.0,0.0,0.6658467710211426,0.33415322897885774
2009-08-10,1007.1,3249.76,15009.77,3400.78,0.0,1.3618705965557092e-16,0.5407446946912258,0.4592553053087743
2009-08-11,994.35,3264.726,15074.59,3305.23,2.636779683484747e-16,9.368107023960396e-17,0.5855812556292943,0.41441874437070547
2009-08-12,1005.81,3112.719,15020.16,3366.87,3.0010716134398763e-16,1.2848539143233591e-16,0.6648504434016156,0.3351495565983841
2009-08-13,1012.73,3140.56,15518.49,3402.78,0.0,1.1446092336664643e-16,0.6450720927375452,0.3549279072624549
2009-08-14,1004.09,3046.972,15411.63,3370.06,1.033895191682177e-15,2.4097154931867944e-16,0.6772876836027009,0.3227123163972979
2009-08-17,979.73,2870.63,14784.92,3239.19,2.2204460492503128e-16,9.008768276125707e-17,0.6736699444769586,0.32633005552304123
2009-08-18,989.67,2910.884,15035.26,3278.46,0.0,3.477798221296903e-17,0.7303240414003048,0.2696759585996956
2009-08-19,996.46,2785.584,14809.64,3320.93,7.28583859910259e-17,0.0,0.702395034322418,0.297604965677582
2009-08-20,1007.37,2911.582,15012.32,3371.58,1.2836953722228372e-16,1.7386342272997475e-16,0.6442604063002573,0.3557395936997424
2009-08-21,1026.13,2960.771,15240.83,3431.8,2.4286128663675324e-17,2.8174609673079633e-16,0.6359023007477086,0.36409769925229113
2009-08-24,1025.57,2993.429,15628.75,3437.43,0.0,1.0408357956698702e-16,0.6196789838588813,0.38032101614111863
2009-08-25,1028.0,2915.803,15688.47,3420.25,0.0,0.0,0.6523540436172335,0.34764595638276674
2009-08-26,1028.12,2967.595,15769.85,3376.74,3.816391647148976e-17,1.3283594073981988e-16,0.7017265949683249,0.298273405031675
2009-08-27,1030.98,2946.395,15781.07,3343.35,5.204170427930421e-17,0.0,0.7572209378205369,0.2427790621794632
2009-08-28,1028.93,2860.688,15922.34,3361.53,0.0,0.0,0.7438123348216397,0.2561876651783607
2009-08-31,1020.63,2667.745,15666.64,3294.54,0.0,0.0,0.8143817031041821,0.18561829689581827
2009-09-01,998.04,2683.724,15551.19,3238.65,0.0,0.0,0.8321451186309383,0.16785488136906174
2009-09-02,994.75,2714.974,15467.46,3202.0,0.0,0.0,0.7462457275701234,0.2537542724298767
2009-09-03,1003.24,2845.024,15398.33,3245.2,8.543513119185774e-17,0.0,0.7565523530672599,0.24344764693274024
2009-09-04,1016.4,2861.609,15689.12,3325.21,1.3183898417423734e-16,1.4447924806667988e-16,0.7902822244272565,0.2097177755727433
2009-09-07,1016.4,2881.116,16016.32,3345.58,0.0,0.0,0.8220521607591318,0.1779478392408683
2009-09-08,1025.39,2930.475,16123.67,3443.97,0.0,8.995264191063588e-17,0.7894382913552886,0.21056170864471152
2009-09-09,1033.37,2946.259,16183.55,3447.41,1.1102230246251565e-16,0.0,0.7052737406245008,0.29472625937549934
2009-09-10,1044.14,2924.883,16216.86,3474.9,4.33680868994202e-17,1.0013518146921217e-16,0.6903846253218654,0.3096153746781344
2009-09-11,1042.73,2989.792,16264.3,3497.44,6.765421556309548e-17,0.0,0.7225409293838412,0.27745907061615904
2009-09-14,1049.34,3026.741,16214.19,3496.28,1.6566609195578513e-16,0.0,0.6617268695378065,0.3382731304621936
2009-09-15,1052.63,3033.728,16454.45,3533.42,1.196959198423997e-16,2.941096054504783e-16,0.6060615716332157,0.393938428366784
2009-09-16,1068.76,2999.71,16677.04,3615.13,0.0,0.0,0.7034966457967956,0.2965033542032048
2009-09-17,1065.48,3060.26,16711.11,3617.58,9.540979117872439e-17,3.0442005888665015e-17,0.7668017056476581,0.23319829435234174
2009-09-18,1068.3,2962.667,16741.3,3631.21,0.0,6.817978084772538e-17,0.7486775246034567,0.25132247539654323
2009-09-21,1064.66,2967.011,16741.3,3606.21,2.5240226575462543e-16,0.0,0.7231774004192222,0.27682259958077776
2009-09-22,1071.66,2897.553,16886.43,3643.1,1.6306400674181987e-16,1.6337843088714993e-16,0.697824567458064,0.3021754325419358
2009-09-23,1060.87,2842.721,16719.5,3618.08,0.0,0.0,0.682480314575646,0.3175196854243545
2009-09-24,1050.78,2853.554,16781.43,3573.16,4.336808689942017e-17,0.0,0.6570367728395601,0.34296322716044003
2009-09-25,1044.38,2838.842,16693.0,3580.16,0.0,2.431779555259206e-17,0.7044217983179271,0.295578201682073
2009-09-28,1062.98,2763.525,16693.0,3655.31,7.45931094670027e-17,0.0,0.6526445014313224,0.3473554985686778
2009-09-29,1060.61,2754.54,16852.91,3660.22,5.204170427930421e-18,0.0,0.6044806119911507,0.3955193880088497
2009-09-30,1057.08,2779.426,17126.84,3689.33,4.423544863740858e-17,1.3976155752680576e-16,0.639618744993802,0.3603812550061979
2009-10-01,1029.85,2779.426,17134.55,3641.72,1.708702623837155e-16,1.3041330165204008e-16,0.6227661895395797,0.37723381046041976
2009-10-02,1025.21,2779.426,17134.55,3649.48,0.0,2.4450046529488813e-16,0.6161601600441943,0.38383983995580545
2009-10-05,1040.45,2779.426,16866.41,3738.04,0.0,0.0,0.6029159850934787,0.3970840149065217
2009-10-06,1054.72,2779.426,16958.54,3814.41,0.0,6.73049252660199e-17,0.6016736276877623,0.3983263723122379
2009-10-07,1057.59,2779.426,16806.66,3795.17,4.109126233720062e-17,0.0,0.5451980671086135,0.4548019328913866
2009-10-08,1065.48,2779.426,16843.54,3874.78,2.5153490401663703e-17,1.908492016698883e-16,0.5712663052819469,0.42873369471805295
2009-10-09,1071.49,2911.715,16642.66,3911.6,0.0,0.0,0.5465613829708453,0.453438617029155
2009-10-12,1076.19,2894.483,17026.67,3915.71,0.0,1.2909301498945726e-16,0.4081219044017872,0.5918780955982128
2009-10-13,1073.19,2936.191,17026.67,3948.91,5.590146401335261e-16,0.0,0.48347789209367187,0.5165221079063278
2009-10-14,1092.02,2970.532,17231.11,4061.59,7.546047120499111e-17,1.876568835172245e-16,0.44101959998545165,0.5589804000145481
2009-10-15,1096.56,2979.788,17195.2,4096.25,2.6020852139652106e-16,0.0,0.40025063571016845,0.5997493642898316
2009-10-16,1087.68,2976.633,17322.82,4047.59,0.0,3.0646744354820154e-16,0.38722553714386354,0.6127744628561365
2009-10-19,1097.91,3038.273,17326.01,4111.11,0.0,3.8791613368176684e-16,0.37306674868572054,0.6269332513142793
2009-10-20,1091.06,3084.454,17223.01,3978.93,0.0,3.46927042896483e-16,0.3653465340961584,0.6346534659038416
2009-10-21,1081.4,3070.589,17009.17,3995.88,0.0,1.2790425324406587e-16,0.4174097684942299,0.5825902315057705
2009-10-22,1092.91,3051.412,16789.74,4034.01,3.99853761212654e-16,0.0,0.41230319794594633,0.5876968020540534
2009-10-23,1079.6,3107.847,16810.81,4006.05,4.90059381963448e-16,1.1110000289281898e-17,0.3198583373261317,0.6801416626738678
2009-10-26,1066.95,3109.566,16740.5,3987.86,0.0,0.0,0.22733033060020383,0.7726696693997963
2009-10-27,1063.41,3021.459,16353.4,3851.65,0.0,0.0,0.2307415185808599,0.7692584814191402
2009-10-28,1042.63,3031.329,16283.49,3668.31,1.9428902930940237e-16,0.0,0.3925826739772469,0.6074173260227531
2009-10-29,1066.11,2960.466,16052.72,3868.02,0.0,0.0,0.5000529997684098,0.49994700023159044
2009-10-30,1036.19,2995.848,15896.28,3741.01,0.0,2.42018055884729e-16,0.3518130492430869,0.6481869507569132
2009-11-02,1042.88,3076.649,15896.28,3718.61,7.632783294297951e-17,0.0,0.3739025709565831,0.6260974290434168
2009-11-03,1045.41,3114.227,15404.94,3797.43,0.0,8.886220936689879e-17,0.3779506411610151,0.6220493588389849
2009-11-04,1046.5,3128.537,15912.13,3907.01,2.0469737016526324e-16,1.5391947276715037e-17,0.3124086261958688,0.687591373804131
2009-11-05,1066.63,3155.053,16063.9,3959.59,0.0,0.0,0.35496641888163355,0.6450335811183666
2009-11-06,1069.3,3164.037,16158.28,3942.24,0.0,0.0,0.339733322617967,0.6602666773820332
2009-11-09,1093.08,3175.585,16498.72,4076.93,5.898059818321147e-17,4.55961188121455e-17,0.36636808641472124,0.6336319135852786
2009-11-10,1093.01,3178.61,16440.56,4075.97,0.0,0.0,0.2663363917148146,0.7336636082851855
2009-11-11,1098.51,3175.192,16849.6,4080.05,0.0,1.3776127737304118e-16,0.25701523007464555,0.7429847699253544
2009-11-12,1087.24,3172.945,16696.03,3969.66,1.8214596497756474e-16,0.0,0.27225031918740583,0.7277496808125943
2009-11-13,1093.48,3187.647,16848.83,4003.97,1.006139616066548e-16,0.0,0.30016429056429034,0.6998357094357097
2009-11-16,1109.3,3275.048,17032.51,4097.36,3.8163916471489756e-17,3.517175290704647e-17,0.27489048469383626,0.7251095153061636
2009-11-17,1110.32,3282.889,17050.65,4121.34,2.1684043449710089e-16,7.530097548202316e-17,0.3082953776169517,0.6917046223830481
2009-11-18,1109.8,3303.234,16998.78,4102.47,1.3617579286417936e-16,3.2882420393975353e-17,0.3219066638524085,0.6780933361475913
2009-11-19,1094.9,3320.612,16785.65,4019.38,0.0,1.4787549363450965e-16,0.32769014024892007,0.6723098597510804
2009-11-20,1091.38,3308.346,17021.85,4027.88,0.0,8.520153953647941e-18,0.38840987880510114,0.611590121194899
2009-11-23,1106.24,3338.663,17180.18,4080.03,3.2959746043559335e-17,3.0320282243775615e-17,0.34865157157911997,0.65134842842088
2009-11-24,1105.65,3223.526,17131.08,4089.26,1.7347234759768133e-18,3.3628254525212626e-16,0.34118299789275686,0.6588170021072429
2009-11-25,1110.63,3290.165,17198.95,4125.86,6.418476861114186e-17,4.129447555082489e-17,0.33307632950368266,0.6669236704963173
2009-11-26,1110.63,3170.979,16854.93,4002.87,0.0,5.933367790995099e-17,0.3042056554300596,0.6957943445699405
2009-11-27,1091.49,3096.265,16632.01,4059.23,0.0,1.1762648584981556e-16,0.33905482740986503,0.6609451725901351
2009-11-30,1095.63,3195.301,16926.22,4052.68,0.0,1.1221054772642098e-16,0.25329839873355436,0.7467016012664457
2009-12-01,1108.86,3235.363,17198.27,4176.42,2.949029909160572e-16,0.0,0.2916629999326972,0.7083370000673026
2009-12-02,1109.23,3269.751,17169.91,4210.45,9.8879238130678e-17,0.0,0.21131941614699376,0.7886805838530063
2009-12-03,1099.92,3264.628,17185.68,4200.95,2.1163626406917047e-16,0.0,0.21438422203387075,0.7856157779661291
2009-12-04,1105.98,3317.044,17101.54,4161.67,5.637851296924623e-17,3.176314806888566e-17,0.1095530172555532,0.8904469827444467
2009-12-07,1103.25,3331.897,16983.14,4164.19,2.949029909160572e-17,0.0,0.08122652583156978,0.9187734741684304
2009-12-08,1091.94,3296.664,17227.68,4068.18,7.979727989493313e-17,0.0,0.12054976322629848,0.8794502367737015
2009-12-09,1095.95,3239.568,17125.22,4053.24,0.0,7.587053374055422e-18,0.18997758357797428,0.8100224164220259
2009-12-10,1102.35,3254.264,17189.31,4083.28,0.0,8.222740820127324e-17,0.2430933301677177,0.7569066698322822
2009-12-11,1106.41,3247.318,17119.03,4127.13,1.0234868508263162e-16,4.861930818134869e-17,0.18107374748678864,0.8189262525132113
2009-12-14,1114.11,3302.904,17097.55,4151.68,0.0,6.036925180508964e-17,0.18329218693000704,0.8167078130699928
2009-12-15,1107.93,3274.46,16877.16,4146.58,0.0,8.451686161482698e-17,0.12579404123154309,0.8742059587684569
2009-12-16,1109.18,3255.212,16912.77,4125.61,2.220446049250313e-16,2.2037829819878782e-17,0.06360731919722057,0.9363926808027792
2009-12-17,1096.08,3179.078,16894.25,3991.45,1.1102230246251565e-16,2.1333779176535406e-17,0.03192548205807841,0.9680745179419215
2009-12-18,1102.47,3113.886,16719.83,3964.16,0.0,0.0,0.1716960619236869,0.8283039380763133
2009-12-21,1114.05,3122.973,16601.2,3949.07,0.0,0.0,0.14580748613952418,0.854192513860476
2009-12-22,1118.02,3050.52,16692.0,3988.39,3.209238430557098e-17,1.4133938902804577e-17,0.38040998909199514,0.6195900109080049
2009-12-23,1120.59,3073.777,17231.11,4027.01,0.0,0.0,0.21837662806047947,0.7816233719395208
2009-12-24,1126.48,3153.41,17360.61,4052.67,4.2500725161431774e-17,0.0,0.44830910357580134,0.5516908964241988
2009-12-25,1126.48,3141.353,17360.61,4052.67,5.724587470723463e-17,0.0,0.3067774050371795,0.6932225949628207
2009-12-28,1127.78,3188.785,17360.61,4105.44,0.0,4.528202997299093e-17,0.37345109663574705,0.6265489033642532
2009-12-29,1126.2,3211.761,17401.56,4116.84,0.0,0.0,0.3901851086234838,0.6098148913765163
2009-12-30,1126.42,3262.6,17343.82,4113.55,0.0,0.0,0.45427006992676333,0.5457299300732371
2009-12-31,1115.1,3277.139,17464.81,4116.74,0.0,0.0,0.4605473217096402,0.5394526782903601
2010-01-01,1115.1,3277.139,17464.81,4116.74,9.150666335777657e-17,0.0,0.4653578441092086,0.5346421558907914
2010-01-04,1132.98,3243.76,17558.73,4243.71,2.463307335887066e-16,0.0,0.4175609979861347,0.5824390020138653
2010-01-05,1136.52,3282.179,17686.24,4260.67,2.706168622523819e-16,0.0,0.31309651998383975,0.6869034800161602
2010-01-06,1137.14,3254.215,17701.13,4277.52,4.336808689942018e-17,3.4996957986731845e-17,0.33006388676015824,0.6699361132398417
2010-01-07,1141.69,3192.776,17615.72,4268.71,0.0,1.2748109356505797e-16,0.3986486209289869,0.6013513790710132
2010-01-08,1144.98,3195.998,17540.29,4260.28,0.0,1.8758851544327088e-16,0.41658299461391524,0.5834170053860847
2010-01-11,1146.98,3212.75,17526.71,4278.28,1.8214596497756474e-17,0.0,0.5735598710870968,0.4264401289129033
2010-01-12,1136.22,3273.966,17422.51,4241.38,0.0,5.3806545214392684e-17,0.616314783295657,0.38368521670434313
2010-01-13,1145.68,3172.658,17509.8,4233.99,0.0,5.61156873068454e-17,0.6061815064516608,0.39381849354833925
2010-01-14,1148.46,3215.55,17584.87,4162.26,1.0988389018140587e-16,1.941142712626075e-17,0.49783759147902185,0.502162408520978
2010-01-15,1136.03,3224.152,17554.3,4124.63,2.0166160306771513e-16,0.0,0.4696240354246284,0.5303759645753715
2010-01-18,1136.03,3237.098,17641.08,4159.41,1.8257964584655895e-16,0.0,0.5590457977189718,0.4409542022810281
2010-01-19,1150.23,3246.874,17486.06,4173.26,1.8691645453650096e-16,0.0,0.5426778142005273,0.4573221857994726
2010-01-20,1138.04,3151.85,17474.49,4050.41,0.0,3.6997517085172003e-16,0.6116630505236688,0.38833694947633096
2010-01-21,1116.48,3158.863,17051.14,3938.34,7.546047120499111e-17,0.0,0.6844171352372653,0.31558286476273456
2010-01-22,1091.76,3128.588,16859.68,3886.08,4.2500725161431774e-17,3.677907354286785e-17,0.7655387110834576,0.23446128891654236
2010-01-25,1096.79,3094.412,16780.46,3871.89,0.0,6.344096190823168e-18,0.7518345074311656,0.24816549256883444
2010-01-26,1092.17,3019.394,16780.46,3816.48,9.627715291671279e-17,0.0,0.7586345662679437,0.24136543373205646
2010-01-27,1097.5,2986.607,16289.82,3757.95,0.0,4.190525852795152e-17,0.823996290870305,0.17600370912969507
2010-01-28,1084.53,2994.143,16306.87,3782.97,0.0,1.145027238201316e-16,0.7993341188172192,0.20066588118278078
2010-01-29,1073.87,2989.292,16357.96,3749.65,0.0,1.3183898417423734e-16,0.7068187328183262,0.2931812671816737
2010-02-01,1089.19,2941.36,16356.03,3797.48,0.0,1.1335787109639401e-17,0.8915823399605666,0.10841766003943333
2010-02-02,1103.32,2934.713,16163.44,3877.5,3.4694469519536265e-18,5.577228380890644e-17,0.8778543284968057,0.12214567150319422
2010-02-03,1097.28,3003.834,16496.05,3867.68,0.0,1.749397914445636e-16,0.8150158621072491,0.18498413789275078
2010-02-04,1063.11,2995.308,16224.95,3653.71,1.734723475976807e-17,0.0,0.8254040161903573,0.17459598380964275
2010-02-05,1066.19,2939.402,15790.93,3609.73,0.0,8.196700510068365e-17,0.9413630500229877,0.05863694997701229
2010-02-08,1056.74,2935.174,15935.61,3631.79,6.505213034913027e-17,0.0,0.8470110926338289,0.15298890736617118
2010-02-09,1070.52,2948.842,16042.18,3716.37,2.0816681711721685e-17,0.0,0.9223775516511442,0.07762244834885583
2010-02-10,1068.13,2982.499,15922.17,3733.6,1.2143064331837656e-17,1.6613759474959288e-17,0.8999146839487584,0.1000853160512416
2010-02-11,1078.47,2985.499,16152.59,3776.09,0.0,7.027207500536908e-17,0.9798425502036857,0.0201574497963143
2010-02-12,1075.51,3018.133,16152.59,3778.47,2.4286128663675296e-17,1.6934433073883097e-17,0.9045629009720394,0.09543709902796055
2010-02-15,1075.51,3018.133,16038.35,3794.0,1.734723475976807e-18,0.0,0.967312511219535,0.03268748878046496
2010-02-16,1094.87,3018.133,16226.68,3833.04,0.0,3.9960145204067036e-17,1.0,3.469446951953614e-17
2010-02-17,1099.51,3018.133,16428.91,3902.24,0.0,0.0,0.8915969882005413,0.10840301179945878
2010-02-18,1106.75,3018.133,16327.84,3951.91,3.122502256758253e-17,0.0,0.8378453503672928,0.1621546496327072
2010-02-19,1109.17,3018.133,16191.63,3946.94,8.326672684688674e-17,0.0,0.7929855512500322,0.20701444874996783
2010-02-22,1108.02,3003.398,16237.05,3932.86,0.0,0.0,0.7832722071430066,0.21672779285699353
2010-02-23,1094.6,2982.575,16286.32,3860.88,8.847089661565761e-17,0.0,0.7075903860760145,0.2924096139239854
2010-02-24,1105.24,3022.177,16255.97,3854.14,1.0842021724855043e-17,0.0,0.7968241206689777,0.20317587933102235
2010-02-25,1102.94,3060.618,16254.2,3836.58,1.249000902703301e-16,0.09453318145696528,0.7333332905754746,0.17213352796756012
2010-02-26,1104.49,3051.943,16429.55,3903.23,3.10623922417097e-17,0.029227349536094155,0.7157200645120787,0.25505258595182717
2010-03-01,1115.71,3087.842,16429.55,3949.45,0.0,0.0,0.8538250802292283,0.14617491977077174
2010-03-02,1118.31,3073.108,16772.56,4009.56,5.594483210025203e-17,0.15510132979084942,0.7808979171465417,0.06400075306260886
2010-03-03,1118.79,3097.005,17000.01,4021.1,6.245004513516506e-17,0.0993070675315795,0.848195362769217,0.052497569699203245
2010-03-04,1122.97,3023.374,16971.7,4001.82,3.946495907847236e-17,0.02757860024963383,0.9383800773738561,0.03404132237651003
2010-03-05,1138.7,3031.065,16994.49,4082.2,0.0,0.0,1.0,0.0
2010-03-08,1138.51,3053.232,17102.6,4065.88,0.0,1.3351762264968672e-17,0.9649420006684701,0.03505799933152989
2010-03-09,1140.45,3069.141,17052.54,4091.4,0.0,7.625401894101123e-18,1.0,0.0
2010-03-10,1145.61,3048.927,17098.33,4152.39,6.841315657411759e-17,0.00428940219901488,0.9526885843909856,0.043022013409999504
2010-03-11,1150.24,3051.282,17167.96,4146.28,0.0,1.9611107346636304e-17,0.9528604075451095,0.047139592454890515
2010-03-12,1149.99,3013.412,17166.62,4134.96,4.163336342344337e-17,0.0,0.906069666207319,0.09393033379268112
2010-03-15,1150.51,2976.939,17164.99,4119.31,0.0,0.018423904737106155,0.9097038118317984,0.07187228343109553
2010-03-16,1159.46,2992.841,17383.18,4173.02,5.204170427930421e-18,3.443168579067085e-17,0.9001502770216477,0.09984972297835239
2010-03-17,1166.21,3050.479,17490.08,4166.56,2.1250362580715887e-17,0.05426986494194855,0.9045587719936822,0.04117136306436932
2010-03-18,1165.83,3046.089,17519.26,4125.97,0.0,0.1972115323716414,0.8027884676283586,0.0
2010-03-19,1159.9,3067.75,17578.23,4066.2,0.0,0.2964408657864434,0.7035591342135568,0.0
2010-03-22,1165.81,3074.576,17410.57,4069.33,2.882154514110647e-17,0.328866717278841,0.6711332827211589,9.656923437757087e-18
2010-03-23,1174.17,3053.126,17451.02,4119.32,3.469446951953614e-18,0.34133311176250786,0.6586668882374923,1.1564823173178713e-18
2010-03-24,1167.72,3056.807,17451.02,4085.77,0.0,0.1917565583651501,0.80824344163485,0.0
2010-03-25,1165.73,3019.175,17558.85,4041.32,5.63785162004205e-18,8.999836714166367e-18,0.9326602537682889,0.06733974623171117
2010-03-26,1166.59,3059.716,17644.76,4020.44,4.185020385794047e-17,0.0,0.9062880746827723,0.09371192531722765
2010-03-29,1173.22,3123.798,17711.35,4096.04,2.6454533008646308e-17,0.038740250391925996,0.9302216364746494,0.031038113133424666
2010-03-30,1173.27,3128.468,17590.17,4132.83,8.933825901280555e-17,0.04875807063853208,0.7543850923751645,0.19685683698630327
2010-03-31,1169.43,3109.105,17527.77,4170.73,0.0,2.0179216528963367e-17,0.8637098452909094,0.13629015470909067
2010-04-01,1178.1,3147.415,17692.62,4234.98,1.0842021724855044e-17,0.0,0.8626181980382486,0.13738180196175137
2010-04-02,1178.1,3157.957,17692.62,4234.98,0.0,5.651369368936758e-18,0.8559255081638714,0.14407449183612872
2010-04-05,1187.44,3157.957,17935.68,4279.37,0.0,2.0380299129563875e-17,0.8825884789987927,0.11741152100120739
2010-04-06,1189.44,3158.681,17941.37,4276.35,0.0,0.0,0.9244906631533063,0.07550933684669375
2010-04-07,1182.45,3148.222,17970.02,4258.78,0.0,0.01744312011707873,0.8741372551547265,0.10841962472819475
2010-04-08,1186.44,3118.709,17714.4,4258.23,0.0,1.8730620710024797e-17,0.9340553800898856,0.06594461991011435
2010-04-09,1194.37,3145.347,17933.14,4272.48,3.469446951953614e-17,1.5567970460736327e-17,0.9439846437734861,0.05601535622651387
2010-04-12,1196.48,3129.263,17853.0,4260.02,3.642919299551295e-17,0.0,0.9837276096964175,0.016272390303582525
2010-04-13,1197.3,3161.251,17821.96,4246.82,0.0,0.0,1.0,6.86373254625112e-17
2010-04-14,1210.65,3166.183,17821.96,4311.88,0.0,1.640393805584168e-17,0.9854414121781868,0.014558587821813154
2010-04-15,1211.67,3164.966,17639.26,4287.68,8.239936510889834e-18,0.014045711729480978,0.9271212163485878,0.0588330719219312
2010-04-16,1192.13,3130.302,17591.18,4201.54,1.1275702593849246e-17,0.08406218521775335,0.9042541543681221,0.011683660414124643
2010-04-19,1197.52,2980.297,17400.68,4168.84,1.3877787807814457e-17,0.08009222984606934,0.9199077701539307,4.625929269271485e-18
2010-04-20,1207.17,2979.532,17460.58,4206.26,1.818836967258395e-17,0.06868196862644538,0.9313180313735546,1.5558806628582773e-17
2010-04-21,1205.94,3033.278,17472.56,4201.64,0.01424826160534656,0.0,0.9857517383946535,0.0
2010-04-22,1208.67,2999.484,17573.99,4179.18,0.0,0.01804594183871707,0.9819540581612829,1.1133876192614477e-17
2010-04-23,1217.28,2983.537,17694.2,4193.63,1.1862834094429408e-17,0.0,1.0,0.0
2010-04-26,1212.05,2969.503,17745.28,4192.61,0.0,0.0,1.0,1.1009318372182796e-17
2010-04-27,1183.71,2907.928,17690.62,4054.58,0.0,1.1102230246251565e-16,1.0,7.512494288362254e-18
2010-04-28,1191.36,2900.331,17380.08,4041.32,8.775309707374073e-18,0.0,1.0,6.978745255050017e-19
2010-04-29,1206.78,2868.432,17503.47,4152.92,0.0,1.0408340855860843e-16,0.9999999999999999,0.0
