Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,TWSE Index,KOSPI Index,SENSEX Index,MXMU Index,MXLA Index
1995/7/27,565.22,133.37,16625.19,697.72,5279.32,940.75,3556.95,135.69,804.97
1995/7/28,562.93,133.32,16649.45,695.42,5297.11,932.82,3452.88,135.72,801.55
1995/7/31,562.06,132.95,16677.53,695.55,5180.42,933.57,3386.97,135.39,795.8
1995/8/1,559.64,132.85,16358.57,715.4,5199.63,944.6,3390.73,134.8,794.53
1995/8/2,558.8,134.95,16720.75,699.99,5042.79,935.7,3438.34,134.39,806.95
1995/8/3,558.75,134.15,16893.71,703.44,5051.15,922.95,3371.9,133.79,816.31
1995/8/4,558.94,134.56,16741.2,709.88,5071.89,917.47,3395.17,132.69,831.42
1995/8/7,560.03,134.74,16615.46,718.08,4919.11,907.84,3394,129.91,846.06
1995/8/8,560.39,134.45,16838.97,712.53,4917.09,901.87,3388.27,129.98,834.87
1995/8/9,559.71,133.88,16789.33,717.46,4729.37,924.41,3422.79,127.27,834.06
1995/8/10,557.45,134.24,16728.97,735.15,4769.85,916.01,3422.79,126.33,839.36
1995/8/11,555.11,134.08,16792.34,744.99,4551.89,914.23,3404.6,124.87,824.06
1995/8/14,559.74,133.27,16916.57,776.13,4503.37,908.69,3409.11,124.33,810.01
1995/8/15,558.57,134.4,17452.72,751.48,4591.41,908.69,3409.11,123.66,813.74
1995/8/16,559.97,134.83,18158.73,767.66,4792.39,904.44,3425.67,124.16,814.7
1995/8/17,559.04,134.95,18149.7,769.45,4825.78,902.82,3446.18,122.43,813.82
1995/8/18,559.21,135.7,18032.49,757.43,4830.34,906.9,3446.18,121.96,816.56
1995/8/21,558.11,136.48,17871.05,739.06,4773.38,913.31,3452.44,120.2,820.33
1995/8/22,559.52,136.18,17877.77,739.86,4807.21,917.79,3447.32,119.83,814.55
1995/8/23,557.14,136.09,17731.98,729.89,4753.37,925.81,3447.32,120.26,814.54
1995/8/24,557.46,135.58,17921.99,733.85,4654.39,927.82,3415.56,120.32,808.04
1995/8/25,560.1,135.7,17770.68,727.58,4670.61,921.1,3370.28,120.1,807.4
1995/8/28,559.05,135,17847.29,725.62,4730.56,922.44,3328.61,121.26,807.72
1995/8/29,560,134.79,18135.16,722.08,4768.4,916.46,3328.61,120.11,798.68
1995/8/30,560.92,135.06,17983.86,715.73,4832.48,914.71,3328.61,120.6,793.77
1995/8/31,561.88,134.33,18117.22,723.87,4809.93,914.06,3346.76,119.98,802.95
1995/9/1,563.84,134.79,18120.73,728.84,4785.29,911.36,3356.09,120.96,811.81
1995/9/4,563.84,135.51,17748.52,737.89,4937.02,922.49,3337.07,122.42,821.34
1995/9/5,569.17,136.06,17794.04,739.53,4965.27,928.96,3316.19,122.51,824.52
1995/9/6,570.17,136.92,17620.38,753.75,5111.82,944.52,3348.23,121.83,824.07
1995/9/7,570.29,136.72,17621.18,753.84,5133.44,953.81,3344.11,121.8,827.24
1995/9/8,572.68,136.99,18279.55,751.08,5182.51,953.81,3366.25,122.5,826.2
1995/9/11,573.91,136.8,18486.11,775.45,5063.82,950.98,3373.26,122.1,831.66
1995/9/12,576.51,137.1,18472.17,763.69,5067.75,952.28,3361.64,122.22,832.1
1995/9/13,578.77,138.48,18614.26,763.18,4986.99,968.32,3350.23,120.19,831.15
1995/9/14,583.61,138.24,18758.55,758.13,4956.02,965.72,3361.18,120.96,836.93
1995/9/15,583.35,138.63,18758.55,755.93,4995.53,985.64,3371.66,121.42,834.93
1995/9/18,582.77,137.49,18319.16,757.4,5040.15,1000.21,3370.36,120.06,834.52
1995/9/19,584.2,138.27,18474.38,736.74,5045.25,992.57,3375.1,120,835.8
1995/9/20,586.77,137.92,18198.64,726.14,4994.39,1009.47,3401.01,118.88,827.96
1995/9/21,583,137.63,18034.79,731.17,4980.03,1012.29,3424.1,120.48,819.52
1995/9/22,581.73,135,17713.93,730.01,4980.03,997.73,3444.4,122.19,811.19
1995/9/25,581.81,135.16,17566.43,723.35,5160.16,985.2,3488.6,121.36,795.77
1995/9/26,581.41,135.97,17921.98,728.86,5094.42,983.82,3518.11,119.84,783.54
1995/9/27,581.04,134.5,18262.43,708.46,5078.42,980.78,3466.39,119.23,774.97
1995/9/28,585.87,133.85,18022.86,711.19,5078.42,985.88,3456.52,119.03,784.83
1995/9/29,584.41,135.28,17913.06,722.43,5013.43,987.1,3493.21,119.85,795.83
1995/10/2,581.72,135.76,17739.84,722.43,5045.62,975.79,3493.21,120.38,776.05
1995/10/3,582.34,135.91,18142.99,722.43,5035.79,975.79,3493.21,119.61,766.99
1995/10/4,581.47,136.21,18145.08,717.79,5086.45,982.89,3531.49,120.33,761.75
1995/10/5,582.63,136.18,18220.41,724.88,5100.47,989.05,3562.81,120.83,774.44
1995/10/6,582.49,135.65,18506.28,719.96,5213.73,1002.07,3598.37,121.06,782.12
1995/10/9,578.37,134.89,18176.27,706.29,5260.78,1008.29,3582.9,121.4,767.1
1995/10/10,577.52,133.21,18176.27,708.63,5260.78,1004.16,3557.8,119.86,761.38
1995/10/11,579.46,133.95,17891.19,710.89,5165.36,1011,3572.22,120.07,770.16
1995/10/12,583.1,134.72,17971.4,704.4,5108.93,1016.66,3561.4,118.53,768.74
1995/10/13,584.5,135.82,17880.83,702.98,5115.82,1014.3,3581.97,118.02,768.28
1995/10/16,583.03,135.35,18016.44,701.34,5038.98,1007.48,3583.76,122.24,774.68
1995/10/17,586.78,135.3,17916.6,702.4,5081,1005.78,3568.86,123.19,778.79
1995/10/18,587.44,135.76,17895.97,716.83,5033.07,1006.7,3567.45,123.71,779.73
1995/10/19,590.65,135.12,17955.36,702.79,4941.42,1000.22,3540.37,124.36,778.26
1995/10/20,587.46,133.84,18157.33,726.29,4953.56,994.89,3514.42,125.08,780.74
1995/10/23,585.06,132.12,18156.24,723.09,4975.44,976.39,3486.2,125.45,767.68
1995/10/24,586.54,132.59,18014.25,723.57,4995.79,992.76,3486.2,124.8,767.85
1995/10/25,582.47,133.51,17970.81,760.41,4995.79,997.88,3486.2,123.72,744.63
1995/10/26,576.72,132.94,17726.68,731.47,4990.57,1001.15,3408.67,122.94,709.62
1995/10/27,579.7,131.78,17337.19,722.37,4936.77,1001.37,3444.12,122.64,727.11
1995/10/30,583.25,133.41,17509.17,722.78,4817.04,982.87,3419.45,121.65,736.46
1995/10/31,581.5,134.51,17654.64,717.32,4817.04,990.26,3423.47,121.06,730.76
1995/11/1,584.22,134.64,17474.49,723.39,4801.66,997.52,3488.5,118.89,722.54
1995/11/2,589.72,135.43,18028.8,721.7,4826.64,994.68,3461.35,119.93,720.88
1995/11/3,590.57,135.44,18028.8,727.79,4819.99,989.74,3469.4,118.99,720.92
1995/11/6,588.46,134.88,18036.97,736.15,4862.59,992.77,3425.88,117.54,711.09
1995/11/7,586.32,135.3,18021.22,729.69,4825.19,987.72,3425.88,117.85,709.6
1995/11/8,591.71,135.57,17863.29,711.61,4773.7,980.84,3364.71,116.9,699.01
1995/11/9,593.26,135.97,17821.04,711.2,4717.48,970.91,3316,116.5,707.14
1995/11/10,592.72,135.17,17843.56,708.76,4694.96,965.95,3287.12,115.86,697.17
1995/11/13,592.3,134.7,17789.46,688.7,4817.6,954.04,3193.77,114.21,675.65
1995/11/14,589.29,134.94,17802.51,688.87,4630.97,948.34,3138.79,114.9,676.53
1995/11/15,593.96,135.2,17682.74,692.2,4608.7,937.04,3158.98,115.55,677.17
1995/11/16,597.34,136.32,17939.52,682.44,4639.28,933.95,3143.18,114.63,692.9
1995/11/17,600.07,136.14,18151.16,676.19,4566.08,952.37,3103.03,114.41,708.18
1995/11/20,596.85,136.93,18383.82,674.74,4565.72,931.64,3111.23,113.08,702.43
1995/11/21,600.24,136.56,18384.32,678.42,4621.67,917.97,3062.69,113.31,712.88
1995/11/22,598.4,137.2,18239.84,663.32,4629.27,921.03,3001.52,112.58,723.99
1995/11/23,598.4,136.83,18239.84,658.37,4574.83,932.58,2944.18,112.78,730.17
1995/11/24,599.97,137.39,18215.23,659.37,4586.75,944.85,3042.2,111.69,724.39
1995/11/27,601.32,138.13,18543.14,645.03,4769.04,949.23,3023.28,110.05,721.5
1995/11/28,606.45,137.37,18688.42,652.57,4766.69,952.89,2960.22,108.74,723
1995/11/29,607.64,137.58,18533.98,641.59,4700.88,948.31,2922.16,108.02,736.48
1995/11/30,605.37,137.85,18744.42,641.14,4777.2,930.92,2994.29,108.58,742.92
1995/12/1,606.98,138.29,18833.1,633.81,4809.94,939,3037.99,109.6,747.59
1995/12/4,613.68,137.65,18897.37,634.92,4745.89,934.95,3036.23,111.17,750.83
1995/12/5,617.68,138.18,18879.53,637.22,4772.97,946.98,3007.24,112.5,742.42
1995/12/6,620.18,138.72,19067.86,628.43,4722.93,954.61,3069.92,111.14,742.62
1995/12/7,616.17,138.17,19412.32,631.84,4748.64,960.57,3132.19,111.38,740.36
1995/12/8,617.48,138.33,19286.97,636.78,4836.04,958.62,3083.32,110.84,738.48
1995/12/11,619.52,138.85,19226.78,619.26,4958.13,947.75,3044.23,109.43,736.49
1995/12/12,618.78,139.61,19312.77,629.45,4959.4,943.22,3033.83,108.69,744.49
1995/12/13,621.69,139.4,19283.48,613.8,5018.01,929.46,3068.16,107.53,745.4
1995/12/14,616.92,140.12,19499.3,614.75,5064.99,908.67,3053.42,109.25,732.45
1995/12/15,616.34,139.36,19346.55,603.89,5053.9,899.55,3049.4,109.45,740.89
1995/12/18,606.81,137.99,19311.08,592.14,5112.92,867.18,3042.96,110.63,734.91
1995/12/19,611.93,137.34,19140.49,592.06,5082.17,890.79,3037.01,109.81,742.6
1995/12/20,605.94,138.31,19448.59,601.04,4964.84,892.04,3049.26,110.27,758.69
1995/12/21,610.49,138.99,19653.25,597.43,5093.85,899.84,3105.2,110.6,768.95
1995/12/22,611.96,140.35,19744.42,594.24,5091.94,894.67,3110.49,111.42,773.98
1995/12/25,611.96,140.35,19775.41,580.03,5163.28,893.11,3110.49,111.42,773.98
1995/12/26,614.3,140.35,19904.72,572.22,5105.37,876.37,3110.49,110.11,773.49
1995/12/27,614.53,141.4,20011.76,570.4,5071.55,882.94,3110.49,108.99,768.68
1995/12/28,614.12,141.16,19873.13,556.82,5108.18,882.94,3110.49,109.34,763.87
1995/12/29,615.93,141.69,19868.15,555.29,5158.65,882.94,3110.49,110.08,763.02
1996/1/1,615.93,141.69,19868.15,555.29,5173.73,882.94,3127.94,110.08,763.02
1996/1/2,620.73,142.36,19868.15,537.87,5173.73,882.94,3111.96,109.01,781.46
1996/1/3,621.32,144.12,19868.15,542.42,5173.73,888.85,3088.4,109.85,815.25
1996/1/4,617.7,143.51,20618,558.76,5146.04,859.97,3072.41,111.16,811.85
1996/1/5,616.71,142.88,20669.03,536.37,4799.3,856.62,3048.86,112.95,811.68
1996/1/8,618.46,142.75,20563.58,539.17,4934.86,866.81,3003.19,113.34,815.36
1996/1/9,609.45,142.32,20652.08,558.62,4911.99,881.99,3001.03,114.29,805.44
1996/1/10,598.48,141.03,20612.32,547.62,4862.35,885.77,2997.33,116.22,797.33
1996/1/11,602.69,140.46,20377.92,545.64,4942.62,883.96,3021.99,117.32,804.68
1996/1/12,601.81,142.05,20287.42,547.11,4962.8,880.74,3010.21,118.64,808.5
1996/1/15,599.82,141.9,20287.42,551.04,5027.01,865.46,3022.51,118.69,809.25
1996/1/16,608.44,143.49,20567.07,547.76,5015.36,868.27,3015.48,120.03,808.56
1996/1/17,606.37,143.29,20570.26,537.31,5017.48,857.06,2962.91,119.88,809.91
1996/1/18,608.24,144.27,20370.04,517.63,5028.2,849.14,2940.4,119.43,813.52
1996/1/19,611.83,145.08,20365.76,523.51,5016.76,848.07,2918.21,121.56,823.98
1996/1/22,613.4,145.02,20196.53,516.46,5039,842.8,2926.78,122.9,831.76
1996/1/23,612.79,144.4,20080.92,519.6,5008.25,850.83,2896.7,121.92,833.78
1996/1/24,619.96,145.65,20312.74,522.63,5013.72,865.55,2838.57,121.34,829.66
1996/1/25,617.03,145.63,20414.69,521.37,4940.07,868.17,2826.08,121.48,828.23
1996/1/26,621.62,145.78,20663.84,525.57,4935.09,867.38,2826.08,120.37,826
1996/1/29,624.22,145.8,20589.2,529.14,4692.3,873.15,2872.18,120.01,830.31
1996/1/30,630.15,146.06,20722.44,532.57,4803.8,875.45,2909.92,120.06,837.72
1996/1/31,636.02,147.1,20812.74,537.35,4763.4,878.82,2931.84,122.93,839.93
1996/2/1,638.46,147.48,20935.12,536.68,4775.28,885.13,3001.42,124.03,851.77
1996/2/2,635.84,147.97,20904.03,536.04,4791.32,881.48,3172.83,124.69,865.63
1996/2/5,641.43,146.55,20653.38,522.85,4759.25,890.68,3233.32,125.49,857.93
1996/2/6,646.33,147.07,20751.15,520.69,4690.22,881.21,3154.89,124.97,854.16
1996/2/7,649.93,146.94,20943.49,524.3,4758.83,883.77,3202.49,125.39,846.53
1996/2/8,656.07,146.26,21118.3,521.86,4741.46,889.01,3380.04,124.3,850.7
1996/2/9,656.37,146.16,20934.82,525.41,4764.95,881.88,3470.53,123.5,847.12
1996/2/12,661.45,146.3,20934.82,525.77,4866.81,865.12,3471.68,123.87,845.15
1996/2/13,660.51,147.23,20784.23,529.58,4857.27,858.18,3527.84,123.17,844.88
1996/2/14,655.58,146.86,20943.59,529.25,4836.39,869.98,3581,123.9,839.35
1996/2/15,651.32,147.04,20886.19,536.98,4809.02,869.35,3542.12,124.89,830.64
1996/2/16,647.98,146.94,20802.77,552.94,4809.02,878.03,3499.06,125.07,822.78
1996/2/19,647.98,145.55,20721.25,552.94,4809.02,889.34,3483.33,125.86,821.28
1996/2/20,640.65,144.11,20655.67,552.94,4809.02,889.34,3453.8,125.2,815.96
1996/2/21,648.1,144.73,20372.23,552.94,4809.02,883.23,3453.8,125.72,819.87
1996/2/22,658.86,146.01,20340.94,552.94,4809.02,881.6,3500.48,126.12,827.32
1996/2/23,659.08,146.97,20300.38,552.94,4865,876.55,3492.95,126.12,828.7
1996/2/26,650.46,145.91,20480.27,552.94,4775.86,859.05,3538.1,129.33,822.8
1996/2/27,647.24,146.08,20000.4,552.94,4769.64,859.87,3519.29,130.8,815.73
1996/2/28,644.75,147.25,19919.97,552.94,4751.19,855.21,3494.09,130.9,811.8
1996/2/29,640.43,147.45,20125.37,552.94,4797.67,852.83,3391.99,129.94,788.93
1996/3/1,644.37,148.49,20168.63,552.94,4877.38,852.83,3417.81,130.42,806.51
1996/3/4,650.81,148.82,20063.88,601.98,4855.23,855.1,3402.05,133.36,813.06
1996/3/5,655.79,147.64,20183.87,587.06,4792.74,857.72,3402.05,132.78,811.38
1996/3/6,652,147.64,20241.18,559.7,4725.81,851.06,3424.65,133.1,793.31
1996/3/7,653.65,148.6,19957.15,569.33,4750.74,842.22,3383.92,132.53,776.4
1996/3/8,633.5,147.13,20155.87,573.13,4805.09,849.15,3344.64,130.54,762.64
1996/3/11,640.02,145.75,19796.29,568.12,4711.43,848.26,3291.65,129.63,769.59
1996/3/12,637.09,145.71,19950.27,563.88,4692.4,844.42,3299.9,128.85,768.58
1996/3/13,638.55,145.97,19734.7,563.2,4751.08,838.87,3373.73,129.37,777.12
1996/3/14,640.87,146.88,19923.66,562.3,4851.65,844.43,3386.05,130.55,776.12
1996/3/15,641.43,146.17,20190.85,562.39,4936.31,856.47,3343.27,130.47,774.21
1996/3/18,652.65,147.67,20285.13,567.87,4941.42,854.46,3292.21,131.31,779.71
1996/3/19,651.69,148.44,20442.6,566.55,4950.32,860.13,3256.08,131.31,786.97
1996/3/20,649.98,148.57,20442.6,569.67,5040.52,869.98,3256.08,130.57,786.84
1996/3/21,649.19,148.99,20727.53,569.76,5042.28,868.2,3291.43,131.29,795.77
1996/3/22,650.62,149.17,20700.92,570.18,5066.55,872.04,3238.71,130.97,802.48
1996/3/25,650.04,148.66,20915.44,570.24,5067.51,863.27,3226.02,131.61,804.06
1996/3/26,652.97,148.09,21014.77,563.52,5092.92,859.07,3242.78,131.63,799.59
1996/3/27,648.91,148.97,21329.98,562.35,5043.11,857.21,3309.85,131.59,796.83
1996/3/28,648.94,148.22,21295.82,554.04,5032.35,856.56,3309.85,130.84,796.73
1996/3/29,645.5,149.02,21406.85,556.39,5032.35,866.76,3366.61,131.18,797.2
1996/4/1,653.73,149.72,21560.39,566.19,5127.49,880.16,3366.61,130.69,804.38
1996/4/2,655.26,149.59,21600.08,557.21,5175.75,884.47,3409.69,131.88,802.85
1996/4/3,655.88,149.56,21464.73,560.98,5175.75,884.75,3407.47,131.89,800.52
1996/4/4,655.86,150.17,21471.16,563.19,5175.75,881.5,3410.28,132.06,800.52
1996/4/5,655.86,150.17,21695.84,582.53,5377.19,881.5,3443.86,131.9,800.09
1996/4/8,644.24,150.22,21424.24,581.38,5599.8,877.03,3485.75,132.67,785.52
1996/4/9,642.19,150.13,21744.17,578.07,5589.72,869.82,3485.63,130.8,785.78
1996/4/10,633.5,150.72,21791.7,579.82,5768.03,869.17,3469.94,130.69,791.97
1996/4/11,631.18,149.97,21694.43,583.38,5712.5,869.17,3464.33,130.19,792.36
1996/4/12,636.71,150.29,21660.47,586.96,5945.06,889.82,3487.51,129.72,812.71
1996/4/15,642.49,151.16,21883.04,584.67,6122.46,908.09,3543.66,128.5,819.55
1996/4/16,645,151.86,21868.17,590.85,5938.22,907.73,3590.54,127.81,820.01
1996/4/17,641.61,151.1,21816.22,593.38,6087.98,922.4,3718.91,128.36,824.81
1996/4/18,643.61,151.99,21812.5,600.28,5942.8,936.89,3737.86,128.08,829.59
1996/4/19,645.07,153.23,21883.84,618.12,5945.67,948.37,3737.86,127.88,838.89
1996/4/22,647.89,153.89,22123.89,613.97,6052.85,950.61,3710.79,126.26,838.17
1996/4/23,651.58,153.68,22119.88,623.77,5907.01,940.55,3728.76,125.96,835.81
1996/4/24,650.17,153.43,22282.05,664.65,5986.81,956.61,3869.87,126.94,837.07
1996/4/25,652.87,153.92,22230.1,652.67,5970.15,964.69,3836.91,126.54,841.59
1996/4/26,653.46,154.41,22235.03,707.61,6051.21,964.57,3765.11,125.96,839.12
1996/4/29,654.16,153.43,22235.03,738.62,6182.7,985.03,3765.11,125.64,836.75
1996/4/30,654.17,153.63,22041.3,681.16,6134.28,980.9,3826.72,125.57,837.05
1996/5/1,654.58,153.34,21815.01,681.16,6114.14,980.9,3826.72,125.53,837.86
1996/5/2,643.38,152.92,21662.38,654.43,6081.71,961.52,3845.48,127.33,834.29
1996/5/3,641.63,151.65,21662.38,650.04,6131.45,965.67,3785.51,126.48,829.12
1996/5/6,640.81,151.87,21662.38,671.28,6086.37,974.1,3712.87,126.27,830.1
1996/5/7,638.26,151.51,21495.28,661.16,6025.19,986.84,3712.87,127.43,837.65
1996/5/8,644.77,150.96,21728.6,661.27,6019.87,976.75,3767.25,127.4,845.01
1996/5/9,645.44,151.28,21411.88,656.9,5965.02,959.14,3694.3,127.39,850.68
1996/5/10,652.09,152.19,21420.12,661.47,6035.21,965.83,3694.39,127.57,852.71
1996/5/13,661.51,151.83,21171.82,666.11,6127.19,978.73,3750.37,127.09,860.82
1996/5/14,665.6,152.84,21301.05,665.42,6155.83,964.11,3810.13,126.19,859.42
1996/5/15,665.42,153.44,22055.97,682.05,6095.41,958.17,3796.29,124.92,860.37
1996/5/16,664.85,152.89,22147.21,683.08,6096.93,940.96,3823.11,126.08,858.75
1996/5/17,668.91,153.33,21916.6,711.93,6022.72,937.51,3795.96,126.87,864.8
1996/5/20,673.15,153.62,21979,703.08,5774.89,935.07,3694.29,128.02,874.88
1996/5/21,672.76,153.93,22091.74,661.85,5729.48,919.88,3671.95,127.47,877.66
1996/5/22,678.42,152.89,21958,668.62,5732.99,924,3685.85,125.52,879.91
1996/5/23,676,152.8,21724.08,642.67,5790.76,918.11,3683.99,125,868.32
1996/5/24,678.51,152.78,21798.43,639.8,5934.81,918.11,3709.25,123.36,869.23
1996/5/27,678.51,152.76,21699.76,637.96,5898.45,920.43,3653.1,122.51,871.02
1996/5/28,672.23,153.41,21944.53,646.91,5859.54,906.21,3636.01,121.9,871.32
1996/5/29,667.93,153.51,22021.5,650.56,5876.43,894.29,3740.45,123.16,861.68
1996/5/30,671.7,152.7,21886.35,636.36,5892.92,898.56,3700.62,125.49,862.64
1996/5/31,669.12,153.3,21956.19,643.65,5966.82,903.09,3724.97,125.33,860.33
1996/6/3,667.68,152.67,21588.52,641.09,5973.49,897.22,3799.01,126.03,851.82
1996/6/4,672.56,153.46,21858.12,651.51,5921.92,909.43,3793.46,126.24,851.9
1996/6/5,678.44,153.88,21881.43,696.97,5951.86,913.25,3813.05,125.3,854.85
1996/6/6,673.03,153.48,21804.46,702.64,6019.05,913.25,3830.31,125.64,855.77
1996/6/7,673.31,152.18,21751.81,727.34,6096.54,907.83,3866.21,126.88,852.21
1996/6/10,672.16,152.96,21719.15,764.39,6073.09,892.17,3889.34,127.98,846.31
1996/6/11,670.97,153.48,21817.62,752.26,6125.79,888.66,3914.28,128.44,840.56
1996/6/12,669.04,153.63,22104.8,755.77,6301.82,873.31,3939.2,129.51,844.5
1996/6/13,667.92,153.24,22082.4,768.68,6376.1,874.68,3965.44,129.34,845.76
1996/6/14,665.85,152.8,22289.39,777.28,6314.74,862.53,4049.39,128.74,854.05
1996/6/17,665.16,152.81,22245.38,752,6423.11,856.43,4067.29,129.15,866.42
1996/6/18,662.06,153.03,22332.4,793.56,6323.76,862.31,4069.26,129.39,872.92
1996/6/19,661.96,152.86,22367.36,796.91,6380.07,869.56,3980.04,129.78,874.3
1996/6/20,662.1,152.27,22437.3,793.59,6380.07,861.72,3995.2,129.1,869.56
1996/6/21,666.84,152.36,22530.65,796.11,6355.66,864.27,3924.95,129.28,878.8
1996/6/24,668.85,152.78,22603.2,793.34,6431.25,842.48,3928.58,129.32,884.85
1996/6/25,668.48,152.49,22597.17,780.65,6384.07,836.94,3855.06,129.23,877.68
1996/6/26,664.39,152.77,22666.8,801.46,6380.87,823.63,3792.75,130.18,886.75
1996/6/27,668.55,152.03,22501.61,806.46,6537.2,820.05,3849.11,131.54,885.49
1996/6/28,670.63,153.23,22530.75,804.251,6507.05,823.53,3812.52,132.44,881.11
1996/7/1,675.88,153.58,22455.49,761.115,6560.41,833.79,3754.38,133.21,883.88
1996/7/2,673.61,153.72,22347.97,759.713,6497.83,837.93,3747.47,132.71,893.11
1996/7/3,672.4,153.43,22379.02,786.134,6435.41,838.24,3656.03,132.62,897.17
1996/7/4,672.4,154.32,22292.91,785.429,6428.4,841.51,3701.74,133.58,900.73
1996/7/5,657.44,153.34,22232.42,785.379,6441.02,845.12,3707.01,132.89,886.71
1996/7/8,652.54,152.62,21924.94,807.339,6327.46,847.99,3730.72,132.85,878.61
1996/7/9,654.75,153.06,21919.82,817.612,6328.23,858.05,3651.01,132.7,888.09
1996/7/10,656.06,153.29,21778.94,820.046,6225.59,858.79,3671.66,132.01,881.47
1996/7/11,645.67,152.72,21892.58,792.068,6247.19,847.39,3700.69,131.33,877.14
1996/7/12,646.19,151.54,21656.45,796.41,6226.26,839.82,3651.56,130.16,879.38
1996/7/15,629.8,150.56,21753.42,789.158,6062.52,814.11,3712.37,128.86,859.51
1996/7/16,628.37,146.82,21406.35,823.08,5955.5,812.66,3644.93,129.41,853.28
1996/7/17,634.07,147.52,21412.88,808.99,6102.73,812.66,3722.24,129.05,856.71
1996/7/18,643.56,148.4,21566.42,818.044,6122.2,816.47,3775.99,128.51,863.89
1996/7/19,638.73,148.73,21476.29,856.928,6192.28,837.39,3763.09,128.51,873.51
1996/7/22,633.77,146.86,21005.63,884.939,6159.08,838.75,3807.6,128.77,865.24
1996/7/23,626.87,147.72,21163.69,871.474,6086.16,838.78,3663.08,127.75,861.15
1996/7/24,626.65,145.68,20631.03,887.596,6095.74,832.48,3582.06,126.85,848.23
1996/7/25,631.17,146.57,20883.84,868.159,6034.07,820.29,3559.28,127.28,846.35
1996/7/26,635.9,146.42,21124.9,845.123,6053.7,814.03,3560,127.77,837.69
1996/7/29,630.91,146.6,20967.54,855.421,6123.05,805.15,3491.01,127.84,833.69
1996/7/30,635.26,146.21,20880.33,836.932,6106.97,807.28,3448.33,127.52,846.15
1996/7/31,639.95,147.05,20692.83,822.477,6106.97,821.71,3536.94,127.02,844.72
1996/8/1,650.02,147.98,20984.83,835.105,6106.97,835.27,3538.6,128.14,862.52
1996/8/2,662.49,149.36,20940.41,838.875,6160.99,826.23,3511.63,127.54,878.21
1996/8/5,660.23,150.03,21077.47,853.193,6083.66,824.3,3482.68,128.12,872.45
1996/8/6,662.38,150.3,20744.88,862.223,6266.98,828.05,3481.29,126.96,870.62
1996/8/7,664.16,150.76,20477.59,867.267,6261.46,834.03,3543.44,126.59,871.56
1996/8/8,662.59,151.02,20731.31,875.999,6341.93,837.2,3509.18,126.48,872.14
1996/8/9,662.1,150.46,20551.05,871.604,6315.66,832.61,3497.73,127.55,872.63
1996/8/12,665.77,150.24,20666.6,886.046,6317.62,837.99,3458.98,127.6,875.45
1996/8/13,660.2,150.69,20864.95,874.805,6325.16,833.43,3447.96,127.07,865.53
1996/8/14,662.05,151.03,20981.11,871.645,6373.93,825.84,3424.63,126.43,866.02
1996/8/15,662.28,150.96,20968.25,865.827,6284.93,825.84,3424.63,126.26,876.31
1996/8/16,665.21,151.77,20834,853.87,6249.61,814.96,3382.75,126.07,883.26
1996/8/19,666.58,151.59,21106.41,835.615,6047.51,800.52,3281.49,126.48,879.18
1996/8/20,665.69,152.59,21127.01,822.442,6057.44,793.91,3316.06,127.12,886.76
1996/8/21,665.07,151.85,21275.02,833.606,6177.78,789.12,3406.22,128.71,881.3
1996/8/22,670.68,153.18,21363.24,818.196,6160.82,779.63,3388.8,128.5,875.44
1996/8/23,667.03,153.23,21228.8,803.693,6200.22,781.42,3431.4,130.27,870.94
1996/8/26,663.88,152.96,20883.74,773.068,6200.48,766.89,3433.55,130.97,860.71
1996/8/27,666.4,153.04,20910.27,787.467,6232.53,761.75,3438.8,130.93,872.95
1996/8/28,664.81,153.14,20709.81,796.839,6256.76,753.35,3438.8,131.42,878.33
1996/8/29,657.4,152.07,20553.16,788.734,6312.43,766.16,3493.61,131.09,868.71
1996/8/30,651.99,151.31,20166.9,809.938,6309.82,782.87,3514.61,131.27,867.15
1996/9/2,651.99,151.56,20107.11,804.778,6342.17,774.26,3562.98,130.22,866.19
1996/9/3,654.72,150.79,20198.15,800.223,6257.97,769.8,3484.68,129.54,865.38
1996/9/4,655.61,151.3,20201.87,812.015,6228.78,791.64,3516.9,130.15,869.95
1996/9/5,649.44,151.8,20379.82,814.383,6304.96,787.14,3516.9,129.95,867.01
1996/9/6,655.68,151.85,20152.53,801.234,6290.23,784.05,3508.07,129.59,876.34
1996/9/9,663.76,153.11,20202.27,793.586,6435.43,797.38,3468.29,129.17,879.54
1996/9/10,663.81,153.98,20559.59,764.449,6415.76,803.04,3434.83,128.86,877.12
1996/9/11,667.28,153.52,20571.04,769.245,6455.44,801.45,3382.71,128.73,875.23
1996/9/12,671.15,154.36,20443.93,757.087,6425.68,797.57,3391.54,128.78,878.53
1996/9/13,680.54,155.79,20842.64,779.069,6471.63,785.19,3347.37,129.32,885.61
1996/9/16,683.98,156.1,20842.64,778.293,6518.46,781.88,3347.37,130.49,890.02
1996/9/17,682.94,155.72,21310.59,776.479,6478.44,781.76,3347.37,130.28,891.49
1996/9/18,681.47,155.34,21156.75,760.756,6499.02,782.1,3414.01,130.8,893.67
1996/9/19,683,155.57,21322.85,769.099,6535.59,773.15,3349.77,130.21,894.19
1996/9/20,687.03,155.69,21112.24,805.538,6499.52,759.35,3346.78,130.2,893.01
1996/9/23,686.48,154.17,21112.24,851.986,6453.98,769.2,3331.09,129.49,891.33
