Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index,G0Q0 Index,G0BC Index,H0A0 Index,IP00 Index,DXY Index,EURUSD curncy,JPYUSD curncy,HKDUSD CURNCY,TWDUSD CURNCY,KRWUSD CURNCY,INRUSD CURNCY,SGDUSD CURNCY,THBUSD CURNCY,MYRUSD CURNCY,IDRUSD CURNCY,PHPUSD CURNCY,RUBUSd CURNCY,TRYUSD CURNCY,BRLUSD CURNCY,MXNUSD CURNCY
2011-08-31,1218.89,237.43,8955.2,2567.34,10943.29,7741.36,1880.11,16676.75,797.25,485.35,4051.93,1423.264,249.47,804.597,867.532,74.117,1.4369,0.013045,0.12844,0.034464,0.09381,0.021694,0.8303,0.033395,0.3365,0.117288,0.023666,0.03456,0.58337,0.6291,0.08108
2011-09-01,1204.42,238.93,9060.8,2556.043,10922.53,7757.76,1880.7,16676.75,795.01,480.58,4099.93,1428.003,249.474,807.165,867.146,74.479,1.4259,0.013002,0.12849,0.034541,0.09399,0.021694,0.8302,0.033389,0.337,0.117234,0.023674,0.03453,0.58056,0.6175,0.08136
2011-09-02,1173.97,233.11,8950.74,2528.28,10664.45,7757.06,1867.75,16821.46,797.49,468.47,3967.05,1436.73,250.487,807.183,867.089,74.756,1.4205,0.013019,0.1284,0.034423,0.09387,0.021835,0.8308,0.033434,0.3368,0.11722,0.023674,0.03428,0.57049,0.6091,0.08059
2011-09-05,1173.97,223.45,8784.46,2478.739,10299.17,7551.57,1785.83,16713.33,786.88,453.6,3818.31,1437.036,250.051,807.733,866.626,75.112,1.4098,0.013005,0.12837,0.034382,0.09344,0.021741,0.8278,0.033422,0.3355,0.11713,0.023632,0.03393,0.56518,0.608,0.07976
2011-09-06,1165.24,221.98,8590.57,2470.524,10347.04,7367.19,1766.71,16862.81,786.27,453.06,3886.03,1438.444,249.199,801.46,864.458,75.952,1.3998,0.012877,0.12829,0.034334,0.09282,0.021684,0.8256,0.033383,0.3347,0.116857,0.023616,0.03378,0.56841,0.6032,0.07992
2011-09-07,1198.62,228.84,8763.41,2516.09,10544.86,7529.01,1833.46,17065.0,800.91,467.3,3919.96,1434.06,248.381,804.041,866.004,75.467,1.4098,0.012946,0.1283,0.034388,0.09347,0.02166,0.8281,0.03335,0.3357,0.117117,0.023649,0.03395,0.5687,0.6021,0.08023
2011-09-08,1185.9,230.47,8793.12,2498.943,10499.89,7548.37,1846.64,17165.54,802.27,469.68,3951.63,1437.297,248.774,805.447,866.483,76.246,1.3881999999999999,0.012902,0.12831,0.034252,0.09271,0.021646,0.8226,0.033322,0.3342,0.11672,0.023521,0.03368,0.56539,0.6022,0.07991
2011-09-09,1154.23,224.59,8737.66,2497.753,10468.89,7610.57,1812.93,16866.97,791.57,448.13,3811.0,1441.903,247.261,804.45,862.48,77.192,1.3656,0.01289,0.12826,0.034045,0.0928,0.021474,0.8138,0.033245,0.3314,0.116659,0.023558,0.03331,0.55861,0.5978,0.07879
2011-09-12,1162.27,218.93,8535.67,2497.753,9967.86,7610.57,1812.93,16501.74,767.27,434.92,3747.75,1440.544,245.756,799.689,857.682,77.578,1.3679000000000001,0.012951,0.12817,0.033921,0.093,0.021174,0.8099,0.033168,0.3294,0.116043,0.023345,0.03309,0.55957,0.5874,0.07786
2011-09-13,1172.87,220.87,8616.55,2471.305,9967.86,7391.37,1812.93,16467.44,761.12,437.51,3727.11,1436.347,245.11,798.85,856.826,76.919,1.3678,0.012997,0.12813,0.033921,0.0907,0.021013,0.8069,0.033118,0.3261,0.114811,0.023151,0.03306,0.56593,0.5847,0.07762
2011-09-14,1188.67,224.17,8518.57,2484.827,9968.86,7228.47,1749.16,16709.6,751.39,436.49,3740.74,1436.141,244.854,799.871,854.265,76.833,1.3755,0.013049,0.12824,0.033769,0.09043,0.020986,0.8035,0.033025,0.3253,0.11383,0.023002,0.03285,0.56278,0.5833,0.07732
2011-09-15,1209.11,228.69,8668.86,2479.054,10051.67,7385.68,1774.08,16876.54,754.02,446.25,3794.85,1432.249,245.379,800.651,854.06,76.241,1.3877,0.013037,0.12837,0.033893,0.08986,0.021028,0.8054,0.032976,0.3241,0.113798,0.023084,0.03289,0.56133,0.5859,0.07725
2011-09-16,1216.01,230.16,8864.16,2482.343,10249.2,7577.4,1840.1,16933.83,758.54,443.91,3824.06,1433.345,245.626,802.062,854.333,76.599,1.3796,0.013022,0.12834,0.033881,0.08998,0.021158,0.8058,0.032954,0.3238,0.113876,0.023092,0.03272,0.56301,0.577,0.0766
2011-09-19,1204.09,224.96,8864.16,2437.795,9866.97,7480.88,1820.94,16745.35,738.72,429.03,3713.6,1442.739,245.412,801.205,849.378,77.146,1.3686,0.013057,0.1283,0.03352,0.08777,0.020915,0.7931,0.032723,0.3192,0.111638,0.022841,0.03196,0.55379,0.5562,0.07621
2011-09-20,1202.09,229.1,8721.24,2447.755,9916.23,7492.85,1837.97,17099.28,742.7,438.67,3672.76,1441.786,245.86,801.651,850.664,77.03,1.3702,0.01308,0.12838,0.033478,0.08765,0.020809,0.7937,0.032884,0.3213,0.112328,0.022923,0.0318,0.55944,0.5598,0.07559
2011-09-21,1166.76,225.33,8741.16,2512.963,9822.67,7535.88,1854.28,17065.15,736.43,432.86,3556.99,1447.429,246.054,801.169,849.216,77.342,1.3573,0.01308,0.12831,0.033374,0.08699,0.020691,0.7725,0.032658,0.3183,0.110193,0.022826,0.03164,0.54734,0.5314,0.07296
2011-09-22,1129.56,214.89,8560.26,2443.056,9202.7,7305.5,1800.55,16361.15,697.99,393.88,3321.98,1459.455,244.296,793.767,835.996,78.455,1.3465,0.013117,0.12818,0.032834,0.0848,0.020169,0.7668,0.032468,0.3146,0.10986,0.022845,0.03118,0.54252,0.5247,0.07095
2011-09-23,1136.43,216.19,8560.26,2433.159,9033.09,7046.22,1697.44,16162.06,694.23,382.98,3303.25,1452.738,243.416,789.376,827.493,78.501,1.35,0.013063,0.12814,0.03296,0.08577,0.020228,0.7704,0.032326,0.3137,0.110683,0.022933,0.03113,0.54407,0.5457,0.07385
2011-09-26,1162.95,220.28,8374.13,2393.183,8735.4,6877.12,1652.71,16051.1,668.41,384.09,3378.16,1445.604,242.102,787.693,823.352,78.363,1.3533,0.013096,0.12823,0.03281,0.08466,0.020219,0.7729,0.032123,0.3148,0.110011,0.022897,0.03083,0.5398,0.5483,0.07385
2011-09-27,1175.38,229.91,8609.95,2415.054,9294.22,7089.95,1735.71,16524.03,701.44,402.7,3498.44,1438.35,242.489,787.913,825.685,77.506,1.3585,0.013019,0.12824,0.033031,0.08559,0.020382,0.7791,0.032394,0.3174,0.112582,0.023127,0.0315,0.54077,0.5537,0.07482
2011-09-28,1151.06,227.39,8615.65,2392.062,9277.49,7146.98,1723.09,16446.02,699.27,399.9,3439.26,1439.495,242.316,785.274,827.029,77.852,1.3543,0.013053,0.12832,0.032765,0.08491,0.02051,0.7719,0.032185,0.3145,0.10965,0.022889,0.03138,0.53763,0.5432,0.07372
2011-09-29,1160.4,228.9,8701.23,2365.343,9277.49,7182.61,1769.29,16698.07,700.94,405.86,3428.31,1443.418,242.777,781.699,826.972,78.028,1.3597000000000001,0.013014,0.12833,0.032757,0.08517,0.020427,0.7712,0.032082,0.3135,0.11062,0.022886,0.03133,0.53978,0.5438,0.07294
2011-09-30,1131.42,226.18,8700.29,2359.22,8917.36,7225.38,1769.65,16453.76,697.07,393.77,3341.9,1446.07,241.803,775.674,826.025,78.553,1.3387,0.012983,0.12846,0.032648,0.08449,0.020427,0.765,0.032056,0.3116,0.110073,0.022712,0.031,0.53771,0.5318,0.07201
2011-10-03,1099.23,223.62,8545.48,2359.22,8408.26,7013.97,1769.65,16151.45,668.71,382.56,3220.56,1456.502,241.728,769.54,823.585,79.431,1.3176,0.01305,0.1284,0.032616,0.08441,0.020344,0.7581,0.032033,0.3088,0.111882,0.022754,0.03052,0.52902,0.5287,0.07126
2011-10-04,1123.95,217.46,8456.12,2359.22,8102.58,7047.87,1706.19,15864.86,653.29,363.71,3202.52,1456.124,240.607,757.487,817.369,79.597,1.3349,0.01302,0.12843,0.0326,0.08381,0.020237,0.7646,0.032072,0.3123,0.110927,0.022743,0.03061,0.52975,0.5379,0.07276
2011-10-05,1144.03,224.15,8382.98,2359.22,8102.58,6989.15,1666.52,15792.41,659.7,367.75,3282.51,1448.222,239.73,758.783,819.492,78.919,1.3348,0.013022,0.12845,0.032648,0.08431,0.020264,0.7671,0.032118,0.3133,0.111857,0.022858,0.03076,0.53535,0.5452,0.07378
2011-10-06,1164.97,230.27,8522.02,2359.22,8571.49,7132.0,1710.32,15792.41,683.96,382.06,3393.0,1443.376,239.882,765.918,825.303,78.634,1.3437000000000001,0.013034,0.12851,0.032699,0.0846,0.020264,0.7703,0.032248,0.3148,0.112899,0.022902,0.03095,0.54185,0.5615,0.07451
2011-10-07,1155.46,231.99,8605.62,2359.22,8887.53,7211.96,1759.77,16232.54,691.38,391.33,3421.91,1437.931,240.476,769.463,828.271,78.726,1.3378,0.013029,0.1285,0.0328,0.08457,0.020343,0.7707,0.032279,0.3163,0.111247,0.022954,0.03088,0.54025,0.5651,0.0743
2011-10-10,1194.89,235.94,8605.62,2344.787,8869.55,7211.96,1766.44,16557.23,702.75,407.36,3530.88,1438.236,241.429,770.017,830.222,77.494,1.3642,0.013042,0.12852,0.032779,0.08549,0.020419,0.7842,0.032409,0.3187,0.112575,0.023047,0.03171,0.54653,0.5672,0.07554
2011-10-11,1195.54,235.28,8773.68,2348.516,9257.34,7398.71,1795.02,16536.47,712.9,403.13,3546.63,1432.022,241.186,775.266,834.772,77.585,1.3639999999999999,0.013047,0.12853,0.032942,0.08535,0.020271,0.7788,0.032321,0.3187,0.11241,0.023065,0.03169,0.54341,0.5651,0.07463
2011-10-12,1207.25,239.16,8738.9,2420.0,9455.84,7382.35,1809.5,16958.39,727.34,419.99,3566.39,1427.645,242.179,782.977,841.415,76.994,1.3791,0.012943,0.12855,0.032916,0.0858,0.020424,0.783,0.032462,0.3194,0.113058,0.023095,0.03214,0.54919,0.5646,0.07526
2011-10-13,1203.66,236.53,8823.25,2438.79,9802.58,7428.33,1823.1,16883.92,727.5,413.11,3605.58,1432.434,242.691,785.652,842.69,76.996,1.3777,0.013004,0.12859,0.032982,0.0866,0.020354,0.7829,0.032394,0.3193,0.112838,0.023095,0.03205,0.54443,0.5711,0.07447
2011-10-14,1224.58,238.51,8747.96,2431.374,9584.83,7358.08,1835.4,17082.69,734.14,427.31,3666.3,1429.046,243.311,789.053,845.987,76.623,1.3881999999999999,0.012952,0.12858,0.03305,0.08655,0.020399,0.7904,0.03251,0.3199,0.113007,0.023119,0.0324,0.54628,0.5769,0.07551
2011-10-17,1200.86,236.22,8879.6,2440.402,9853.34,7461.12,1865.18,17025.09,748.13,418.59,3588.85,1434.111,243.976,791.506,848.698,77.146,1.3737,0.013017,0.12857,0.033175,0.08693,0.020428,0.785,0.032611,0.3216,0.112486,0.023154,0.0323,0.53596,0.5708,0.07415
2011-10-18,1225.38,235.33,8741.91,2383.485,9340.43,7359.48,1838.9,16748.29,728.26,419.18,3616.93,1434.434,243.716,792.044,846.206,77.138,1.3752,0.013018,0.12858,0.033176,0.08708,0.020287,0.7896,0.032584,0.3196,0.113026,0.023164,0.03206,0.53842,0.5681,0.07473
2011-10-19,1209.88,236.71,8772.54,2377.512,9449.14,7353.37,1855.92,17085.34,736.44,420.65,3607.76,1433.959,244.981,797.409,848.467,77.114,1.376,0.013019,0.12859,0.033228,0.0881,0.020342,0.7887,0.032468,0.3216,0.113701,0.023183,0.03224,0.53517,0.5638,0.0743
2011-10-20,1215.39,233.07,8682.15,2331.366,9196.68,7244.32,1805.09,16936.89,721.42,411.37,3508.42,1432.365,244.193,799.023,846.23,76.974,1.3780000000000001,0.013022,0.12854,0.033012,0.08714,0.020078,0.7845,0.032227,0.3223,0.112297,0.023068,0.0319,0.53814,0.5599,0.073
2011-10-21,1238.25,238.93,8678.89,2317.275,9219.73,7254.51,1838.38,16785.64,722.01,426.16,3598.72,1430.43,245.719,803.918,847.357,76.395,1.3896,0.013113,0.12851,0.03301,0.08732,0.01999,0.786,0.032331,0.3175,0.112708,0.023074,0.0322,0.54531,0.5633,0.07313
2011-10-24,1254.19,242.03,8843.98,2370.333,9717.65,7470.3,1898.32,16939.28,735.32,439.66,3684.88,1428.626,245.977,808.166,849.35,76.028,1.3929,0.013142,0.12859,0.033206,0.08827,0.020068,0.7916,0.032457,0.3191,0.113186,0.023122,0.03276,0.55525,0.5705,0.07479
2011-10-25,1229.05,240.29,8762.31,2409.672,9860.98,7491.21,1888.65,17254.86,743.87,437.16,3678.78,1436.695,247.443,811.923,853.133,76.122,1.3908,0.01314,0.12862,0.033191,0.08838,0.020196,0.7913,0.032457,0.3202,0.113026,0.023151,0.03279,0.56186,0.5664,0.07397
2011-10-26,1242.0,240.8,8748.47,2427.48,10050.59,7535.82,1894.31,17288.83,742.01,441.64,3716.49,1431.403,246.735,812.813,854.142,76.246,1.3906,0.013131,0.12864,0.03318,0.08839,0.020196,0.787,0.032478,0.3179,0.112727,0.023131,0.03263,0.56883,0.5686,0.07461
2011-10-27,1284.59,249.42,8926.54,2435.615,10565.76,7565.21,1922.04,17288.83,765.87,464.37,3892.79,1418.771,248.283,820.626,865.083,74.879,1.4189,0.013167,0.12874,0.033251,0.09021,0.020196,0.8059,0.032798,0.3234,0.113863,0.023414,0.03345,0.57231,0.585,0.07614
2011-10-28,1285.09,249.0,9050.47,2473.41,10625.16,7616.06,1929.48,17804.8,782.09,467.05,3967.4,1425.206,249.782,822.803,864.774,75.067,1.4147,0.013188,0.1288,0.033512,0.09063,0.020508,0.8051,0.032723,0.3261,0.113508,0.023505,0.03353,0.57267,0.5914,0.07693
2011-10-31,1253.3,243.48,8988.39,2468.25,10512.99,7587.69,1909.03,17705.01,771.57,450.45,3912.44,1435.087,249.475,821.871,862.664,76.166,1.3858,0.012793,0.12873,0.033378,0.08968,0.02054,0.7971,0.032563,0.3249,0.11274,0.02341,0.03295,0.56468,0.5824,0.0749
2011-11-01,1218.28,235.06,8835.52,2470.019,10184.48,7622.01,1909.63,17480.83,743.3,430.68,3750.99,1446.547,248.532,815.165,857.694,77.261,1.3703,0.012758,0.12868,0.03308,0.08915,0.020295,0.7844,0.032362,0.3197,0.112455,0.023214,0.0325,0.55758,0.5731,0.07346
2011-11-02,1237.9,237.22,8640.42,2504.108,10445.85,7598.45,1898.01,17464.85,753.26,443.72,3766.39,1446.099,249.057,817.233,862.048,77.017,1.3747,0.012813,0.1287,0.033256,0.08918,0.020331,0.7847,0.032489,0.3193,0.111483,0.023376,0.03256,0.56251,0.5731,0.07387
2011-11-03,1261.15,242.2,8640.42,2508.089,10294.92,7460.31,1869.96,17481.93,743.4,449.45,3834.92,1442.21,248.247,819.323,865.492,76.672,1.3822999999999999,0.012811,0.12874,0.033223,0.08878,0.020349,0.7913,0.032626,0.319,0.111982,0.023162,0.03282,0.5706,0.5761,0.075
2011-11-04,1253.23,239.76,8801.4,2528.294,10705.48,7603.23,1928.41,17562.61,756.3,445.89,3835.59,1443.821,248.671,819.944,867.718,76.962,1.3792,0.012781,0.12874,0.033234,0.09017,0.020362,0.7902,0.032648,0.3211,0.111982,0.023365,0.03257,0.56625,0.5704,0.07413
2011-11-07,1261.12,238.44,8767.09,2509.799,10646.75,7621.72,1919.1,17562.61,754.55,450.13,3875.72,1447.109,248.993,819.855,867.264,76.962,1.3776,0.012811,0.12872,0.033194,0.08959,0.020362,0.7882,0.032616,0.3195,0.11167,0.023283,0.03281,0.56271,0.5719,0.07454
2011-11-08,1275.92,240.5,8655.51,2503.836,10686.02,7600.79,1903.14,17569.53,759.81,453.48,3897.08,1442.276,248.805,819.738,869.813,76.586,1.3834,0.012865,0.12872,0.033222,0.08978,0.020222,0.7902,0.032626,0.3201,0.112171,0.023307,0.03309,0.56509,0.5748,0.075
2011-11-09,1229.1,236.34,8755.44,2524.919,10917.7,7561.86,1907.53,17362.1,758.88,435.29,3786.28,1449.177,247.684,814.644,864.389,77.926,1.3542,0.012851,0.12863,0.033137,0.08902,0.019926,0.776,0.032531,0.3191,0.112549,0.023052,0.03265,0.55471,0.5623,0.07311
2011-11-10,1239.69,235.35,8500.8,2479.536,10300.18,7308.68,1813.25,17362.1,740.19,437.05,3753.67,1443.826,246.681,813.697,863.906,77.743,1.3606,0.012878,0.12855,0.033198,0.08837,0.019926,0.7747,0.032473,0.3182,0.110926,0.023034,0.03274,0.55802,0.5656,0.07386
2011-11-11,1263.86,240.98,8514.47,2481.084,10430.07,7367.29,1863.45,17192.82,741.71,443.64,3867.47,1443.927,247.632,813.883,865.093,76.945,1.375,0.012966,0.12857,0.033141,0.08856,0.019943,0.7817,0.032478,0.3196,0.111794,0.023145,0.03294,0.56334,0.5741,0.07408
2011-11-14,1251.78,238.47,8603.7,2528.714,10716.9,7525.65,1902.81,17118.74,753.05,440.62,3807.87,1445.784,247.133,814.254,863.968,77.569,1.3633,0.012976,0.12852,0.033105,0.08883,0.019835,0.776,0.032499,0.3184,0.111297,0.023023,0.0327,0.5605,0.5662,0.07402
2011-11-15,1257.81,237.03,8541.93,2529.761,10637.86,7491.06,1886.12,16882.67,746.26,439.0,3804.09,1444.842,246.065,812.373,859.645,77.872,1.3538999999999999,0.012982,0.12848,0.033058,0.08864,0.019732,0.774,0.032446,0.3167,0.111174,0.023007,0.03266,0.55599,0.5662,0.07351
2011-11-16,1236.91,237.04,8463.16,2466.959,10332.09,7387.52,1856.07,16775.87,746.41,439.32,3801.47,1446.935,245.929,811.443,859.473,78.016,1.3463,0.012977,0.12847,0.033124,0.08802,0.019706,0.7715,0.032425,0.317,0.111093,0.023028,0.03248,0.55328,0.5648,0.07328
2011-11-17,1216.13,233.97,8479.63,2463.046,10228.65,7387.81,1876.67,16461.71,738.77,434.48,3713.42,1451.082,245.477,809.861,856.932,78.282,1.3458,0.01299,0.12841,0.033107,0.08789,0.019619,0.7708,0.032337,0.3161,0.109951,0.023015,0.03229,0.54697,0.562,0.07288
2011-11-18,1215.65,232.17,8374.91,2416.562,9957.4,7233.78,1839.17,16371.51,727.0,428.11,3679.95,1447.644,244.763,808.144,856.197,78.064,1.3525,0.013002,0.12838,0.033014,0.0878,0.019514,0.7694,0.032258,0.3164,0.110436,0.02301,0.03241,0.5466,0.5608,0.07285
2011-11-21,1192.98,224.76,8348.27,2415.13,9725.82,7042.64,1820.03,15946.1,712.45,406.33,3591.31,1450.94,244.092,804.129,850.712,78.3,1.3489,0.013006,0.12837,0.032976,0.08713,0.019115,0.7668,0.032016,0.3133,0.109784,0.023002,0.03207,0.53842,0.5536,0.07134
2011-11-22,1188.04,223.27,8314.74,2412.625,9745.35,7000.03,1826.28,16065.42,718.95,408.74,3563.28,1453.057,243.883,801.278,849.971,78.266,1.3505,0.012992,0.12832,0.032978,0.08718,0.019068,0.768,0.032062,0.3149,0.10923,0.023065,0.03214,0.54034,0.5511,0.07154
2011-11-23,1161.79,220.31,8314.74,2395.064,9476.15,6806.43,1783.1,15699.97,709.45,400.12,3443.48,1457.771,242.598,798.391,845.165,79.141,1.3342,0.012935,0.12831,0.032828,0.08611,0.01906,0.763,0.031857,0.3133,0.108696,0.022931,0.0317,0.53373,0.5358,0.07053
2011-11-24,1161.79,219.98,8165.18,2397.554,9566.29,6864.39,1795.06,15858.49,712.05,397.22,3424.79,1457.872,242.164,798.576,844.733,79.141,1.3347,0.012968,0.12826,0.032862,0.08659,0.01922,0.7644,0.031965,0.3141,0.108814,0.02291,0.03172,0.53473,0.5271,0.0704
2011-11-25,1158.67,221.54,8160.01,2380.224,9395.91,6784.52,1776.4,15695.43,699.24,400.27,3376.71,1451.887,240.714,797.841,841.62,79.686,1.3239,0.012863,0.12826,0.032835,0.08595,0.019137,0.7615,0.031847,0.3127,0.108519,0.02273,0.03161,0.53028,0.529,0.07027
2011-11-28,1192.55,229.85,8287.49,2383.034,9609.86,6898.78,1815.28,16167.13,708.95,416.99,3493.13,1452.998,241.337,800.3,844.094,79.263,1.332,0.012822,0.12828,0.032907,0.08686,0.019222,0.7681,0.031913,0.3141,0.10977,0.022878,0.03187,0.53769,0.5324,0.0713
2011-11-29,1195.19,231.68,8477.82,2412.393,9714.09,6988.65,1856.52,16008.34,713.24,415.3,3486.69,1450.504,240.893,799.749,844.361,79.007,1.3317,0.012832,0.12838,0.032908,0.08754,0.019214,0.7707,0.031969,0.3156,0.108814,0.022999,0.03195,0.54002,0.5418,0.07234
2011-11-30,1246.96,240.08,8434.61,2333.414,9508.94,6904.12,1847.51,16123.46,724.34,437.97,3670.45,1445.568,241.715,803.695,848.97,78.384,1.3446,0.012884,0.12874,0.032957,0.08763,0.019187,0.7804,0.032373,0.3149,0.110132,0.022983,0.03254,0.54707,0.5529,0.07339
2011-12-01,1244.58,238.49,8597.38,2386.861,10281.99,7178.69,1916.18,16483.45,743.6,437.5,3726.9,1442.203,241.627,806.354,852.289,78.328,1.3461,0.01287,0.12871,0.03319,0.08864,0.019461,0.7801,0.032436,0.32,0.10989,0.023127,0.03251,0.54696,0.5552,0.07346
2011-12-02,1244.28,240.73,8643.75,2360.664,10350.51,7140.68,1916.04,16846.83,748.57,438.4,3735.75,1447.7,242.599,809.686,853.936,78.625,1.3391,0.012824,0.12873,0.033157,0.08868,0.019564,0.7778,0.032441,0.3198,0.110804,0.023167,0.03236,0.54649,0.5583,0.07333
2011-12-05,1257.08,242.75,8695.98,2333.229,10412.96,7098.08,1922.9,16805.33,748.36,443.22,3792.13,1447.28,243.323,813.252,857.059,78.57,1.3401,0.012851,0.12869,0.033159,0.08845,0.019469,0.7801,0.032499,0.3194,0.110804,0.023129,0.03231,0.54557,0.557,0.07392
2011-12-06,1258.47,241.92,8575.16,2325.905,10258.54,6956.28,1902.82,16805.33,742.43,423.11,3790.62,1444.254,242.654,814.207,857.339,78.499,1.3402,0.012864,0.12866,0.033114,0.08858,0.019469,0.7789,0.03242,0.3189,0.110712,0.023015,0.03186,0.54515,0.5577,0.07417
2011-12-07,1261.01,241.44,8722.17,2332.73,10485.05,7033.0,1919.42,16877.06,749.79,421.68,3770.11,1449.591,243.745,815.345,857.949,78.485,1.3412,0.012873,0.12867,0.033124,0.08869,0.019366,0.7794,0.03251,0.3193,0.110315,0.0231,0.032,0.54639,0.5561,0.074
2011-12-08,1234.35,237.71,8664.58,2329.82,10395.37,6982.9,1912.39,16488.24,739.67,417.48,3688.73,1453.126,243.701,815.723,855.935,78.832,1.3341,0.01288,0.1286,0.033093,0.08831,0.019335,0.7714,0.032462,0.3175,0.10983,0.023019,0.03178,0.541,0.5505,0.07296
2011-12-09,1255.19,240.51,8536.46,2315.27,10066.63,6893.3,1874.75,16213.46,728.64,406.61,3736.26,1447.3,242.935,815.06,856.344,78.632,1.3386,0.012884,0.1285,0.033106,0.08731,0.01927,0.7733,0.032352,0.3179,0.110254,0.022999,0.03179,0.54263,0.5536,0.07367
2011-12-12,1236.47,236.05,8653.82,2291.545,10059.35,6949.04,1899.76,15870.35,730.51,391.03,3656.26,1450.726,242.592,814.449,854.833,79.534,1.3187,0.012834,0.12848,0.033112,0.08653,0.018968,0.769,0.032062,0.3148,0.109499,0.022782,0.03159,0.53427,0.5443,0.07238
2011-12-13,1225.73,237.3,8552.81,2248.59,9957.15,6896.31,1864.06,16002.51,723.9,395.23,3624.64,1453.472,242.126,814.982,854.609,80.242,1.3037,0.01282,0.12856,0.033067,0.08596,0.018827,0.7658,0.032018,0.3145,0.109314,0.022758,0.03146,0.53165,0.5377,0.0721
2011-12-14,1211.82,232.44,8519.13,2228.525,9888.15,6922.57,1857.75,15881.14,719.16,388.93,3528.57,1457.591,241.619,814.072,853.41,80.589,1.2983,0.012808,0.12849,0.032982,0.08612,0.018544,0.7635,0.031893,0.3121,0.110132,0.022599,0.03134,0.52971,0.5334,0.07198
2011-12-15,1215.75,234.73,8377.37,2180.895,9678.86,6764.59,1819.11,15836.47,711.54,396.49,3547.72,1456.542,241.883,814.093,851.895,80.321,1.3016,0.012844,0.12852,0.032972,0.08642,0.018774,0.7647,0.031807,0.314,0.109987,0.022699,0.03143,0.53284,0.5375,0.07186
2011-12-16,1219.66,233.71,8401.72,2224.84,9867.41,6785.09,1839.96,15491.35,722.98,392.7,3563.65,1461.05,243.048,814.751,853.0,80.256,1.3046,0.012856,0.12845,0.032929,0.08644,0.019045,0.7654,0.031969,0.3146,0.110102,0.022825,0.03133,0.52969,0.5401,0.07206
2011-12-19,1205.35,233.75,8296.12,2218.235,9727.08,6633.33,1776.93,15379.34,718.75,389.0,3511.85,1463.762,243.102,815.658,852.209,80.25,1.2998,0.012813,0.12846,0.032902,0.08493,0.018978,0.7645,0.031918,0.314,0.10923,0.022791,0.03113,0.52473,0.5355,0.07187
2011-12-20,1241.31,238.51,8336.48,2215.93,9740.01,6662.64,1793.06,15175.08,718.47,400.63,3631.85,1456.378,243.026,816.772,854.014,79.882,1.3082,0.012839,0.1285,0.033066,0.08642,0.01888,0.7707,0.032,0.3144,0.10977,0.022875,0.03129,0.53074,0.5418,0.07254
2011-12-21,1243.72,237.29,8459.98,2191.148,9950.71,6966.48,1848.41,15685.21,731.7,397.45,3604.63,1452.645,242.378,817.69,855.1,80.022,1.3047,0.012811,0.12854,0.032976,0.08684,0.018963,0.7713,0.031969,0.3156,0.109589,0.022886,0.03149,0.53057,0.5391,0.07232
2011-12-22,1254.0,239.78,8395.16,2186.296,9944.62,6966.35,1847.49,15813.36,731.51,400.58,3645.65,1453.364,242.786,818.91,854.894,79.964,1.305,0.012793,0.12849,0.032989,0.0868,0.019013,0.7733,0.032007,0.3163,0.109135,0.022915,0.03185,0.52889,0.5389,0.07236
2011-12-23,1265.33,241.86,8395.16,2204.784,10132.66,7110.73,1867.22,15738.7,733.92,400.82,3656.36,1447.05,242.045,819.452,855.174,79.93,1.3044,0.012807,0.12856,0.033043,0.08701,0.018939,0.7736,0.031949,0.317,0.109984,0.023004,0.0321,0.52637,0.5382,0.07223
2011-12-26,1265.33,241.86,8479.34,2190.11,10132.66,7092.58,1856.7,15970.75,733.67,403.9,3652.05,1447.05,242.045,819.452,855.174,79.921,1.3061,0.012824,0.12858,0.033001,0.08657,0.018965,0.7739,0.031969,0.3177,0.109923,0.022944,0.03213,0.52827,0.5382,0.07213
2011-12-27,1265.43,241.91,8440.56,2166.205,10132.66,7085.03,1842.02,15873.95,730.59,402.32,3652.25,1448.963,242.598,820.498,855.763,79.797,1.3071,0.01284,0.12857,0.033025,0.08646,0.01886,0.7718,0.031807,0.3151,0.110266,0.02286,0.03186,0.52651,0.5374,0.07138
2011-12-28,1249.64,240.2,8423.62,2170.013,9980.51,7056.67,1825.12,15727.85,727.84,395.41,3559.87,1456.787,242.774,821.866,855.832,80.497,1.2941,0.012829,0.12861,0.03291,0.08653,0.018904,0.7704,0.031671,0.3159,0.109172,0.022732,0.03144,0.52035,0.5338,0.07149
2011-12-29,1263.02,242.46,8398.89,2173.561,9944.58,7074.82,1825.74,15543.93,729.25,393.57,3600.55,1457.281,242.814,822.851,856.291,80.486,1.2961,0.01288,0.12866,0.032979,0.08649,0.018847,0.7696,0.031504,0.3146,0.108873,0.022822,0.03119,0.52162,0.536,0.07145
2011-12-30,1257.61,244.54,8455.35,2199.417,9936.48,7072.08,1825.74,15454.92,731.8,395.3,3602.28,1459.137,243.845,823.6,856.584,80.178,1.2961,0.013001,0.12875,0.032998,0.0862,0.018822,0.7713,0.031696,0.3158,0.109904,0.022805,0.03108,0.52899,0.5363,0.0717
