Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index
2014-09-15,1984.13,343.91,15948.29,2339.14,10834.73,9217.46,2035.82,26816.56,878.1,395.57,3426.33
2014-09-16,1998.98,342.84,15911.53,2296.555,10718.01,9133.4,2042.92,26492.51,873.46,397.26,3474.7
2014-09-17,2001.57,344.39,15888.67,2307.893,10893.01,9195.17,2062.61,26631.29,878.75,396.97,3480.5
2014-09-18,2011.36,347.78,16067.57,2315.927,10799.43,9237.03,2047.74,27112.21,880.22,392.97,3434.97
2014-09-19,2010.4,348.52,16321.17,2329.451,10783.33,9240.45,2053.82,27090.42,882.69,390.71,3405.61
2014-09-22,1994.29,346.69,16205.9,2289.865,10597.3,9134.65,2039.27,27206.74,879.98,386.18,3337.11
2014-09-23,1982.77,341.89,16205.9,2309.718,10568.8,9084.9,2028.91,26775.69,878.78,386.97,3300.56
2014-09-24,1998.3,344.35,16167.45,2343.575,10716.76,9098.49,2035.64,26744.69,879.77,388.37,3309.12
2014-09-25,1965.99,341.44,16374.14,2345.103,10640.09,9011.59,2034.11,26468.36,877.77,383.78,3263.27
2014-09-26,1982.85,342.3,16229.86,2347.718,10584.29,8989.82,2031.64,26626.32,873.4,379.25,3283.02
2014-09-29,1977.8,340.99,16310.64,2357.71,10439.03,8960.76,2026.6,26597.11,869.47,373.41,3180.1
2014-09-30,1972.29,343.08,16173.52,2363.87,10310.4,8966.92,2020.09,26630.51,866.97,374.44,3170.51
2014-10-01,1946.16,340.22,16082.25,2363.87,10310.4,8990.26,1991.54,26567.99,866.19,370.02,3100.25
2014-10-02,1946.17,332.05,15661.99,2363.87,10310.4,8975.19,1976.16,26567.99,857.65,366.04,3106.83
2014-10-03,1967.9,335.19,15708.65,2363.87,10348.53,9106.28,1976.16,26567.99,855.2,365.77,3129.94
2014-10-06,1964.82,336.0,15890.95,2363.87,10409.72,9095.14,1968.39,26567.99,854.81,372.32,3286.5
2014-10-07,1935.1,330.85,15783.83,2363.87,10469.21,9040.81,1972.91,26271.97,854.46,369.19,3298.34
2014-10-08,1968.89,328.0,15595.98,2382.794,10395.43,8955.18,1965.25,26246.79,846.66,362.34,3265.42
2014-10-09,1928.21,326.67,15478.93,2389.371,10483.5,8966.44,1965.25,26637.28,858.81,367.03,3294.37
2014-10-10,1906.13,321.62,15300.55,2374.54,10301.46,8966.44,1940.92,26297.38,847.67,358.35,3182.98
2014-10-13,1874.74,321.56,15300.55,2366.009,10284.9,8711.39,1927.21,26384.07,838.92,362.77,3279.66
2014-10-14,1877.7,321.53,14936.51,2359.475,10254.79,8768.39,1929.25,26349.33,837.78,359.88,3279.58
2014-10-15,1862.49,311.36,15073.52,2373.67,10284.88,8655.51,1925.91,26349.33,837.83,357.43,3174.55
2014-10-16,1862.76,310.03,14738.38,2356.499,10185.55,8633.69,1918.83,25999.34,828.68,353.04,3087.79
2014-10-17,1886.76,318.68,14532.51,2341.184,10234.02,8512.88,1900.66,26108.53,837.99,361.15,3154.87
2014-10-20,1904.01,317.01,15111.23,2356.728,10295.52,8663.14,1930.06,26429.85,845.08,358.9,3096.57
2014-10-21,1941.28,323.74,14804.28,2339.657,10275.98,8654.64,1915.28,26575.65,847.19,364.75,3055.69
2014-10-22,1927.11,326.11,15195.77,2326.553,10426.89,8748.83,1936.97,26787.23,849.35,360.99,3037.89
2014-10-23,1950.82,328.26,15138.96,2302.418,10438.86,8731.07,1931.65,26851.05,852.67,360.52,2973.02
2014-10-24,1964.58,327.17,15291.64,2302.28,10391.64,8646.01,1925.69,26851.05,851.82,361.44,3042.2
2014-10-27,1961.63,325.1,15388.72,2290.437,10311.58,8627.78,1931.97,26752.9,850.29,360.62,2936.64
2014-10-28,1985.05,328.25,15329.91,2337.871,10548.83,8773.55,1925.68,26880.82,848.84,365.33,3047.41
2014-10-29,1982.3,328.78,15553.91,2373.03,10724.15,8903.68,1961.17,27098.17,856.9,366.15,3045.74
2014-10-30,1994.65,330.71,15658.2,2391.076,10628.88,8888.07,1958.93,27346.33,854.61,370.6,3117.08
2014-10-31,2018.05,336.8,16413.76,2420.178,10755.8,8974.76,1964.43,27865.83,862.38,368.88,3158.31
2014-11-03,2017.81,334.25,16413.76,2430.032,10660.24,9004.86,1952.97,27860.38,861.13,366.3,3105.66
2014-11-04,2012.1,330.88,16862.47,2430.677,10727.78,8989.18,1935.19,27860.38,857.15,366.55,3094.02
2014-11-05,2023.57,336.36,16937.32,2419.254,10622.0,8962.6,1931.43,27915.88,852.94,359.54,3077.92
2014-11-06,2031.21,337.08,16792.48,2425.864,10568.69,8891.02,1936.48,27915.88,852.38,350.49,3016.11
2014-11-07,2031.92,335.25,16880.38,2418.171,10539.33,8912.62,1939.87,27868.63,847.75,348.3,3027.87
2014-11-10,2038.26,337.71,16780.53,2473.673,10615.82,9049.98,1958.23,27874.73,850.13,354.74,3023.34
2014-11-11,2039.68,338.93,17124.11,2469.673,10652.06,9034.14,1963.0,27910.06,849.64,351.12,2988.27
2014-11-12,2038.25,335.09,17197.05,2494.476,10729.76,8918.95,1967.27,28008.9,850.46,356.01,3007.38
2014-11-13,2039.33,335.86,17392.79,2485.606,10800.91,8980.67,1960.51,27940.64,853.6,350.14,2949.49
2014-11-14,2039.82,335.63,17490.83,2478.824,10761.51,8982.88,1945.14,28046.66,851.45,349.81,2920.63
2014-11-17,2041.32,337.25,16973.8,2474.009,10554.3,8884.39,1943.63,28177.88,848.18,349.38,2905.9
2014-11-18,2051.8,339.3,17344.06,2456.366,10426.11,8859.07,1967.01,28163.29,855.1,355.22,2935.98
2014-11-19,2048.72,339.15,17288.75,2450.986,10380.56,8963.24,1966.87,28032.85,855.09,355.74,2992.0
2014-11-20,2052.75,338.28,17300.86,2452.66,10379.43,9078.87,1958.04,28067.56,851.31,360.06,3002.65
2014-11-21,2063.5,345.24,17357.51,2486.791,10447.18,9091.53,1964.84,28334.63,856.53,364.5,3133.3
2014-11-24,2069.41,345.72,17357.51,2532.879,10842.83,9122.33,1978.54,28499.54,860.93,366.69,3092.75
2014-11-25,2067.03,346.28,17407.62,2567.597,10782.91,9116.24,1980.21,28338.05,862.27,362.83,3098.38
2014-11-26,2072.83,346.28,17383.58,2604.345,11051.35,9122.39,1980.84,28386.19,865.38,360.97,3098.42
2014-11-27,2072.83,347.49,17248.5,2630.486,11013.87,9165.31,1982.09,28438.91,863.38,357.3,3084.76
2014-11-28,2067.56,347.25,17459.85,2682.835,11145.39,9187.15,1980.78,28693.99,858.34,353.29,3008.49
2014-12-01,2053.44,345.64,17590.1,2680.155,10818.2,9117.71,1965.22,28559.62,844.91,349.75,2915.22
2014-12-02,2066.55,347.37,17663.22,2763.545,11125.79,9034.79,1965.83,28444.01,848.57,344.17,2875.09
2014-12-03,2074.33,349.34,17720.43,2779.525,11060.21,9175.26,1969.91,28442.71,840.55,348.94,2909.9
2014-12-04,2071.92,344.84,17887.21,2899.456,11481.03,9225.11,1986.61,28562.82,838.91,343.77,2854.09
2014-12-05,2075.37,350.97,17920.45,2937.647,11600.48,9206.57,1986.62,28458.1,837.5,340.63,2858.08
2014-12-08,2060.31,348.61,17935.64,3020.259,11873.41,9187.29,1978.95,28119.4,829.08,333.93,2797.07
2014-12-09,2059.82,340.48,17813.38,2856.269,11332.92,9128.9,1970.95,27797.01,830.91,327.41,2780.8
2014-12-10,2026.14,339.32,17412.58,2940.006,11372.45,9032.16,1945.56,27831.1,837.27,325.23,2714.26
2014-12-11,2035.33,339.31,17257.4,2925.743,11255.43,9013.07,1916.59,27602.01,828.69,317.37,2685.75
2014-12-12,2002.33,330.54,17371.58,2938.173,11236.39,9027.33,1921.71,27350.68,826.88,310.88,2610.44
2014-12-15,1989.63,323.29,17099.4,2953.421,11212.65,8985.63,1920.36,27319.56,812.99,294.32,2533.86
2014-12-16,1972.74,328.88,16755.32,3021.518,11136.9,8950.91,1904.13,26781.44,799.54,273.79,2497.19
2014-12-17,2012.89,329.34,16819.73,3061.02,11269.43,8828.36,1900.16,26710.13,801.55,291.79,2611.94
2014-12-18,2061.23,339.05,17210.05,3057.521,11330.73,8878.63,1897.5,27126.57,813.16,301.27,2669.35
2014-12-19,2070.65,340.3,17621.4,3108.596,11400.19,8999.52,1929.98,27371.84,819.27,302.06,2710.29
2014-12-22,2078.54,341.97,17635.14,3127.445,11744.02,9095.0,1943.12,27701.79,828.38,311.85,2732.75
2014-12-23,2082.17,344.06,17635.14,3032.612,11677.74,9097.71,1939.02,27506.46,827.82,308.62,2729.1
2014-12-24,2081.88,343.89,17854.23,2972.532,11558.02,9186.18,1946.61,27208.61,829.08,310.16,2725.05
2014-12-25,2081.88,343.89,17808.75,3072.536,11558.02,9158.7,1946.61,27208.61,826.86,311.03,2725.05
2014-12-26,2088.77,343.89,17818.96,3157.603,11558.02,9214.07,1948.16,27241.78,829.78,311.26,2713.17
2014-12-29,2090.57,344.27,17729.84,3168.016,12019.75,9286.28,1927.86,27395.73,830.8,305.3,2728.84
2014-12-30,2080.35,341.02,17450.77,3165.814,11844.1,9268.43,1915.59,27403.54,831.92,304.58,2721.52
2014-12-31,2058.9,342.54,17450.77,3234.677,11984.69,9307.26,1915.59,27499.42,831.06,296.57,2727.69
2015-01-01,2058.9,342.54,17450.77,3234.677,11984.69,9307.26,1915.59,27507.54,831.06,296.57,2727.69
2015-01-02,2058.2,341.33,17450.77,3234.677,12245.35,9307.26,1926.44,27887.9,826.94,297.09,2637.04
2015-01-05,2020.58,333.99,17408.71,3350.519,12206.71,9274.11,1915.75,27842.32,814.93,295.5,2557.32
2015-01-06,2002.61,331.61,16883.19,3351.446,11990.79,9048.34,1882.45,26987.46,804.83,295.72,2591.38
2015-01-07,2025.9,333.2,16885.33,3373.954,11991.02,9080.09,1883.83,26908.82,805.07,293.99,2645.19
2015-01-08,2062.14,342.35,17167.1,3293.456,12023.75,9238.03,1904.65,27274.71,815.8,308.29,2688.53
2015-01-09,2044.81,337.93,17197.73,3285.412,12081.24,9215.58,1924.7,27458.38,816.81,304.32,2679.59
2015-01-12,2028.26,339.87,17197.73,3229.316,12016.66,9178.3,1920.95,27585.27,815.37,299.87,2633.14
2015-01-13,2023.03,344.77,17087.71,3235.301,12063.02,9231.8,1917.14,27425.73,816.61,298.16,2638.58
2015-01-14,2011.27,339.67,16795.96,3222.437,12008.37,9180.23,1913.66,27346.82,812.87,298.74,2629.08
2015-01-15,1992.67,348.45,17108.7,3336.455,12190.52,9165.09,1914.14,28075.55,819.95,296.32,2632.34
2015-01-16,2019.42,352.4,16864.16,3376.495,12076.74,9138.29,1888.13,28121.89,815.75,295.5,2662.79
2015-01-19,2019.42,353.18,17014.29,3116.35,11475.85,9174.06,1902.62,28262.01,815.97,296.18,2621.04
2015-01-20,2022.55,355.96,17366.3,3173.052,11741.78,9251.69,1918.31,28784.67,815.22,293.63,2638.86
2015-01-21,2032.12,358.12,17280.48,3323.611,12021.32,9319.71,1921.23,28888.86,823.2,302.09,2718.55
2015-01-22,2063.15,364.05,17329.02,3343.343,12047.27,9369.51,1920.82,29006.02,829.15,308.76,2768.11
2015-01-23,2051.82,370.37,17511.75,3351.764,12260.06,9470.94,1936.09,29278.84,839.65,310.2,2721.61
2015-01-26,2057.09,372.39,17468.52,3383.182,12228.16,9477.67,1935.68,29278.84,835.41,301.51,2711.67
2015-01-27,2029.55,368.7,17768.3,3352.96,12030.38,9521.59,1952.4,29571.04,839.19,301.49,2730.22
2015-01-28,2002.16,369.08,17795.73,3305.738,11963.64,9510.92,1961.58,29559.18,835.09,293.73,2674.09
2015-01-29,2021.25,368.76,17606.22,3262.305,11736.09,9426.9,1951.02,29681.77,830.4,289.2,2651.85
2015-01-30,1994.99,367.05,17674.39,3210.363,11720.1,9361.91,1949.26,29182.95,827.26,286.03,2555.44
2015-02-02,2020.85,367.28,17558.04,3128.3,11578.3,9386.99,1952.68,29122.27,829.25,289.78,2580.85
2015-02-03,2050.03,370.28,17335.85,3204.907,11768.58,9448.73,1951.96,29000.14,832.12,299.72,2644.4
2015-02-04,2041.51,372.1,17678.74,3174.126,11767.49,9513.92,1962.79,28883.11,842.45,294.72,2641.16
2015-02-05,2062.52,372.51,17504.62,3136.531,11789.19,9512.05,1952.84,28850.97,838.78,299.83,2653.03
2015-02-06,2055.47,373.31,17648.5,3075.907,11697.32,9456.18,1955.52,28717.91,845.8,301.8,2619.01
2015-02-09,2046.74,370.55,17711.93,3095.124,11647.42,9421.5,1947.0,28227.39,841.18,301.3,2633.66
2015-02-10,2068.59,372.94,17652.68,3141.593,11695.26,9393.7,1935.86,28355.62,838.37,298.76,2570.24
2015-02-11,2068.53,372.04,17652.68,3157.704,11651.01,9462.22,1945.7,28533.97,836.92,298.7,2514.03
2015-02-12,2088.48,374.83,17979.72,3173.416,11783.61,9496.31,1941.63,28805.1,834.46,310.38,2595.46
2015-02-13,2096.99,377.07,17913.36,3203.827,11922.56,9529.51,1957.5,29094.93,841.87,321.78,2647.59
2015-02-16,2096.99,376.55,18004.77,3222.363,11934.57,9529.51,1958.23,29135.88,840.13,318.23,2635.88
2015-02-17,2100.34,377.02,17987.09,3246.905,11998.51,9529.51,1961.45,29135.88,837.51,314.47,2637.67
2015-02-18,2099.68,380.37,18199.17,3246.905,12066.1,9529.51,1961.45,29320.26,838.23,321.09,2647.72
2015-02-19,2097.45,381.41,18264.79,3246.905,12066.1,9529.51,1961.45,29462.27,838.02,318.67,2638.79
2015-02-20,2110.3,382.27,18332.3,3246.905,12066.1,9529.51,1961.45,29231.41,838.66,317.88,2627.52
2015-02-23,2109.66,385.08,18466.92,3246.905,12041.49,9529.51,1968.39,28975.11,835.97,315.0,2634.63
2015-02-24,2115.48,387.25,18603.48,3246.905,12046.2,9629.37,1976.12,29004.66,839.49,317.23,2663.35
2015-02-25,2113.86,386.76,18585.2,3228.843,12064.8,9699.54,1990.47,29007.99,843.28,315.67,2649.93
2015-02-26,2110.74,390.69,18785.79,3298.358,12227.75,9622.1,1993.08,28746.65,844.09,317.15,2648.11
2015-02-27,2104.5,392.21,18797.94,3310.303,12185.85,9622.1,1985.8,29220.12,837.9,313.41,2654.03
2015-03-02,2117.39,391.29,18826.88,3336.285,12213.75,9601.36,1996.81,29459.14,835.12,312.72,2614.82
2015-03-03,2107.78,387.68,18815.16,3263.052,11945.25,9605.77,2001.38,29593.73,836.33,313.35,2603.7
2015-03-04,2098.53,390.61,18703.6,3279.532,11738.67,9621.73,1998.29,29380.73,833.58,305.74,2532.61
2015-03-05,2101.04,393.78,18751.84,3248.476,11597.77,9595.09,1998.38,29448.95,828.87,308.24,2528.86
2015-03-06,2071.26,394.18,18971.0,3241.188,11606.93,9645.77,2012.94,29448.95,832.6,303.87,2463.4
2015-03-09,2079.43,393.19,18790.55,3302.408,11675.92,9562.98,1992.82,28844.78,822.15,303.76,2415.98
2015-03-10,2044.16,389.66,18665.11,3286.068,11507.63,9536.53,1984.77,28709.87,814.73,290.09,2362.74
2015-03-11,2040.24,395.48,18723.52,3290.9,11417.34,9523.18,1980.83,28659.17,810.05,289.6,2403.48
2015-03-12,2065.95,395.36,18991.11,3349.323,11565.8,9596.0,1970.59,28930.41,813.69,292.39,2413.26
2015-03-13,2053.4,396.61,19254.25,3372.911,11712.23,9579.35,1985.79,28503.3,809.03,283.14,2339.81
2015-03-16,2081.19,400.18,19246.06,3449.305,11813.78,9512.91,1987.33,28437.71,805.66,282.87,2361.76
2015-03-17,2074.28,397.33,19437.0,3502.847,11837.78,9539.44,2029.91,28736.38,808.01,287.21,2375.88
2015-03-18,2099.5,398.65,19544.48,3577.302,11981.97,9653.43,2028.45,28622.12,808.9,290.42,2417.24
2015-03-19,2089.27,400.83,19476.56,3582.271,12122.2,9736.73,2037.89,28469.67,817.73,294.23,2400.24
2015-03-20,2108.1,404.01,19560.22,3617.318,12156.4,9749.69,2037.24,28261.08,817.87,302.07,2466.04
2015-03-23,2104.42,401.24,19754.36,3687.728,12177.82,9758.09,2036.59,28192.02,824.24,303.41,2495.63
2015-03-24,2091.5,402.49,19713.45,3691.41,12005.02,9731.66,2041.37,28161.72,830.79,306.16,2496.02
2015-03-25,2061.05,397.95,19746.2,3660.727,11968.91,9667.83,2042.81,28111.83,828.05,307.16,2494.33
2015-03-26,2056.15,394.54,19471.12,3682.095,11919.69,9619.12,2022.56,27457.58,827.5,301.31,2435.1
2015-03-27,2061.02,395.54,19285.63,3691.096,11898.09,9503.72,2019.8,27458.64,827.19,298.26,2404.95
2015-03-30,2086.24,399.84,19411.4,3786.568,12306.56,9521.87,2030.04,27975.86,826.82,302.88,2431.5
2015-03-31,2067.89,397.3,19206.99,3747.899,12346.09,9586.44,2041.03,27957.49,832.55,301.95,2451.4
2015-04-01,2059.69,398.52,19034.84,3810.294,12537.28,9507.66,2028.45,28260.14,834.41,307.28,2519.62
2015-04-02,2066.96,397.8,19312.79,3825.784,12663.12,9600.32,2029.07,28260.14,839.58,313.88,2547.7
2015-04-03,2066.96,397.8,19435.08,3863.929,12663.12,9600.32,2045.42,28260.14,839.94,315.24,2547.7
2015-04-06,2080.62,397.8,19397.98,3863.929,12663.12,9600.32,2046.43,28504.46,847.05,321.83,2622.08
2015-04-07,2076.33,404.34,19640.54,3961.378,12663.12,9641.9,2047.03,28516.59,849.98,321.62,2603.36
2015-04-08,2081.9,404.66,19789.81,3994.811,13396.59,9571.97,2059.26,28707.75,849.0,323.84,2612.55
2015-04-09,2091.18,409.15,19937.72,3957.534,13748.37,9568.04,2058.87,28885.21,849.47,326.94,2620.19
2015-04-10,2102.06,412.93,19907.63,4034.309,13987.53,9617.7,2087.76,28879.38,846.52,326.76,2614.23
2015-04-13,2092.43,413.63,19905.46,4121.714,14590.45,9666.52,2098.92,29044.44,840.68,324.4,2596.7
2015-04-14,2095.84,411.7,19908.68,4135.565,14264.81,9642.22,2111.72,29044.44,846.74,325.68,2607.66
2015-04-15,2106.63,414.06,19869.76,4084.163,14471.82,9540.06,2119.96,28799.69,846.88,329.45,2631.35
2015-04-16,2104.99,410.93,19885.77,4194.822,14720.13,9656.87,2139.9,28666.04,856.57,335.17,2659.37
2015-04-17,2081.18,403.69,19652.88,4287.295,14536.67,9570.93,2143.5,28442.1,858.48,323.09,2614.84
2015-04-20,2100.4,406.87,19634.49,4217.078,14111.34,9552.85,2146.71,27886.21,854.76,325.17,2607.87
2015-04-21,2097.29,409.12,19909.09,4293.623,14531.28,9533.98,2144.79,27676.04,857.02,327.66,2622.83
2015-04-22,2107.96,408.99,20133.9,4398.495,14669.73,9613.0,2143.89,27890.13,854.8,325.42,2644.89
2015-04-23,2112.93,407.18,20187.65,4414.507,14478.2,9797.49,2173.41,27735.02,852.14,331.89,2681.35
2015-04-24,2117.69,408.42,20020.04,4393.686,14488.99,9913.28,2159.8,27437.94,863.14,334.92,2733.5
2015-04-27,2108.92,412.42,19983.32,4527.396,14741.2,9973.12,2157.54,27176.99,855.99,337.34,2741.8
2015-04-28,2114.76,406.28,20058.95,4476.214,14714.79,9956.83,2147.67,27396.38,854.14,338.48,2757.97
2015-04-29,2106.85,397.3,20058.95,4476.62,14603.04,9853.83,2142.63,27225.93,843.89,339.82,2724.87
2015-04-30,2085.51,395.79,19520.01,4441.655,14431.11,9820.05,2127.17,27011.31,835.75,337.6,2692.91
2015-05-01,2108.29,394.66,19531.63,4441.655,14431.11,9820.05,2127.17,27011.31,834.94,336.05,2677.17
2015-05-04,2114.49,396.82,19531.63,4480.464,14459.15,9845.04,2132.23,27490.59,836.41,335.66,2686.57
2015-05-05,2089.46,391.01,19531.63,4298.706,14077.62,9820.13,2132.23,27440.14,835.18,341.21,2731.78
2015-05-06,2080.15,388.68,19531.63,4229.266,13997.35,9818.2,2104.58,26717.37,836.4,344.39,2716.9
2015-05-07,2088.0,388.98,19291.99,4112.214,13768.47,9704.11,2091.0,26599.11,824.35,341.77,2692.21
2015-05-08,2116.1,400.16,19379.19,4205.917,14049.66,9692.0,2085.52,27105.39,829.01,343.03,2745.23
2015-05-11,2105.33,401.34,19620.91,4333.583,14182.98,9663.72,2097.38,27507.3,827.32,339.6,2726.57
2015-05-12,2099.12,396.09,19624.84,4401.22,13973.0,9680.73,2096.77,26877.48,821.48,345.4,2702.49
2015-05-13,2098.48,395.46,19764.72,4375.76,13859.55,9724.11,2114.16,27251.1,830.46,349.28,2707.17
2015-05-14,2121.1,397.99,19570.24,4378.311,13775.95,9610.83,2120.33,27206.06,833.96,347.27,2728.9
2015-05-15,2122.73,396.45,19732.92,4308.691,14009.76,9579.48,2106.5,27324.0,836.73,351.75,2765.8
2015-05-18,2129.2,398.09,19890.27,4283.491,13926.28,9606.1,2113.72,27687.3,837.35,352.05,2710.53
2015-05-19,2127.83,404.78,20026.38,4417.552,14191.5,9716.77,2120.85,27645.53,833.66,345.58,2671.84
2015-05-20,2125.85,406.42,20196.56,4446.288,14235.9,9685.31,2139.54,27837.21,829.87,340.55,2648.74
2015-05-21,2130.82,407.87,20202.87,4529.421,14132.16,9578.56,2122.81,27809.35,832.05,342.28,2654.1
2015-05-22,2126.06,407.74,20264.41,4657.596,14433.36,9638.8,2146.1,27957.5,831.64,340.71,2612.47
2015-05-25,2126.06,406.56,20413.77,4813.797,14433.36,9645.17,2146.1,27643.88,826.25,336.92,2616.72
2015-05-26,2104.2,403.61,20437.48,4910.897,14801.94,9669.41,2143.5,27531.41,818.19,329.4,2540.18
2015-05-27,2123.48,408.88,20472.58,4941.714,14701.88,9693.54,2107.5,27564.66,809.05,328.08,2537.33
2015-05-28,2120.79,406.83,20551.46,4620.266,14183.0,9712.84,2110.89,27506.71,805.61,324.28,2532.69
2015-05-29,2107.39,399.87,20563.15,4611.744,14103.81,9701.07,2114.8,27828.44,802.97,320.33,2496.37
2015-06-01,2111.73,400.57,20569.87,4828.738,14299.45,9625.69,2102.37,27848.99,801.97,315.14,2500.37
2015-06-02,2109.6,396.45,20543.19,4910.527,14201.63,9614.26,2078.64,27188.38,793.19,319.17,2553.87
2015-06-03,2114.07,395.93,20473.51,4909.978,14114.94,9556.52,2063.16,26837.2,795.6,317.65,2537.66
2015-06-04,2095.84,392.65,20488.19,4947.102,14127.01,9348.63,2072.86,26813.42,792.28,312.27,2517.15
2015-06-05,2092.83,389.0,20460.9,5023.095,13914.61,9340.13,2068.1,26768.49,790.72,308.02,2482.52
2015-06-08,2079.28,385.39,20457.19,5131.881,14113.98,9368.43,2065.19,26523.09,780.71,303.3,2492.68
2015-06-09,2080.15,383.87,20096.3,5113.534,13861.96,9191.87,2064.03,26481.25,775.48,306.81,2510.25
2015-06-10,2105.2,390.78,20046.36,5106.036,13616.67,9298.5,2051.32,26840.5,784.46,314.24,2554.9
2015-06-11,2108.86,393.0,20382.97,5121.593,13743.25,9302.49,2056.61,26370.98,785.81,314.7,2523.63
2015-06-12,2094.11,389.38,20407.08,5166.35,13984.0,9301.93,2052.17,26425.3,785.48,310.81,2533.47
2015-06-15,2084.43,383.02,20387.79,5062.993,13622.76,9259.48,2042.32,26586.55,776.43,310.42,2524.59
2015-06-16,2096.29,385.49,20257.94,4887.432,13252.93,9212.78,2028.72,26686.51,778.88,313.23,2541.76
2015-06-17,2100.44,383.74,20219.27,4967.898,13414.83,9189.83,2034.86,26832.66,784.31,312.01,2533.41
2015-06-18,2121.24,384.22,19990.82,4785.356,13263.37,9218.37,2041.88,27115.83,788.67,316.27,2595.33
2015-06-19,2109.99,385.59,20174.24,4478.364,13186.05,9218.37,2046.96,27316.17,785.84,312.98,2561.98
2015-06-22,2122.85,394.25,20428.19,4478.364,13383.68,9341.77,2055.16,27730.21,789.85,320.37,2576.95
2015-06-23,2124.2,398.83,20809.42,4576.492,13609.47,9391.14,2081.2,27804.37,787.18,317.01,2559.05
2015-06-24,2108.58,397.32,20868.03,4690.15,13684.8,9397.31,2085.53,27729.67,788.96,315.77,2563.96
2015-06-25,2102.31,396.39,20771.4,4527.779,13467.9,9476.34,2085.06,27895.97,785.37,313.55,2529.88
2015-06-26,2101.49,396.85,20706.15,4192.873,13088.19,9462.57,2090.26,27811.84,781.51,312.93,2544.65
2015-06-29,2057.64,386.17,20109.95,4053.03,12694.66,9236.1,2060.49,27645.15,773.01,307.89,2496.15
2015-06-30,2063.11,381.31,20235.73,4277.222,12981.23,9323.02,2074.2,27780.83,778.45,310.95,2517.48
2015-07-01,2077.42,387.07,20329.32,4053.7,12981.23,9375.23,2097.89,28020.87,781.06,308.09,2492.67
2015-07-02,2076.78,385.46,20522.5,3912.767,12784.65,9379.24,2107.33,27945.8,780.5,309.09,2518.99
2015-07-03,2076.78,383.42,20539.79,3686.915,12608.98,9358.23,2104.41,28092.79,783.36,306.01,2488.72
2015-07-06,2068.76,378.68,20112.12,3775.912,12231.43,9255.96,2053.93,28208.76,774.28,303.25,2462.58
2015-07-07,2081.34,372.74,20376.59,3727.125,11827.3,9250.16,2040.29,28171.69,772.44,296.03,2443.79
2015-07-08,2046.68,372.88,19737.64,3507.192,11107.3,8976.11,2016.21,27687.72,764.1,295.04,2402.16
2015-07-09,2051.31,381.06,19855.5,3709.331,11446.37,8914.13,2027.81,27573.66,763.15,299.87,2406.89
2015-07-10,2076.62,388.8,19779.83,3877.803,11858.55,8914.13,2031.17,27661.4,768.87,305.22,2457.44
2015-07-13,2099.6,396.46,20089.77,3970.388,12003.83,9033.92,2061.52,27961.19,772.47,306.51,2483.5
2015-07-14,2108.95,398.3,20385.33,3924.487,11836.17,9041.76,2059.23,27932.9,772.1,307.36,2514.21
2015-07-15,2107.4,400.03,20463.33,3805.703,11681.2,9054.2,2072.91,28198.29,770.99,305.13,2489.64
2015-07-16,2124.29,405.43,20600.12,3823.175,11749.08,9042.21,2087.89,28446.12,772.46,307.91,2498.37
2015-07-17,2126.64,405.68,20650.92,3957.352,11850.14,9045.98,2076.79,28463.31,772.38,305.74,2448.72
2015-07-20,2128.28,406.8,20650.92,3992.109,11773.92,8975.0,2073.31,28420.12,770.14,300.62,2423.5
2015-07-21,2119.21,402.66,20841.97,4017.675,11871.54,9005.96,2083.62,28182.14,771.95,302.42,2429.72
2015-07-22,2114.15,400.28,20593.67,4026.045,11734.27,8918.7,2064.73,28504.93,771.09,299.48,2382.38
2015-07-23,2102.15,398.1,20683.95,4123.923,11834.47,8791.12,2065.07,28370.84,767.1,295.4,2325.87
2015-07-24,2079.65,394.64,20544.53,4070.908,11679.02,8767.86,2045.96,28112.31,762.74,289.73,2277.31
2015-07-27,2067.64,385.91,20350.1,3725.558,11230.67,8556.68,2038.81,27561.38,752.61,286.04,2240.55
2015-07-28,2093.25,390.02,20328.89,3663.002,11173.04,8582.49,2039.1,27459.23,746.73,285.44,2251.69
2015-07-29,2108.57,394.01,20302.91,3789.168,11273.69,8563.48,2037.62,27563.43,748.07,290.79,2297.62
2015-07-30,2108.63,396.24,20522.83,3705.766,11137.33,8651.49,2019.03,27705.35,742.8,289.26,2260.71
2015-07-31,2103.84,396.37,20585.24,3663.725,11131.68,8665.34,2030.16,28114.56,746.13,293.28,2304.76
2015-08-03,2098.04,399.44,20548.11,3622.905,11009.96,8524.41,2008.49,28187.06,745.58,284.81,2268.25
2015-08-04,2093.32,398.75,20520.36,3756.545,11074.92,8510.86,2027.99,28071.93,743.94,282.96,2262.48
2015-08-05,2099.84,403.93,20614.06,3694.573,11125.84,8542.27,2029.76,28223.08,743.25,283.46,2241.37
2015-08-06,2083.56,400.7,20664.44,3661.539,11093.27,8449.56,2013.29,28298.13,735.89,278.83,2219.18
2015-08-07,2077.57,397.07,20724.56,3744.205,11227.94,8442.29,2010.23,28236.39,731.46,279.65,2208.79
