Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index,G0Q0 Index,G0BC Index,H0A0 Index,IP00 Index,DXY Index,EURUSD curncy,JPYUSD curncy,HKDUSD CURNCY,TWDUSD CURNCY,KRWUSD CURNCY,INRUSD CURNCY,SGDUSD CURNCY,THBUSD CURNCY,MYRUSD CURNCY,IDRUSD CURNCY,PHPUSD CURNCY,RUBUSd CURNCY,TRYUSD CURNCY,BRLUSD CURNCY,MXNUSD CURNCY
2004-08-24,1096.19,231.88,10985.33,1344.626,4144.83,5660.97,792.34,5067.39,316.56,253.57,1141.34,974.972,167.191,472.108,447.37,89.45,1.2082,0.009121,0.1282,0.029374,0.08663,0.0216,0.584,0.024125,0.2632,0.107956,0.0179,0.03422,0.6628,0.3381,0.0879
2004-08-25,1104.96,232.56,11130.02,1339.784,4221.59,5660.97,803.97,5088.56,317.61,252.42,1147.44,975.814,167.23,472.82,446.839,89.42,1.2083,0.009076,0.12821,0.029396,0.08645,0.0216,0.584,0.024021,0.2632,0.10795,0.01785,0.0342,0.6614,0.3384,0.08798
2004-08-26,1105.09,234.45,11129.33,1334.422,4257.04,5813.39,810.21,5135.45,319.76,253.31,1136.86,977.477,167.489,473.42,446.631,89.3,1.2102,0.009117,0.12821,0.029346,0.08666,0.021584,0.5836,0.023987,0.2632,0.107556,0.01785,0.03422,0.66171,0.3383,0.08803
2004-08-27,1107.77,236.24,11209.59,1320.614,4235.37,5797.71,810.3,5117.01,321.1,257.07,1140.37,977.474,167.389,473.638,447.459,89.77,1.2011,0.009129,0.12821,0.029357,0.08682,0.021595,0.5841,0.024075,0.2632,0.10721,0.017809,0.0342,0.65931,0.3379,0.0879
2004-08-30,1099.15,235.89,11184.53,1319.407,4306.78,5788.94,805.19,5186.45,320.12,256.86,1141.56,979.567,167.555,474.29,448.968,89.69,1.2049,0.009101,0.12821,0.029365,0.08676,0.02157,0.5834,0.024001,0.2632,0.107135,0.017792,0.0342,0.66028,0.3398,0.08766
2004-08-31,1104.24,233.63,11081.79,1342.062,4292.02,5765.54,803.57,5192.08,322.61,261.89,1148.08,982.796,168.467,474.965,450.016,88.94,1.2183,0.00916,0.12821,0.029382,0.08677,0.021556,0.5845,0.024012,0.2632,0.106752,0.017797,0.03418,0.6649,0.3411,0.08779
2004-09-01,1105.91,235.21,11127.35,1321.462,4358.42,5858.14,817.36,5210.85,325.53,262.85,1149.46,983.126,168.586,475.242,450.089,88.87,1.2187999999999999,0.00913,0.12821,0.029433,0.08687,0.021574,0.586,0.024056,0.2632,0.106752,0.017785,0.03421,0.66313,0.3407,0.08739
2004-09-02,1118.31,236.11,11152.75,1327.927,4350.99,5852.85,823.83,5198.72,329.09,263.43,1156.24,980.22,168.247,475.255,449.031,88.98,1.2175,0.009133,0.12826,0.029477,0.08692,0.021579,0.5874,0.024088,0.2632,0.106752,0.017817,0.03419,0.66247,0.34,0.08683
2004-09-03,1113.63,237.95,11022.49,1327.116,4314.26,5761.14,820.69,5218.46,328.9,263.43,1147.68,975.053,166.955,475.083,447.568,89.63,1.2058,0.009051,0.12822,0.029502,0.08696,0.021597,0.5869,0.024059,0.2632,0.107852,0.017833,0.03423,0.66247,0.3416,0.08698
2004-09-06,1113.63,238.79,11244.37,1321.465,4355.08,5775.99,824.21,5246.23,328.55,267.13,1157.29,975.398,167.154,475.395,447.903,89.56,1.2064,0.009079,0.12822,0.029471,0.08674,0.021588,0.5864,0.024041,0.2632,0.10773,0.017814,0.03423,0.66225,0.3436,0.08673
2004-09-07,1121.3,238.67,11298.94,1324.294,4407.79,5846.83,818.8,5264.67,331.21,268.27,1158.79,977.614,167.454,475.63,450.273,89.23,1.2109,0.009145,0.12821,0.029471,0.08689,0.021577,0.5886,0.024007,0.2632,0.107823,0.017821,0.03422,0.66468,0.3441,0.08626
2004-09-08,1116.27,238.6,11279.19,1309.333,4404.2,5846.02,815.85,5298.16,332.14,268.46,1162.84,981.878,168.138,476.863,451.644,88.77,1.2183,0.009145,0.12821,0.029488,0.08703,0.021588,0.5892,0.023992,0.2632,0.107515,0.017844,0.03422,0.6689,0.3448,0.08632
2004-09-09,1118.38,237.14,11170.96,1284.307,4315.0,5842.93,821.88,5298.23,332.37,269.15,1162.29,980.323,168.261,477.529,451.856,88.83,1.2214,0.009117,0.12823,0.029494,0.08733,0.021592,0.5885,0.024044,0.2632,0.10762,0.017822,0.03423,0.67182,0.3451,0.08631
2004-09-10,1123.92,237.95,11083.23,1287.081,4287.47,5846.19,836.34,5370.05,334.26,269.9,1161.84,981.32,169.199,478.192,452.809,88.39,1.2262,0.009119,0.1282,0.029479,0.08727,0.021609,0.589,0.024059,0.2632,0.106981,0.017802,0.03423,0.6689,0.3444,0.08625
2004-09-13,1125.82,240.0,11253.11,1260.316,4293.94,5928.22,851.91,5397.46,337.52,270.42,1162.57,982.739,168.921,479.418,452.543,88.54,1.2261,0.009088,0.12822,0.029507,0.08732,0.021658,0.5892,0.024085,0.2632,0.108102,0.017806,0.03423,0.66545,0.3438,0.08649
2004-09-14,1128.33,239.18,11295.58,1300.357,4342.59,5919.77,851.42,5428.77,340.88,275.35,1176.17,983.911,169.417,480.07,453.97,88.46,1.2254,0.009121,0.12824,0.029507,0.08737,0.021779,0.5916,0.024254,0.2632,0.109758,0.017802,0.03422,0.66879,0.3441,0.08649
2004-09-15,1120.37,238.7,11158.58,1355.226,4349.88,5871.07,850.63,5420.09,342.23,274.11,1178.03,982.179,168.459,479.582,453.895,89.15,1.2151,0.009089,0.12824,0.029586,0.08718,0.021811,0.591,0.024193,0.2632,0.10989,0.017832,0.03423,0.66718,0.3445,0.0868
2004-09-16,1123.5,239.75,11139.36,1371.201,4488.15,5891.05,855.38,5477.68,341.85,274.53,1193.07,987.143,169.1,479.923,456.143,88.8,1.2182,0.009125,0.12821,0.029536,0.08727,0.021803,0.5923,0.024245,0.2632,0.111142,0.017795,0.03422,0.66478,0.3467,0.08693
2004-09-17,1128.55,241.11,11082.49,1414.702,4570.09,5818.39,848.11,5561.15,342.74,272.89,1207.75,984.196,168.954,480.331,456.727,88.84,1.2187000000000001,0.009106,0.12822,0.029526,0.08722,0.021795,0.5917,0.02422,0.2632,0.11065,0.017785,0.03423,0.65736,0.3489,0.08725
2004-09-20,1122.2,240.26,11082.49,1463.221,4683.32,5864.54,856.87,5545.82,342.67,271.45,1212.9,988.027,169.319,480.916,458.295,88.99,1.2176,0.009099,0.12822,0.029499,0.08724,0.021777,0.5919,0.024225,0.2632,0.110662,0.0178,0.03423,0.6551,0.348,0.08725
2004-09-21,1129.3,241.37,11080.87,1448.562,4670.29,5949.26,857.15,5605.93,343.56,276.55,1216.77,988.56,169.905,481.27,459.247,88.13,1.2336,0.00912,0.12821,0.029478,0.0872,0.02182,0.592,0.024184,0.2632,0.110804,0.017756,0.03423,0.65941,0.3491,0.08768
2004-09-22,1113.56,240.01,11019.41,1420.148,4573.68,5970.18,835.1,5616.87,340.63,277.59,1207.55,990.967,170.08,481.681,460.111,88.51,1.2269,0.009041,0.12821,0.02949,0.08707,0.021809,0.5901,0.024169,0.2632,0.109194,0.017773,0.03422,0.66072,0.3467,0.08755
2004-09-23,1108.36,238.22,11019.41,1464.779,4625.69,5937.25,829.68,5539.48,338.68,279.95,1213.2,989.278,170.364,482.02,459.909,88.44,1.2271,0.009025,0.12822,0.029448,0.08711,0.02177,0.5902,0.02416,0.2632,0.108196,0.017742,0.03423,0.66935,0.3475,0.08774
2004-09-24,1110.11,238.94,10895.16,1435.563,4538.68,5892.21,832.1,5527.75,339.48,279.29,1215.47,988.461,170.137,481.763,457.667,88.4,1.2276,0.009041,0.12822,0.029415,0.08702,0.021784,0.5914,0.02416,0.2632,0.10971,0.017716,0.03423,0.66912,0.3484,0.08754
2004-09-27,1103.52,237.37,10859.32,1427.398,4551.32,5849.22,832.1,5511.81,337.67,279.49,1204.33,990.457,170.515,481.919,457.799,88.29,1.2293,0.008986,0.12821,0.029414,0.08683,0.02176,0.5908,0.024096,0.2632,0.108773,0.017721,0.03423,0.66756,0.3481,0.08746
2004-09-28,1110.06,238.51,10815.57,1435.589,4543.72,5849.22,832.1,5462.61,335.07,281.03,1228.79,989.899,170.522,481.853,458.035,88.11,1.2328000000000001,0.008979,0.12822,0.02936,0.08636,0.021692,0.5895,0.024024,0.2632,0.108249,0.01772,0.03423,0.66445,0.3487,0.08749
2004-09-29,1114.8,239.34,10786.1,1420.009,4543.72,5809.75,832.1,5527.56,335.56,281.86,1236.6,986.226,170.149,481.435,457.934,88.1,1.2333,0.009019,0.12822,0.029402,0.08672,0.021696,0.5913,0.024079,0.2632,0.108802,0.017746,0.03422,0.66401,0.3508,0.08759
2004-09-30,1114.58,237.74,10823.57,1396.7,4649.66,5845.69,835.09,5583.61,339.28,282.71,1238.27,985.175,170.632,481.582,458.824,87.37,1.2436,0.009087,0.12827,0.029435,0.08682,0.021751,0.5938,0.024137,0.2632,0.109022,0.017775,0.03422,0.6649,0.3496,0.08785
2004-10-01,1131.5,241.85,10985.17,1396.7,4649.66,5945.35,846.01,5675.54,341.63,285.79,1260.94,982.196,170.103,481.425,458.171,87.63,1.2417,0.009047,0.12827,0.029454,0.08704,0.021787,0.5945,0.024175,0.2632,0.109338,0.017759,0.03423,0.66291,0.3521,0.08823
2004-10-04,1135.17,244.18,11279.63,1396.7,4777.42,6077.96,880.84,5766.3,348.23,289.66,1279.83,983.051,169.379,482.02,459.655,88.38,1.2288000000000001,0.009011,0.12823,0.029512,0.08699,0.021813,0.5927,0.024152,0.2632,0.110072,0.017767,0.03425,0.66094,0.354,0.08844
2004-10-05,1134.48,244.39,11281.83,1396.7,4756.01,6081.01,884.84,5758.67,347.59,292.21,1286.21,983.232,169.714,482.441,460.497,88.17,1.2313,0.008996,0.12824,0.029473,0.08707,0.021812,0.5935,0.024137,0.2632,0.109884,0.017782,0.03422,0.66379,0.3534,0.08871
2004-10-06,1142.05,244.19,11385.38,1396.7,4741.43,6060.61,887.45,5713.75,346.03,294.95,1282.26,980.746,169.493,482.797,459.82,88.48,1.2288000000000001,0.008982,0.12823,0.029487,0.08678,0.021801,0.5912,0.024125,0.2632,0.10989,0.017776,0.03422,0.66401,0.3519,0.08857
2004-10-07,1130.65,244.15,11354.59,1396.7,4818.81,6103.0,885.33,5773.66,345.77,298.77,1275.62,979.764,169.322,483.09,459.208,88.34,1.2285,0.00899,0.12826,0.029493,0.08695,0.021803,0.5917,0.024168,0.2632,0.109927,0.017739,0.03422,0.666,0.351,0.08873
2004-10-08,1122.14,243.07,11349.35,1422.929,4770.79,6102.16,881.38,5776.85,346.47,300.92,1273.81,985.345,170.892,484.147,464.153,87.51,1.2409,0.00913,0.12848,0.029564,0.08712,0.021809,0.5947,0.024196,0.2632,0.10992,0.017745,0.03422,0.66957,0.3534,0.08893
2004-10-11,1124.39,242.93,11349.35,1413.154,4795.33,6089.28,881.11,5717.54,345.34,300.77,1273.94,985.69,170.928,484.462,464.185,87.54,1.2389000000000001,0.009143,0.12835,0.029563,0.08726,0.021813,0.595,0.024222,0.2632,0.110132,0.017746,0.03438,0.66912,0.3547,0.08902
2004-10-12,1121.84,241.05,11201.81,1384.439,4736.26,5979.56,858.09,5676.73,340.45,292.18,1271.62,987.273,170.819,484.963,465.378,88.02,1.2328000000000001,0.009117,0.12835,0.029529,0.08726,0.021802,0.5932,0.024187,0.2632,0.109529,0.017754,0.03434,0.66935,0.3542,0.08885
2004-10-13,1113.65,241.6,11195.99,1386.721,4653.95,5963.07,856.18,5676.73,341.56,291.62,1242.06,988.659,170.739,485.318,463.676,87.88,1.2348,0.009111,0.12837,0.029507,0.08711,0.021808,0.5936,0.024172,0.2632,0.10932,0.017764,0.03434,0.6716,0.3518,0.08869
2004-10-14,1103.29,239.97,11034.29,1332.938,4543.65,5831.07,846.63,5713.1,338.37,290.39,1225.53,991.634,171.778,485.601,462.876,87.55,1.2388,0.009119,0.12835,0.029525,0.08736,0.021806,0.5939,0.024134,0.2632,0.10989,0.017713,0.03435,0.67058,0.3486,0.08783
2004-10-15,1108.2,239.49,10982.95,1330.518,4585.09,5820.82,841.94,5686.73,339.91,290.87,1241.23,989.62,172.06,485.434,464.221,87.09,1.2469000000000001,0.009146,0.12841,0.029522,0.08731,0.021815,0.5956,0.024125,0.2632,0.10992,0.017723,0.03436,0.67182,0.3501,0.08733
2004-10-18,1114.02,238.77,10965.62,1335.394,4566.79,5772.12,848.27,5679.83,338.79,293.13,1242.54,990.15,172.194,485.173,464.826,87.02,1.2494,0.009153,0.12837,0.029538,0.08748,0.021821,0.5959,0.024128,0.2632,0.10983,0.017735,0.03435,0.67682,0.3495,0.08726
2004-10-19,1103.23,241.05,11064.86,1337.618,4614.04,5807.79,855.77,5738.11,342.4,296.25,1229.78,990.677,172.327,484.897,463.425,86.84,1.2513,0.009228,0.12838,0.029537,0.08738,0.021827,0.5972,0.024207,0.2632,0.110187,0.017745,0.03434,0.67568,0.3482,0.08739
2004-10-20,1103.66,238.65,10882.18,1330.584,4504.68,5788.34,828.61,5673.02,339.41,288.4,1224.06,993.144,173.102,484.765,464.199,86.35,1.259,0.009238,0.12841,0.029564,0.08754,0.02182,0.5976,0.024198,0.2632,0.110102,0.017754,0.03435,0.67261,0.3478,0.08708
2004-10-21,1106.49,240.06,10789.23,1310.545,4492.91,5797.24,820.63,5641.06,340.12,288.7,1249.56,992.92,173.341,485.536,465.377,86.02,1.2616,0.009304,0.12842,0.029591,0.08763,0.021858,0.5976,0.02421,0.2632,0.1098,0.017751,0.03435,0.67499,0.3502,0.08735
2004-10-22,1095.73,239.87,10857.13,1329.355,4492.91,5774.67,828.17,5641.06,342.51,291.76,1248.18,993.663,173.495,486.215,465.78,85.87,1.2683,0.009323,0.12843,0.029589,0.08768,0.021887,0.6,0.024222,0.2632,0.10992,0.017756,0.03455,0.67454,0.3483,0.08687
2004-10-25,1094.81,235.95,10659.15,1311.151,4446.51,5774.67,808.14,5581.49,341.64,290.59,1233.85,994.73,174.593,486.968,465.144,84.97,1.2807,0.009366,0.12857,0.029633,0.08815,0.021912,0.601,0.024366,0.2632,0.110163,0.01777,0.03465,0.67477,0.3472,0.08667
2004-10-26,1111.09,236.65,10672.46,1324.783,4461.11,5662.88,813.7,5651.09,340.74,293.3,1246.55,994.171,174.588,487.854,465.849,85.21,1.2769,0.009369,0.12852,0.029666,0.08827,0.021893,0.6011,0.024372,0.2632,0.110072,0.017756,0.03481,0.67454,0.3492,0.08694
2004-10-27,1125.4,239.48,10691.95,1342.799,4488.09,5650.97,809.91,5662.87,339.17,297.87,1264.69,989.515,174.209,488.185,466.508,85.44,1.2713,0.009394,0.12859,0.029728,0.08863,0.021869,0.6011,0.024334,0.2632,0.10974,0.01772,0.03475,0.67545,0.3495,0.08679
2004-10-28,1127.44,240.94,10853.12,1341.737,4578.58,5695.56,833.54,5715.62,342.38,295.42,1255.63,990.132,173.996,489.153,466.234,85.28,1.2746,0.009408,0.12855,0.029757,0.08846,0.021949,0.6011,0.024361,0.2632,0.110047,0.017767,0.03477,0.67613,0.3495,0.08675
2004-10-29,1130.2,240.3,10771.42,1320.536,4504.78,5705.93,834.84,5672.27,343.48,299.3,1269.31,992.565,174.241,490.66,467.368,84.91,1.2798,0.009452,0.12849,0.029915,0.08934,0.022002,0.6011,0.024372,0.2632,0.110041,0.017749,0.03478,0.67659,0.3498,0.08669
2004-11-01,1130.51,242.29,10734.71,1305.291,4499.24,5656.17,835.66,5704.1,343.1,299.68,1272.44,989.849,174.106,491.011,468.041,85.2,1.2752,0.009394,0.12854,0.029878,0.08929,0.022022,0.5996,0.024358,0.2632,0.110029,0.017754,0.03475,0.67797,0.3504,0.08665
2004-11-02,1130.55,244.5,10887.81,1301.528,4567.73,5759.61,846.67,5754.76,347.03,299.21,1277.7,990.713,173.895,491.88,469.257,85.47,1.2744,0.00943,0.12851,0.02985,0.08969,0.021983,0.6,0.024337,0.2632,0.109999,0.017751,0.03474,0.6782,0.3504,0.08733
2004-11-03,1143.19,245.29,10887.81,1326.749,4608.55,5862.85,861.05,5842.54,350.3,300.53,1295.13,991.316,174.577,493.205,470.311,84.7,1.2821,0.009415,0.12851,0.02988,0.08959,0.022019,0.6004,0.024303,0.2632,0.109806,0.017749,0.03476,0.68213,0.3535,0.08744
2004-11-04,1161.67,244.56,10946.27,1304.776,4604.02,5860.73,851.2,5832.88,349.6,301.95,1307.33,991.309,175.142,494.358,472.78,84.54,1.2872,0.00943,0.12857,0.030089,0.08978,0.022112,0.6039,0.024423,0.2632,0.110144,0.017754,0.03479,0.68283,0.3549,0.08758
2004-11-05,1166.17,245.9,11061.77,1305.128,4642.24,5931.31,860.68,5891.36,350.52,306.09,1305.02,984.853,174.712,494.359,470.707,84.01,1.2964,0.009472,0.12866,0.030236,0.09003,0.022117,0.6041,0.024468,0.2632,0.110327,0.017743,0.0349,0.68517,0.3547,0.08776
2004-11-08,1164.89,245.6,10983.83,1304.229,4661.45,5937.46,846.11,5930.47,350.22,304.12,1291.58,983.888,174.885,494.265,470.096,84.09,1.292,0.00948,0.12864,0.030401,0.09043,0.022139,0.6061,0.024579,0.2632,0.111982,0.017749,0.03489,0.6847,0.3525,0.08751
2004-11-09,1164.08,245.52,10964.87,1307.429,4708.69,5945.2,844.15,5929.6,351.24,306.82,1294.69,983.881,174.802,494.136,470.162,84.21,1.29,0.009464,0.12862,0.030327,0.09066,0.022144,0.6047,0.024612,0.2632,0.111421,0.01775,0.03489,0.68411,0.3535,0.08738
2004-11-10,1162.91,246.05,10994.96,1354.386,4797.77,5948.49,860.54,5973.75,351.78,306.18,1303.54,982.356,174.426,493.596,469.843,84.43,1.2889,0.009334,0.12853,0.030199,0.09007,0.022134,0.6031,0.024552,0.2632,0.110571,0.017762,0.03487,0.68564,0.354,0.08755
2004-11-11,1173.48,248.32,10846.92,1347.07,4794.21,5874.52,861.26,5954.31,352.45,305.19,1311.21,982.471,174.536,493.703,469.863,84.29,1.2907,0.009379,0.12856,0.030238,0.08992,0.022125,0.6035,0.024585,0.2632,0.110284,0.017768,0.03487,0.68505,0.355,0.08759
2004-11-12,1184.17,249.2,11019.98,1352.217,4831.09,5917.16,876.67,5964.01,356.03,305.9,1329.05,984.773,175.373,494.318,472.665,83.69,1.2974,0.009472,0.12865,0.030312,0.09081,0.022125,0.6049,0.024802,0.2632,0.110865,0.017754,0.03487,0.68376,0.3584,0.08805
2004-11-15,1183.82,248.89,11227.57,1370.046,4913.86,5906.69,882.33,5964.01,356.8,304.7,1329.97,985.356,175.522,494.876,473.866,84.0,1.295,0.009499,0.12862,0.03046,0.09132,0.022125,0.6057,0.024746,0.2632,0.111235,0.017771,0.03486,0.68306,0.3581,0.08789
2004-11-16,1175.43,247.24,11161.75,1370.389,4818.54,5910.85,876.61,5996.7,356.24,304.87,1319.21,984.668,175.759,495.14,474.37,83.8,1.2957,0.009493,0.12863,0.030478,0.0917,0.022185,0.6059,0.024819,0.2632,0.111223,0.017749,0.03487,0.68717,0.3588,0.08796
2004-11-17,1181.94,249.45,11131.29,1356.138,4849.99,6028.68,885.42,6016.58,359.4,308.84,1338.22,988.124,176.491,495.699,476.479,83.29,1.3032,0.009613,0.12864,0.03065,0.09252,0.022199,0.6076,0.024931,0.2632,0.11121,0.017748,0.0349,0.68989,0.3624,0.08847
2004-11-18,1183.55,249.5,11082.42,1367.828,4871.19,6049.49,875.84,6025.47,358.53,313.13,1330.33,989.191,176.282,496.59,477.526,83.69,1.296,0.009599,0.1286,0.030893,0.09354,0.022158,0.6049,0.024931,0.2632,0.11121,0.017751,0.03502,0.69013,0.3601,0.08818
2004-11-19,1170.34,247.61,11082.84,1379.96,4843.72,6026.55,867.03,5961.71,359.73,309.49,1318.11,985.296,176.586,496.571,476.376,83.31,1.3023,0.009699,0.12868,0.030765,0.09357,0.022168,0.6075,0.025044,0.2632,0.111185,0.017756,0.03506,0.69469,0.3591,0.08779
2004-11-22,1177.24,246.32,10849.39,1383.02,4830.96,5838.42,849.99,5963.8,358.19,309.19,1322.17,987.143,176.841,496.618,476.838,83.19,1.3049,0.009695,0.12864,0.030793,0.09385,0.02219,0.608,0.025132,0.2632,0.111185,0.01776,0.03505,0.69421,0.363,0.08798
2004-11-23,1176.94,246.71,10849.39,1371.244,4900.94,5851.1,860.4,6009.86,362.33,309.79,1324.74,987.346,177.067,496.815,477.592,82.94,1.3087,0.00968,0.12862,0.030783,0.09383,0.022195,0.6087,0.025091,0.2632,0.111222,0.017771,0.03509,0.69626,0.3647,0.08823
2004-11-24,1181.76,246.4,10872.33,1359.125,4935.07,5911.31,872.56,6035.95,363.29,309.5,1335.02,985.902,177.602,497.115,479.143,82.41,1.3187,0.009727,0.12865,0.030924,0.09374,0.022193,0.6092,0.025189,0.2632,0.111533,0.017756,0.03524,0.69833,0.3629,0.08859
2004-11-25,1181.76,248.17,10900.34,1358.333,4910.42,5855.24,872.49,6035.03,362.56,308.21,1351.58,986.018,178.173,497.208,479.713,81.87,1.3269,0.00976,0.12867,0.031046,0.09459,0.022217,0.6097,0.025291,0.2632,0.111019,0.017758,0.03532,0.70004,0.3644,0.08873
2004-11-26,1182.65,247.78,10833.75,1356.727,4934.39,5778.65,858.12,6035.03,362.22,308.16,1364.55,984.071,178.048,497.234,478.891,81.78,1.3296999999999999,0.009747,0.12865,0.03109,0.09554,0.022204,0.6112,0.025342,0.2632,0.111173,0.017797,0.03531,0.70225,0.3654,0.08886
2004-11-29,1178.57,247.53,10977.89,1337.434,4970.22,5785.26,865.4,6157.77,364.81,306.64,1363.93,980.181,177.721,496.785,476.321,81.93,1.3282,0.009722,0.12862,0.031075,0.09545,0.022311,0.6109,0.025329,0.2632,0.11108,0.0178,0.03552,0.69857,0.3639,0.0888
2004-11-30,1173.82,246.51,10899.25,1340.771,4967.44,5844.76,878.06,6234.29,365.3,305.73,1376.95,979.636,177.757,495.974,476.155,81.82,1.3279,0.009703,0.12862,0.031046,0.09539,0.02239,0.6107,0.025352,0.2632,0.110828,0.017802,0.03555,0.69808,0.3676,0.08908
2004-12-01,1191.37,249.29,10784.25,1334.944,4942.5,5798.62,876.8,6227.83,366.39,304.76,1394.63,979.137,177.925,496.143,477.161,81.56,1.3346,0.009748,0.12863,0.031057,0.09557,0.022495,0.613,0.025429,0.2632,0.11108,0.017811,0.03576,0.70348,0.3691,0.08988
2004-12-02,1190.33,250.32,10973.07,1333.09,4959.77,5867.95,884.1,6328.43,370.0,306.47,1382.28,978.068,177.527,496.087,476.316,81.95,1.327,0.009688,0.12864,0.03108,0.09603,0.022659,0.6099,0.025413,0.2632,0.110779,0.017827,0.03572,0.70448,0.3661,0.08951
2004-12-03,1191.17,249.74,11074.89,1337.197,4896.66,5893.27,882.55,6322.76,369.36,304.92,1395.74,984.223,178.825,497.26,479.364,80.98,1.3454,0.009794,0.12865,0.031061,0.0957,0.022648,0.6123,0.025582,0.2632,0.110369,0.017833,0.0358,0.71124,0.3692,0.09011
2004-12-06,1190.25,248.54,10981.96,1339.644,4920.53,5919.17,870.75,6322.5,367.3,306.17,1397.44,985.885,179.425,497.98,481.401,81.28,1.3409,0.009691,0.12869,0.031192,0.09612,0.022915,0.61,0.025494,0.2632,0.110309,0.017849,0.03589,0.71467,0.3679,0.08967
2004-12-07,1177.08,249.44,10873.63,1323.752,4879.67,5925.28,861.07,6316.28,365.01,309.14,1374.97,986.276,179.537,498.713,482.357,81.24,1.3418999999999999,0.009711,0.12868,0.031201,0.096,0.022878,0.6107,0.025556,0.2632,0.110035,0.017827,0.03585,0.71582,0.3628,0.08923
2004-12-08,1182.81,248.97,10941.37,1326.438,4781.02,5892.51,871.74,6261.52,361.31,298.13,1365.21,991.294,178.903,499.553,482.074,81.9,1.3336999999999999,0.009617,0.12869,0.031046,0.09446,0.022691,0.6077,0.0254,0.2632,0.108933,0.017841,0.03571,0.70522,0.3625,0.08897
2004-12-09,1189.24,247.19,10776.63,1338.81,4789.21,5913.97,861.31,6304.27,357.46,288.28,1344.64,989.718,178.718,500.063,481.245,82.11,1.3311,0.009554,0.12862,0.03083,0.09476,0.022632,0.6071,0.025259,0.2632,0.1087,0.017806,0.03568,0.69156,0.3596,0.08877
2004-12-10,1188.0,248.18,10756.8,1317.717,4693.64,5911.63,844.85,6233.54,356.37,288.78,1366.51,990.066,178.505,500.287,480.942,82.67,1.3226,0.009505,0.12858,0.030787,0.09367,0.022361,0.6045,0.025189,0.2632,0.10805,0.017751,0.03557,0.69638,0.3604,0.08821
2004-12-13,1198.68,250.04,10789.25,1309.695,4679.34,5878.89,844.2,6268.72,357.05,292.78,1381.34,990.54,179.141,500.823,482.344,82.1,1.3312,0.00954,0.12862,0.030807,0.09418,0.022589,0.6071,0.025361,0.2632,0.107846,0.017757,0.03558,0.70213,0.3627,0.08879
2004-12-14,1203.38,250.31,10915.58,1307.553,4720.67,5909.65,849.4,6325.53,357.51,297.86,1399.37,991.632,179.016,501.065,483.151,82.32,1.3296000000000001,0.009475,0.12863,0.03082,0.09451,0.02266,0.6062,0.025328,0.2632,0.107296,0.017763,0.03575,0.70336,0.3616,0.08883
2004-12-15,1205.72,250.18,10956.46,1313.045,4779.54,6002.58,868.84,6402.29,363.66,302.14,1408.81,994.465,180.438,501.98,486.46,81.63,1.3392,0.009592,0.1286,0.030835,0.09425,0.022712,0.6101,0.025491,0.2632,0.107846,0.017767,0.03588,0.71048,0.3669,0.08947
2004-12-16,1203.21,251.09,10924.37,1305.018,4762.92,6019.23,873.7,6420.38,364.17,302.75,1418.9,989.425,179.225,501.914,484.692,82.45,1.3244,0.009543,0.1286,0.030921,0.09467,0.02281,0.6067,0.025513,0.2632,0.107794,0.017762,0.03587,0.70772,0.3648,0.0888
2004-12-17,1194.22,249.13,11078.32,1290.49,4778.86,6009.32,875.13,6346.48,367.02,302.14,1417.15,988.371,178.881,501.505,484.593,82.16,1.3307,0.009598,0.12853,0.030903,0.09434,0.022744,0.6078,0.025526,0.2632,0.107498,0.017771,0.0358,0.71391,0.3687,0.08913
2004-12-20,1194.65,250.29,11103.42,1275.459,4808.48,5985.94,884.31,6403.0,368.46,303.95,1429.91,988.822,179.87,501.936,487.144,81.67,1.3396,0.009606,0.12854,0.030864,0.09448,0.022761,0.6094,0.025595,0.2632,0.107498,0.017795,0.03581,0.71994,0.3736,0.08963
2004-12-21,1205.45,249.77,11125.92,1275.17,4786.06,5987.85,882.82,6451.3,368.46,309.29,1449.92,990.308,179.475,502.277,487.58,81.94,1.3372,0.009582,0.12854,0.030918,0.09475,0.022821,0.6091,0.025626,0.2632,0.107222,0.017822,0.0359,0.71659,0.3704,0.08943
2004-12-22,1209.57,250.91,11209.44,1307.57,4762.4,6001.52,883.38,6413.66,368.07,309.7,1446.08,989.246,179.401,502.485,487.9,81.93,1.339,0.009593,0.12851,0.030951,0.09474,0.022815,0.6098,0.025608,0.2632,0.10717,0.017809,0.03593,0.71878,0.3696,0.08973
2004-12-23,1210.13,250.98,11209.44,1282.719,4783.9,5997.67,876.88,6441.85,368.8,312.67,1457.48,988.598,180.031,502.514,488.468,81.93,1.3515,0.009653,0.12851,0.031031,0.09517,0.022852,0.6101,0.025611,0.2632,0.107469,0.0178,0.03593,0.72675,0.3702,0.08965
2004-12-24,1210.13,251.26,11365.48,1285.036,4774.68,6019.42,879.92,6498.06,368.9,314.27,1461.77,988.598,180.031,502.514,488.468,81.28,1.3531,0.009645,0.1285,0.031066,0.09541,0.022821,0.6096,0.025641,0.2632,0.107992,0.017808,0.03593,0.72913,0.3716,0.09004
