a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_3, 238.30,0.0481, 11.07, 396, 2009-10-29, 2019-10-29
a2c_3, 237.59,0.0479, 9.74, 395, 2009-10-29, 2019-10-29
a2c_3, 235.46,0.0475, 9.48, 384, 2009-10-29, 2019-10-29
a2c_3, 240.07,0.0484, 10.69, 395, 2009-10-29, 2019-10-29
a2c_3, 237.93,0.0480, 10.52, 394, 2009-10-29, 2019-10-29
