model,return,sharpe,cost,n_trade,start,end
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_21, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_21, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_21, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_22, 89.29,-0.0154, 9.77, 186, 2017-10-29, 2019-10-29
a2c_22, 90.45,-0.0130, 9.21, 180, 2017-10-29, 2019-10-29
a2c_22, 89.97,-0.0141, 7.87, 149, 2017-10-29, 2019-10-29
a2c_22, 90.92,-0.0124, 8.29, 160, 2017-10-29, 2019-10-29
a2c_22, 89.27,-0.0159, 7.54, 141, 2017-10-29, 2019-10-29
a2c_22, 88.39,-0.0177, 8.94, 178, 2017-10-29, 2019-10-29
a2c_22, 88.01,-0.0184, 9.68, 188, 2017-10-29, 2019-10-29
a2c_22, 89.95,-0.0146, 8.13, 162, 2017-10-29, 2019-10-29
a2c_22, 89.12,-0.0166, 8.19, 167, 2017-10-29, 2019-10-29
a2c_22, 90.16,-0.0137, 8.07, 153, 2017-10-29, 2019-10-29
a2c_22, 89.79,-0.0146, 8.81, 174, 2017-10-29, 2019-10-29
a2c_22, 90.19,-0.0138, 7.73, 152, 2017-10-29, 2019-10-29
a2c_22, 89.00,-0.0161, 8.82, 167, 2017-10-29, 2019-10-29
a2c_22, 89.84,-0.0148, 8.58, 173, 2017-10-29, 2019-10-29
a2c_22, 90.35,-0.0137, 8.17, 162, 2017-10-29, 2019-10-29
a2c_22, 88.44,-0.0176, 8.29, 169, 2017-10-29, 2019-10-29
a2c_22, 88.46,-0.0175, 9.09, 179, 2017-10-29, 2019-10-29
a2c_22, 90.05,-0.0145, 8.35, 171, 2017-10-29, 2019-10-29
a2c_22, 89.25,-0.0155, 8.57, 166, 2017-10-29, 2019-10-29
a2c_22, 88.94,-0.0162, 8.39, 165, 2017-10-29, 2019-10-29
a2c_22, 92.23,-0.0097, 7.85, 160, 2017-10-29, 2019-10-29
a2c_22, 91.07,-0.0121, 7.53, 156, 2017-10-29, 2019-10-29
a2c_22, 89.57,-0.0151, 7.36, 145, 2017-10-29, 2019-10-29
a2c_22, 88.34,-0.0178, 7.64, 157, 2017-10-29, 2019-10-29
a2c_22, 89.78,-0.0150, 8.71, 174, 2017-10-29, 2019-10-29
a2c_22, 90.37,-0.0138, 9.09, 175, 2017-10-29, 2019-10-29
a2c_22, 89.89,-0.0150, 8.01, 163, 2017-10-29, 2019-10-29
a2c_22, 89.93,-0.0142, 9.75, 187, 2017-10-29, 2019-10-29
a2c_22, 90.54,-0.0130, 7.74, 154, 2017-10-29, 2019-10-29
a2c_22, 88.20,-0.0178, 8.69, 169, 2017-10-29, 2019-10-29
a2c_22, 89.78,-0.0147, 9.64, 181, 2017-10-29, 2019-10-29
a2c_22, 91.16,-0.0119, 8.30, 161, 2017-10-29, 2019-10-29
a2c_22, 89.72,-0.0149, 8.67, 168, 2017-10-29, 2019-10-29
a2c_22, 89.40,-0.0158, 7.70, 155, 2017-10-29, 2019-10-29
a2c_22, 90.08,-0.0144, 8.02, 158, 2017-10-29, 2019-10-29
a2c_22, 89.86,-0.0149, 8.23, 171, 2017-10-29, 2019-10-29
a2c_22, 90.92,-0.0121, 8.33, 170, 2017-10-29, 2019-10-29
a2c_22, 89.06,-0.0160, 7.92, 168, 2017-10-29, 2019-10-29
a2c_22, 89.19,-0.0158, 7.60, 156, 2017-10-29, 2019-10-29
a2c_22, 90.89,-0.0124, 8.08, 158, 2017-10-29, 2019-10-29
a2c_22, 89.17,-0.0160, 8.70, 167, 2017-10-29, 2019-10-29
a2c_22, 89.59,-0.0153, 8.91, 182, 2017-10-29, 2019-10-29
a2c_22, 89.27,-0.0159, 8.60, 168, 2017-10-29, 2019-10-29
a2c_22, 89.33,-0.0160, 7.97, 166, 2017-10-29, 2019-10-29
a2c_22, 90.78,-0.0130, 7.33, 147, 2017-10-29, 2019-10-29
a2c_22, 89.73,-0.0145, 8.41, 168, 2017-10-29, 2019-10-29
a2c_22, 88.06,-0.0180, 7.49, 153, 2017-10-29, 2019-10-29
a2c_22, 92.23,-0.0096, 9.06, 169, 2017-10-29, 2019-10-29
a2c_22, 89.85,-0.0146, 8.52, 173, 2017-10-29, 2019-10-29
a2c_22, 89.98,-0.0143, 7.38, 152, 2017-10-29, 2019-10-29
a2c_22, 90.87,-0.0127, 7.57, 155, 2017-10-29, 2019-10-29
a2c_22, 91.23,-0.0120, 9.23, 178, 2017-10-29, 2019-10-29
a2c_22, 90.25,-0.0140, 7.72, 158, 2017-10-29, 2019-10-29
a2c_22, 90.16,-0.0144, 7.92, 161, 2017-10-29, 2019-10-29
a2c_22, 91.28,-0.0114, 8.01, 161, 2017-10-29, 2019-10-29
a2c_22, 90.30,-0.0134, 8.59, 166, 2017-10-29, 2019-10-29
a2c_22, 90.01,-0.0142, 7.67, 153, 2017-10-29, 2019-10-29
a2c_22, 90.26,-0.0137, 8.24, 168, 2017-10-29, 2019-10-29
a2c_22, 89.99,-0.0143, 8.47, 171, 2017-10-29, 2019-10-29
a2c_22, 89.57,-0.0153, 9.04, 171, 2017-10-29, 2019-10-29
a2c_22, 91.32,-0.0118, 8.37, 168, 2017-10-29, 2019-10-29
a2c_22, 88.84,-0.0171, 7.51, 153, 2017-10-29, 2019-10-29
a2c_22, 86.93,-0.0210, 8.94, 168, 2017-10-29, 2019-10-29
a2c_22, 90.34,-0.0133, 8.31, 165, 2017-10-29, 2019-10-29
a2c_22, 89.36,-0.0152, 7.89, 151, 2017-10-29, 2019-10-29
a2c_22, 91.51,-0.0110, 8.99, 178, 2017-10-29, 2019-10-29
a2c_22, 88.46,-0.0173, 7.72, 160, 2017-10-29, 2019-10-29
a2c_22, 90.48,-0.0133, 7.88, 160, 2017-10-29, 2019-10-29
a2c_22, 91.26,-0.0118, 10.34, 204, 2017-10-29, 2019-10-29
a2c_22, 90.73,-0.0130, 8.51, 161, 2017-10-29, 2019-10-29
a2c_22, 87.89,-0.0191, 8.51, 177, 2017-10-29, 2019-10-29
a2c_22, 90.67,-0.0134, 8.88, 177, 2017-10-29, 2019-10-29
a2c_22, 89.23,-0.0156, 7.20, 155, 2017-10-29, 2019-10-29
a2c_22, 90.85,-0.0123, 8.73, 174, 2017-10-29, 2019-10-29
a2c_22, 88.25,-0.0177, 8.89, 181, 2017-10-29, 2019-10-29
a2c_22, 90.45,-0.0132, 8.61, 159, 2017-10-29, 2019-10-29
a2c_22, 88.65,-0.0170, 7.78, 169, 2017-10-29, 2019-10-29
a2c_22, 88.46,-0.0175, 8.50, 176, 2017-10-29, 2019-10-29
a2c_22, 89.45,-0.0157, 8.86, 178, 2017-10-29, 2019-10-29
a2c_22, 89.89,-0.0147, 8.63, 160, 2017-10-29, 2019-10-29
a2c_22, 89.02,-0.0167, 8.69, 167, 2017-10-29, 2019-10-29
a2c_22, 88.67,-0.0167, 8.20, 162, 2017-10-29, 2019-10-29
a2c_22, 88.42,-0.0173, 8.62, 168, 2017-10-29, 2019-10-29
a2c_22, 89.83,-0.0144, 8.44, 171, 2017-10-29, 2019-10-29
a2c_22, 89.50,-0.0153, 8.41, 170, 2017-10-29, 2019-10-29
a2c_22, 90.58,-0.0132, 9.17, 179, 2017-10-29, 2019-10-29
a2c_22, 89.96,-0.0145, 9.08, 174, 2017-10-29, 2019-10-29
a2c_22, 90.26,-0.0140, 8.37, 176, 2017-10-29, 2019-10-29
a2c_22, 90.26,-0.0140, 8.77, 186, 2017-10-29, 2019-10-29
a2c_22, 89.28,-0.0162, 7.28, 154, 2017-10-29, 2019-10-29
a2c_22, 89.21,-0.0155, 6.96, 142, 2017-10-29, 2019-10-29
a2c_22, 89.43,-0.0153, 7.06, 142, 2017-10-29, 2019-10-29
a2c_22, 88.71,-0.0167, 8.65, 173, 2017-10-29, 2019-10-29
a2c_22, 87.45,-0.0194, 7.66, 158, 2017-10-29, 2019-10-29
a2c_22, 88.44,-0.0175, 8.47, 161, 2017-10-29, 2019-10-29
a2c_22, 89.21,-0.0159, 8.13, 163, 2017-10-29, 2019-10-29
a2c_22, 92.54,-0.0095, 9.65, 185, 2017-10-29, 2019-10-29
a2c_22, 88.64,-0.0174, 8.65, 178, 2017-10-29, 2019-10-29
a2c_22, 91.35,-0.0120, 8.05, 159, 2017-10-29, 2019-10-29
a2c_22, 89.95,-0.0141, 7.84, 163, 2017-10-29, 2019-10-29
a2c_23, 118.54,0.0420, 1.62, 27, 2017-10-29, 2019-10-29
a2c_23, 118.47,0.0418, 1.07, 27, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.32,0.0419, 0.98, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.85,0.0418, 0.95, 28, 2017-10-29, 2019-10-29
a2c_23, 119.00,0.0418, 0.96, 28, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.01,0.0419, 0.99, 29, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.47,0.0420, 0.98, 28, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.91,0.0424, 0.96, 26, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.03,0.0419, 0.96, 29, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.35,0.0420, 0.96, 29, 2017-10-29, 2019-10-29
a2c_23, 119.56,0.0422, 0.96, 29, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.80,0.0420, 0.98, 26, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.13,0.0416, 0.96, 28, 2017-10-29, 2019-10-29
a2c_23, 119.45,0.0420, 0.98, 28, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.47,0.0420, 0.95, 29, 2017-10-29, 2019-10-29
a2c_23, 118.56,0.0420, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 118.51,0.0419, 0.89, 28, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_23, 118.95,0.0420, 0.97, 29, 2017-10-29, 2019-10-29
a2c_23, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_23, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_23, 119.23,0.0416, 0.97, 28, 2017-10-29, 2019-10-29
a2c_23, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_23, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_23, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_24, 91.00,-0.0121, 1.96, 53, 2017-10-29, 2019-10-29
a2c_24, 90.82,-0.0125, 1.14, 46, 2017-10-29, 2019-10-29
a2c_24, 90.87,-0.0125, 1.57, 56, 2017-10-29, 2019-10-29
a2c_24, 90.57,-0.0133, 1.94, 64, 2017-10-29, 2019-10-29
a2c_24, 90.77,-0.0131, 1.57, 56, 2017-10-29, 2019-10-29
a2c_24, 90.71,-0.0133, 1.99, 59, 2017-10-29, 2019-10-29
a2c_24, 91.38,-0.0123, 1.21, 50, 2017-10-29, 2019-10-29
a2c_24, 91.02,-0.0131, 1.54, 58, 2017-10-29, 2019-10-29
a2c_24, 91.10,-0.0132, 1.59, 56, 2017-10-29, 2019-10-29
a2c_24, 90.51,-0.0131, 1.25, 48, 2017-10-29, 2019-10-29
a2c_24, 90.62,-0.0130, 1.27, 50, 2017-10-29, 2019-10-29
a2c_24, 90.48,-0.0135, 1.57, 54, 2017-10-29, 2019-10-29
a2c_24, 91.17,-0.0123, 1.20, 50, 2017-10-29, 2019-10-29
a2c_24, 91.48,-0.0119, 1.91, 61, 2017-10-29, 2019-10-29
a2c_24, 91.37,-0.0122, 1.81, 53, 2017-10-29, 2019-10-29
a2c_24, 91.10,-0.0119, 2.00, 66, 2017-10-29, 2019-10-29
a2c_24, 91.45,-0.0112, 1.78, 53, 2017-10-29, 2019-10-29
a2c_24, 90.42,-0.0134, 1.58, 61, 2017-10-29, 2019-10-29
a2c_24, 90.94,-0.0126, 1.90, 60, 2017-10-29, 2019-10-29
a2c_24, 91.69,-0.0113, 1.40, 59, 2017-10-29, 2019-10-29
a2c_24, 91.89,-0.0111, 1.62, 53, 2017-10-29, 2019-10-29
a2c_24, 91.60,-0.0118, 1.62, 54, 2017-10-29, 2019-10-29
a2c_24, 91.18,-0.0129, 1.60, 54, 2017-10-29, 2019-10-29
a2c_24, 91.36,-0.0127, 1.21, 47, 2017-10-29, 2019-10-29
a2c_24, 90.71,-0.0127, 1.63, 56, 2017-10-29, 2019-10-29
a2c_24, 90.48,-0.0133, 1.91, 61, 2017-10-29, 2019-10-29
a2c_24, 91.06,-0.0124, 1.23, 52, 2017-10-29, 2019-10-29
a2c_24, 91.24,-0.0122, 1.67, 54, 2017-10-29, 2019-10-29
a2c_24, 91.28,-0.0123, 1.31, 52, 2017-10-29, 2019-10-29
a2c_24, 91.01,-0.0129, 1.82, 51, 2017-10-29, 2019-10-29
a2c_24, 91.24,-0.0128, 1.23, 55, 2017-10-29, 2019-10-29
a2c_24, 91.56,-0.0123, 1.64, 54, 2017-10-29, 2019-10-29
a2c_24, 91.26,-0.0116, 1.84, 61, 2017-10-29, 2019-10-29
a2c_24, 91.00,-0.0123, 1.88, 61, 2017-10-29, 2019-10-29
a2c_24, 90.91,-0.0126, 1.64, 57, 2017-10-29, 2019-10-29
a2c_24, 91.24,-0.0122, 1.74, 57, 2017-10-29, 2019-10-29
a2c_24, 91.49,-0.0119, 0.94, 47, 2017-10-29, 2019-10-29
a2c_24, 90.46,-0.0140, 1.54, 56, 2017-10-29, 2019-10-29
a2c_24, 91.23,-0.0128, 1.25, 57, 2017-10-29, 2019-10-29
a2c_24, 91.84,-0.0117, 1.33, 55, 2017-10-29, 2019-10-29
a2c_24, 90.75,-0.0126, 1.36, 56, 2017-10-29, 2019-10-29
a2c_24, 90.66,-0.0130, 1.24, 47, 2017-10-29, 2019-10-29
a2c_24, 90.82,-0.0128, 1.29, 53, 2017-10-29, 2019-10-29
a2c_24, 91.34,-0.0120, 1.18, 46, 2017-10-29, 2019-10-29
a2c_24, 91.82,-0.0112, 1.70, 56, 2017-10-29, 2019-10-29
a2c_24, 90.76,-0.0134, 1.51, 55, 2017-10-29, 2019-10-29
a2c_24, 91.12,-0.0130, 1.03, 52, 2017-10-29, 2019-10-29
a2c_24, 91.29,-0.0128, 1.30, 53, 2017-10-29, 2019-10-29
a2c_24, 91.48,-0.0111, 1.65, 55, 2017-10-29, 2019-10-29
a2c_24, 90.87,-0.0126, 1.38, 56, 2017-10-29, 2019-10-29
a2c_24, 90.53,-0.0134, 1.58, 56, 2017-10-29, 2019-10-29
a2c_24, 91.05,-0.0125, 1.40, 55, 2017-10-29, 2019-10-29
a2c_24, 91.32,-0.0122, 1.49, 50, 2017-10-29, 2019-10-29
a2c_24, 90.95,-0.0131, 1.75, 59, 2017-10-29, 2019-10-29
a2c_24, 91.25,-0.0127, 1.25, 56, 2017-10-29, 2019-10-29
a2c_24, 90.99,-0.0134, 2.23, 67, 2017-10-29, 2019-10-29
a2c_24, 91.14,-0.0118, 1.26, 50, 2017-10-29, 2019-10-29
a2c_24, 90.99,-0.0123, 1.12, 48, 2017-10-29, 2019-10-29
a2c_24, 90.99,-0.0125, 1.84, 65, 2017-10-29, 2019-10-29
a2c_24, 90.91,-0.0128, 1.70, 52, 2017-10-29, 2019-10-29
a2c_24, 91.14,-0.0126, 1.50, 51, 2017-10-29, 2019-10-29
a2c_24, 90.67,-0.0137, 1.91, 57, 2017-10-29, 2019-10-29
a2c_24, 91.16,-0.0129, 1.61, 62, 2017-10-29, 2019-10-29
a2c_24, 91.22,-0.0130, 1.38, 51, 2017-10-29, 2019-10-29
a2c_24, 90.82,-0.0125, 1.48, 54, 2017-10-29, 2019-10-29
a2c_24, 90.81,-0.0127, 2.28, 69, 2017-10-29, 2019-10-29
a2c_24, 90.77,-0.0130, 1.57, 55, 2017-10-29, 2019-10-29
a2c_24, 90.82,-0.0130, 1.31, 46, 2017-10-29, 2019-10-29
a2c_24, 91.17,-0.0125, 1.96, 66, 2017-10-29, 2019-10-29
a2c_24, 91.05,-0.0129, 1.41, 51, 2017-10-29, 2019-10-29
a2c_24, 91.50,-0.0122, 1.56, 55, 2017-10-29, 2019-10-29
a2c_24, 91.46,-0.0125, 1.33, 55, 2017-10-29, 2019-10-29
a2c_24, 91.15,-0.0118, 1.66, 63, 2017-10-29, 2019-10-29
a2c_24, 91.00,-0.0123, 1.64, 57, 2017-10-29, 2019-10-29
a2c_24, 90.69,-0.0131, 1.46, 54, 2017-10-29, 2019-10-29
a2c_24, 90.35,-0.0139, 1.36, 49, 2017-10-29, 2019-10-29
a2c_24, 91.02,-0.0128, 1.23, 52, 2017-10-29, 2019-10-29
a2c_24, 91.78,-0.0115, 1.69, 53, 2017-10-29, 2019-10-29
a2c_24, 91.07,-0.0131, 1.31, 52, 2017-10-29, 2019-10-29
a2c_24, 91.63,-0.0122, 1.86, 63, 2017-10-29, 2019-10-29
a2c_24, 90.70,-0.0127, 1.49, 56, 2017-10-29, 2019-10-29
a2c_24, 90.64,-0.0130, 1.79, 57, 2017-10-29, 2019-10-29
a2c_24, 90.44,-0.0135, 1.48, 52, 2017-10-29, 2019-10-29
a2c_24, 91.32,-0.0120, 1.65, 53, 2017-10-29, 2019-10-29
a2c_24, 90.96,-0.0129, 1.51, 56, 2017-10-29, 2019-10-29
a2c_24, 90.70,-0.0136, 1.63, 56, 2017-10-29, 2019-10-29
a2c_24, 91.26,-0.0127, 1.42, 58, 2017-10-29, 2019-10-29
a2c_24, 91.79,-0.0118, 1.37, 52, 2017-10-29, 2019-10-29
a2c_24, 90.93,-0.0122, 1.65, 57, 2017-10-29, 2019-10-29
a2c_24, 90.64,-0.0130, 1.41, 55, 2017-10-29, 2019-10-29
a2c_24, 91.17,-0.0121, 1.85, 65, 2017-10-29, 2019-10-29
a2c_24, 90.86,-0.0129, 1.50, 50, 2017-10-29, 2019-10-29
a2c_24, 90.36,-0.0141, 1.32, 52, 2017-10-29, 2019-10-29
a2c_24, 91.63,-0.0118, 1.70, 52, 2017-10-29, 2019-10-29
a2c_24, 91.02,-0.0132, 1.56, 57, 2017-10-29, 2019-10-29
a2c_24, 91.78,-0.0118, 1.56, 61, 2017-10-29, 2019-10-29
a2c_24, 90.49,-0.0130, 1.71, 56, 2017-10-29, 2019-10-29
