,Observation,Next State,Current Weight,Action,# Rebalance,Trading Cost,Trace Error,Daily Return,Total Cost,Total Error,Total UE,Total Return,Reward
364,"[[0.39622032]
 [0.26308454]
 [0.23766434]
 [0.1030308 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48712558 0.17240938 0.2403323  0.10241758],[-0.09940741  0.09936092 -0.0026558   0.00270229],216,0.000696846600267921,2.003456311556217,0.9980753373125448,0.1316899872056027,731.2615537180138,-6.091015933286638,1.1668591153923875,-1.0060778208439405
365,"[[0.48601511]
 [0.17201635]
 [0.23978443]
 [0.10218411]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39473662 0.26763007 0.23686045 0.10293055],[ 0.09427968 -0.09368453 -0.00016433 -0.00043082],217,0.0006424648651688677,2.003456311556217,1.002284845751908,0.13233245207077157,733.26501002957,-6.123475062565376,1.169525208485267,-1.0018139306694782
366,"[[0.39388674]
 [0.26705385]
 [0.23635048]
 [0.10270894]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39565119 0.26844802 0.23490549 0.10411516],[-0.0955151   0.09738365 -0.00228442  0.00041587],218,0.0006679733515881243,2.003456311556217,1.002157685280058,0.1330004254223597,735.2684663411262,-6.123142378146081,1.1720486758122723,-1.0019665996277474
367,"[[0.39442065]
 [0.26761311]
 [0.2341749 ]
 [0.10379135]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49084464 0.17066125 0.23676279 0.09992933],[-0.00338673  0.00234615  0.00114954 -0.00010896],218,2.3927169429010118e-05,2.003456311556217,1.0031198686972482,0.1330243525917887,737.2719226526824,-6.122328017740912,1.1757053137875904,-1.0003603700283978
368,"[[0.49173073]
 [0.17096933]
 [0.23719021]
 [0.10010973]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49594357 0.17102281 0.23906356 0.09934988],[ 0.09607935 -0.0982131   0.00332511 -0.00119137],219,0.0006825229076001773,2.003456311556217,0.998198010265084,0.1337068754993889,739.2753789642386,-6.155076838778943,1.173586704880859,-1.0059408241987333
369,"[[0.49328976]
 [0.17010766]
 [0.23778433]
 [0.09881825]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49293746 0.16979744 0.23970532 0.0961677 ],[-0.00123073 -0.00156933  0.00030981  0.00249025],219,1.9190868049635875e-05,2.003456311556217,1.005379820992269,0.13372606636743853,741.2788352757948,-6.188281748725364,1.179900391272025,-0.9980956814319979
370,"[[0.49362462]
 [0.17003414]
 [0.24003947]
 [0.09630176]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39172069 0.26573081 0.23737002 0.10357722],[-0.00278976 -0.00070765 -0.00028431  0.00378172],219,2.6058419239877243e-05,2.003456311556217,0.9986079193211908,0.13375212478667842,743.282291587351,-6.2219289458713165,1.1782578747344157,-1.0048744506542662
371,"[[0.39234894]
 [0.26615699]
 [0.23775072]
 [0.10374334]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49102421 0.16860662 0.2377667  0.10399952],[-0.10312461  0.09936586 -0.00253946  0.00629821],220,0.0007270772286395416,2.003456311556217,0.998398730297857,0.13447920201531796,745.2857478989072,-6.221945839195931,1.176371166098292,-1.0057846584869996
372,"[[0.49033918]
 [0.1683714 ]
 [0.23743499]
 [0.10385443]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49119401 0.16986159 0.23883384 0.10371894],[ 0.09815106 -0.09675699 -0.00025071 -0.00114336],221,0.0006742985252197203,2.003456311556217,1.0013970509600814,0.13515350054053768,747.2892042104634,-6.255293000410378,1.1780146165653018,-1.0027335591213555
373,"[[0.48942797]
 [0.16925087]
 [0.23797513]
 [0.10334603]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38892784 0.26677528 0.23781036 0.10216387],[ 1.60822532e-04  1.02860903e-03  6.50179928e-05 -1.25444956e-03],221,8.630117913807865e-06,2.003456311556217,1.0036083744402458,0.13516213065845148,749.2926605220196,-6.28843216868497,1.182265334397952,-0.999856567233885
374,"[[0.39061634]
 [0.26793346]
 [0.23884279]
 [0.10260741]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49171228 0.16908696 0.23657405 0.10205499],[-0.09892796  0.10014913 -0.00047512 -0.00074605],222,0.0006914726373598273,2.003456311556217,0.9956773454247767,0.1358536032958113,751.2961168335758,-6.288037973345873,1.1771548097410887,-1.0084704387688002
375,"[[0.49199357]
 [0.16918368]
 [0.23670938]
 [0.10211337]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49149317 0.16794661 0.23685779 0.0999857 ],[ 9.98836675e-02 -9.85334583e-02 -1.34278004e-03 -7.42908870e-06],223,0.0006866586711221923,2.003456311556217,0.9994282686956432,0.1365402619669335,753.299573145132,-6.321185396764811,1.1764817934862855,-1.0047147015316962
376,"[[0.49332674]
 [0.16857315]
 [0.23774141]
 [0.1003587 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49227785 0.16857315 0.23724834 0.09982501],[-0.00149356  0.00021632  0.00079063  0.00048661],223,1.0261762794786308e-05,2.003456311556217,0.9962832678641944,0.13655052372972828,755.3030294566881,-6.354782116108486,1.1721091257972447,-1.0071833054548174
377,"[[0.49330177]
 [0.16892378]
 [0.23774181]
 [0.10003264]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38892886 0.25922995 0.23575278 0.10381431],[-0.00282673  0.00082686 -0.0002414   0.00224127],223,2.100172442478985e-05,2.003456311556217,0.997924339845998,0.13657152545415308,757.3064857682443,-6.38828628831415,1.1696762255886852,-1.005552973434644
378,"[[0.39376193]
 [0.2624513 ]
 [0.23868239]
 [0.10510437]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39116861 0.27013274 0.23925393 0.10356537],[-0.10280176  0.10047622 -0.0002418   0.00256734],224,0.0007038811936624634,2.003456311556217,0.9877259007148274,0.13727540664781554,759.3099420798005,-6.389540921040297,1.1553195034643038,-1.0164342920350524
379,"[[0.38956335]
 [0.26902419]
 [0.2382721 ]
 [0.10314037]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48738754 0.16708065 0.23673207 0.10012642],[-0.00326192  0.0069487  -0.00118238 -0.00250439],225,4.688331052098892e-05,2.003456311556217,1.0041206546796686,0.13732228995833654,761.3133983913567,-6.388677543062045,1.1600801761827664,-0.9993825401870695
380,"[[0.49165179]
 [0.16854247]
 [0.23880329]
 [0.10100244]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49256724 0.16936004 0.2405368  0.10237762],[ 0.10093665 -0.09962418 -0.00077208 -0.00054039],226,0.0006838325102743157,2.003456311556217,0.9913266788734965,0.13800612246861085,763.3168547029129,-6.422329430663574,1.1500184282822425,-1.0128134651929952
381,"[[0.49019387]
 [0.168544  ]
 [0.23937781]
 [0.10188432]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48346609 0.16676953 0.23790725 0.10175737],[-0.00115179  0.00085753 -0.00130328  0.00159754],226,1.648850027203498e-05,2.003456311556217,1.0048417020916116,0.13802261096888288,765.3203110144691,-6.45596070318298,1.1555864749118485,-0.9986310979648778
382,"[[0.4883988 ]
 [0.16847105]
 [0.24033457]
 [0.10279558]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48947551 0.16759739 0.24046799 0.10379797],[ 0.00030614  0.00085601 -0.0018778   0.00071566],226,1.2672541054087424e-05,2.003456311556217,0.9899002381644321,0.13803528350993696,767.3237673260253,-6.4896296555505675,1.1439153267348354,-1.0135687459328393
383,"[[0.48882105]
 [0.1673733 ]
 [0.24014646]
 [0.10365919]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48461509 0.16552976 0.23829966 0.10167309],[ 0.00210121  0.00092895 -0.00283456 -0.0001956 ],226,2.0242877698728807e-05,2.003456311556217,1.0013388604801234,0.13805552638763569,769.3272236375815,-6.5235841346510774,1.1454468697584081,-1.0021376939537923
384,"[[0.48945205]
 [0.16718192]
 [0.24067814]
 [0.10268789]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.48754099 0.17235902 0.23750001 0.10259998],[0.49247619 0.16562009 0.23945162 0.10371638],[-0.00128006  0.00498572 -0.00264645 -0.00105921],226,3.335150820970299e-05,2.003456311556217,0.9901175966744855,0.1380888778958454,771.3306799491377,-6.557733646920012,1.1341271018035075,-1.0133720663899415
385,"[[0.49185435]
 [0.16541096]
 [0.23914926]
 [0.10358542]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49222737 0.16900313 0.24178281 0.10527262],[ 1.04794949e-03  2.21808858e-03 -3.17812470e-03 -8.79133663e-05],226,2.1631957324473465e-05,2.003456311556217,1.0012642803220901,0.13811050985316986,773.3341362606939,-6.5922716915328055,1.135560956381067,-1.0022136631914516
386,"[[0.48818232]
 [0.16761429]
 [0.23979588]
 [0.10440751]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48968007 0.16338417 0.23871907 0.10205388],[-0.00135435  0.00398905 -0.00164925 -0.00098544],226,2.6454058791105994e-05,2.003456311556217,1.008285929373908,0.13813696391196095,775.3375925722501,-6.626049447694746,1.1449701342654077,-0.9951968362411003
387,"[[0.49271659]
 [0.16439731]
 [0.24019938]
 [0.10268672]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48807333 0.17009157 0.23826906 0.10438269],[ 0.00231768  0.00178572 -0.00229587 -0.00180753],226,2.7437888163524085e-05,2.003456311556217,0.993837193608827,0.1381644018001245,777.3410488838063,-6.661104977051211,1.1379139050042548,-1.0096465558355538
388,"[[0.48767507]
 [0.16995278]
 [0.23807464]
 [0.10429752]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39050001 0.26671633 0.23929107 0.1035692 ],[-2.21658596e-03  5.00269155e-03 -2.69936310e-03 -8.67424986e-05],227,3.324497250051259e-05,2.003456311556217,1.0008166513982144,0.138197646772625,779.3445051953624,-6.693934875380873,1.1388431839858242,-1.0026729051305034
389,"[[0.39047009]
 [0.2666959 ]
 [0.23927274]
 [0.10356127]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39383624 0.26425583 0.23879715 0.10431302],[-0.09717506  0.09944722 -0.00057463 -0.00169754],228,0.0006614079896794418,2.003456311556217,1.0000766112731696,0.13885905476230445,781.3479615069186,-6.693923575682579,1.13893043221209,-1.004041108272727
390,"[[0.39336333]
 [0.26393851]
 [0.2385104 ]
 [0.10418776]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49466008 0.17022703 0.2380562  0.10335044],[ 2.99144111e-05  2.70410015e-03 -1.77272358e-03 -9.61290984e-04],228,1.8184897953580406e-05,2.003456311556217,1.0012022336120774,0.13887723966025803,783.3514178184748,-6.694730860095537,1.140299692659513,-1.0022722628420935
391,"[[0.49156628]
 [0.16916236]
 [0.2365673 ]
 [0.10270405]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39394541 0.27605658 0.23934404 0.10379924],[ 0.09713668 -0.0945385  -0.00101039 -0.00158778],229,0.0006468671482075261,2.003456311556217,1.00629374875182,0.13952410680846555,785.354874130031,-6.727823413882283,1.1474764524268894,-0.9978094299526048
392,"[[0.38883408]
 [0.27247482]
 [0.23623862]
 [0.10245247]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49220361 0.1701531  0.23951516 0.10279614],[-0.10106628  0.10023764  0.00093271 -0.00010407],230,0.0006779690337577941,2.003456311556217,1.013145266558328,0.14020207584222336,787.3583304415872,-6.7256516754757705,1.1625603362634456,-0.9909890140316469
393,"[[0.48991668]
 [0.16936251]
 [0.2384023 ]
 [0.10231852]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48644112 0.16637648 0.23857538 0.10192202],[ 0.10166592 -0.10307482  0.00126139  0.0001475 ],231,0.0006998112516204345,2.003456311556217,1.004668009566938,0.1409018870938438,789.3617867531434,-6.758877484746115,1.167987179035266,-0.9994881132408997
394,"[[0.48971487]
 [0.16749619]
 [0.24018099]
 [0.10260795]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39391651 0.27520819 0.23934993 0.10342927],[ 5.83327461e-04  3.74923228e-05 -9.02283096e-04  2.81463312e-04],231,6.1545137162493575e-06,2.003456311556217,0.9933149851550025,0.14090804160756004,791.3652430646996,-6.792880457682781,1.1601791674046484,-1.0101474809149311
395,"[[0.38928253]
 [0.27197068]
 [0.23653425]
 [0.10221254]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49102937 0.16901347 0.23745595 0.10296795],[-9.92148613e-02  1.01903811e-01 -2.68097687e-03 -7.97271456e-06],232,0.0006904438026163256,2.003456311556217,1.0119038955057997,0.14159848541017636,793.3686993762558,-6.790927990856504,1.173989818981439,-0.992242859853034
396,"[[0.49080029]
 [0.16893462]
 [0.23734518]
 [0.10291991]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39009854 0.26776886 0.23608404 0.10262944],[ 0.10121747 -0.10257068  0.00096576  0.00038744],233,0.0007032348635446269,2.003456311556217,1.0004667354132992,0.14230172027372098,795.372155687812,-6.824152219719929,1.1745377616048105,-1.0036928110064627
397,"[[0.39143691]
 [0.26868754]
 [0.23689401]
 [0.10298154]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39299234 0.26716786 0.23817351 0.10436052],[-0.10030028  0.10046538  0.00015484 -0.00031993],234,0.000690184300179822,2.003456311556217,0.9965808840917162,0.14299190457390082,797.3756119993682,-6.823289600644927,1.1705218808592275,-1.0075656117646807
398,"[[0.39193638]
 [0.26644998]
 [0.23753354]
 [0.1040801 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49155972 0.16874199 0.23654715 0.10219193],[-0.0009369   0.00071247  0.000606   -0.00038157],234,9.012822158703034e-06,2.003456311556217,1.0026942323645622,0.14300091739605952,799.3790683109244,-6.823158494085742,1.1736755387940667,-1.0007710920138138
399,"[[0.49203168]
 [0.16890401]
 [0.23677426]
 [0.10229005]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49008671 0.16801248 0.23662969 0.10154668],[ 9.85636270e-02 -9.70499751e-02 -3.35294950e-05 -1.48012241e-03],235,0.0006755812332427029,2.003456311556217,0.9990407938357475,0.14367649862930224,801.3825246224806,-6.8563926835589175,1.1725497419824231,-1.0050910989537123
400,"[[0.49191883]
 [0.16864057]
 [0.2375143 ]
 [0.1019263 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49145226 0.17209094 0.23846262 0.10452499],[-0.00153168  0.000496    0.00072575  0.00030993],235,1.0488466175324492e-05,2.003456311556217,0.9962755514291592,0.14368698709547756,803.3859809340368,-6.88981532813666,1.168182640771657,-1.007191248593233
401,"[[0.4882635 ]
 [0.17097434]
 [0.23691537]
 [0.10384679]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48916097 0.17280363 0.23835797 0.1030161 ],[-1.41883000e-03  7.59435335e-04 -1.42857599e-05  6.73680426e-04],235,9.77698317104134e-06,2.003456311556217,1.0065308142268874,0.1436967640786486,805.389437245593,-6.922226933325334,1.1758118245816114,-0.9969352743125008
402,"[[0.48753325]
 [0.17222862]
 [0.23756482]
 [0.10267331]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48986412 0.17500037 0.23825386 0.10529031],[ 0.0022365  -0.00157433  0.00058464 -0.00124681],235,1.9372046195312034e-05,2.003456311556217,1.0033386766355243,0.1437161361248439,807.3928935571491,-6.954367943391238,1.1797374800481153,-1.000137006966888
403,"[[0.48577936]
 [0.17354113]
 [0.23626717]
 [0.10441234]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39405416 0.26922244 0.23771368 0.10400145],[ 2.96674928e-03 -2.82860948e-03 -6.48106811e-05 -7.33291167e-05],235,2.0439914276239713e-05,2.003456311556217,1.008408667811707,0.14373657603912016,809.3963498687053,-6.985796879606256,1.1896575006228602,-0.9950680836587864
404,"[[0.39209692]
 [0.26788523]
 [0.23653297]
 [0.10348488]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48901268 0.16815024 0.23831455 0.10170755],[-0.09527935  0.09585888  0.00123284 -0.00181236],236,0.0006745543797298962,2.003456311556217,1.0049917346545658,0.14441113041885006,811.3998061802615,-6.985132933164694,1.1955959551957835,-0.9991391312813811
405,"[[0.49039313]
 [0.16862491]
 [0.23898729]
 [0.10199467]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38793745 0.26859327 0.23976176 0.10345136],[ 0.09840308 -0.09848523  0.00096704 -0.0008849 ],237,0.0006938300745724765,2.003456311556217,0.9971850233651289,0.14510496049342253,813.4032624918177,-7.018691355740463,1.192230380517161,-1.006965118265661
406,"[[0.38803685]
 [0.26866209]
 [0.23982319]
 [0.10347786]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48767758 0.16913214 0.23850219 0.10287242],[-0.09989312  0.10077509 -0.00148728  0.00060531],238,0.0007058737510125508,2.003456311556217,0.9997438298465275,0.14581083424443508,815.4067188033739,-7.018066833768147,1.1919249666776095,-1.004418355460702
407,"[[0.48856466]
 [0.16943978]
 [0.23893602]
 [0.10305954]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.3924075  0.27009025 0.23821059 0.10127475],[ 0.10246315 -0.09926208 -0.00232318 -0.00087789],239,0.0007132297818756299,2.003456311556217,0.998184318286959,0.1465240640263107,817.4101751149301,-7.051254101654788,1.1897608103122959,-1.0059852230511337
408,"[[0.39163086]
 [0.2695557 ]
 [0.23773913]
 [0.10107431]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39122342 0.26469509 0.23720204 0.10121121],[-0.09806465  0.09996022 -0.00143601 -0.00045956],240,0.0006945438908853989,2.003456311556217,1.0019830939536403,0.1472186079171961,819.4136314264863,-7.050331568310532,1.1921202177815042,-1.0021677614934623
409,"[[0.39345361]
 [0.266204  ]
 [0.23855422]
 [0.10178817]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.49291645 0.16601085 0.23524373 0.10200657],[-0.00113085 -0.00015569 -0.00023912  0.00152567],240,1.0621683206349476e-05,2.003456311556217,0.9943317565429601,0.14722922960040244,821.4170877380425,-7.050568914203947,1.1853629901570593,-1.0091351766964634
410,"[[0.4948078 ]
 [0.16664784]
 [0.23614638]
 [0.10239798]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39231355 0.26671566 0.23999866 0.10487109],[ 0.09704639 -0.09680399 -0.00105421  0.00081181],241,0.0006774253534766374,2.003456311556217,0.9961776016167799,0.14790665495387909,823.4205440495987,-7.084505973748179,1.180832060579954,-1.0079561352929138
411,"[[0.39078988]
 [0.26567979]
 [0.23906655]
 [0.10446379]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39217261 0.26225879 0.23993055 0.10378795],[-0.10430779  0.10275216  0.00135363  0.000202  ],242,0.0007193127100894637,2.003456311556217,1.0038989477352989,0.14862596766396854,825.4240003611549,-7.084747488533395,1.1854360630683205,-1.0002766765310078
412,"[[0.39289951]
 [0.2627449 ]
 [0.24037527]
 [0.10398033]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39160285 0.27679119 0.23733562 0.10293234],[-0.00028987  0.00372021 -0.00156654 -0.00186381],242,2.5754836003430007e-05,2.003456311556217,0.9981498971909748,0.14865172249997197,827.4274566727111,-7.086151609246497,1.183242884478118,-1.0053321692012458
413,"[[0.38823991]
 [0.27441422]
 [0.23529747]
 [0.1020484 ]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39039755 0.26597804 0.23889831 0.10120296],[-0.0023995   0.0066551  -0.00287525 -0.00138035],243,4.5987684805572944e-05,2.003456311556217,1.0086619945413533,0.14869771018477754,829.4309129842673,-7.083264603671182,1.1934921278845625,-0.9948403046996694
414,"[[0.39177784]
 [0.26691844]
 [0.23974296]
 [0.10156077]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.48979284 0.17250592 0.23835761 0.10065312],[ 0.0022601  -0.00501422  0.00220254  0.00055158],244,3.4949071049888866e-05,2.003456311556217,0.9964768583452552,0.14873265925582743,831.4343692958234,-7.083386827744899,1.1892872860542025,-1.007014402282012
415,"[[0.4891523 ]
 [0.17228032]
 [0.23804589]
 [0.10052149]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48567253 0.17233754 0.23707466 0.09721427],[ 0.09872216 -0.09751843 -0.00224295  0.00103921],245,0.000692886419134277,2.003456311556217,1.0013094995756833,0.14942554567496172,833.4378256073796,-7.115733210775973,1.190844657250656,-1.0028396983996684
416,"[[0.48944172]
 [0.17367501]
 [0.23891454]
 [0.09796873]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.48853508 0.16882805 0.23609311 0.10224917],[ 0.00134771 -0.00288032 -0.00054588  0.00207849],245,2.3827585082563192e-05,2.003456311556217,0.9922989973258757,0.1494493732600443,835.4412819189358,-7.147895796042792,1.181673959360702,-1.011181141815424
417,"[[0.49064219]
 [0.16955622]
 [0.2371114 ]
 [0.10269019]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49377702 0.16925757 0.23841585 0.1040392 ],[ 0.00105828 -0.004275   -0.00141453  0.00463125],246,3.926331486211341e-05,2.003456311556217,0.9957054124554208,0.1494886365749064,837.444738230492,-7.180905383636951,1.1765991570930778,-1.0077901624156584
418,"[[0.49108116]
 [0.16833348]
 [0.23711418]
 [0.10347118]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.38753134 0.26380976 0.23750001 0.09982756],[-1.42183530e-04 -1.56216996e-04  3.88608492e-04 -9.02079662e-05],246,2.6702607173933128e-06,2.003456311556217,1.0054896342855724,0.1494913068356238,839.4481945420482,-7.214267642556872,1.1830582561662315,-0.9979693475313622
419,"[[0.39197291]
 [0.26683333]
 [0.24022205]
 [0.10097171]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.4943845  0.16827621 0.23631766 0.10327548],[-0.10058115  0.10106652  0.00038583 -0.0008712 ],247,0.0007009404107984995,2.003456311556217,0.9886686760546817,0.1501922472464223,841.4516508536044,-7.214512055723108,1.1696526398194285,-1.0154885759123342
420,"[[0.49327274]
 [0.1678978 ]
 [0.23578623]
 [0.10304324]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.49491195 0.16564943 0.23756617 0.10159777],[ 0.09852709 -0.09743333 -0.00272203  0.00162827],248,0.0006841383795196784,2.003456311556217,1.0022538552661704,0.15087638562594197,843.4551071651606,-7.247935783461296,1.1722888675812755,-1.0018865946695663
421,"[[0.49504794]
 [0.16569494]
 [0.23763144]
 [0.10162568]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.4905     0.16940001 0.23750001 0.10259998],[0.39144813 0.27237767 0.23957079 0.10292655],[-0.00277274  0.00150221  0.00171378 -0.00044326],248,2.2017233371980973e-05,2.003456311556217,0.9997253104224928,0.15089840285931394,845.4585634767168,-7.282399301885646,1.1719668520475233,-1.0037530183670964
422,"[[0.3889885 ]
 [0.27066621]
 [0.23806547]
 [0.10227982]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39050001 0.2694     0.23750001 0.10259998],[0.39774753 0.26641948 0.23754344 0.10194277],[-0.10454793  0.10370506 -0.00013143  0.0009743 ],249,0.0007164554844867493,2.003456311556217,1.006323138549338,0.1516148583438007,847.462019788273,-7.281027883776588,1.1793773608282514,-0.9978496284913658
423,"[[0.39629976]
 [0.26544974]
 [0.2366788 ]
 [0.10157171]
 [0.39019906]
 [0.26996434]
 [0.23968577]
 [0.10360714]]",[0.39692646 0.26297355 0.23750001 0.10259998],[0.49030469 0.16820917 0.23750001 0.10312848],[ 0.00793796 -0.00769266 -0.00056546  0.00032016],250,5.6878332024981e-05,2.003456311556217,1.003653230596261,0.15167173667582567,849.4654760998292,-7.281367342504861,1.1836858982873668,-0.9998599592919812
