model,return,sharpe,cost,n_trade,start,end
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.02,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 119.15,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.28,0.0419, 0.83, 27, 2017-10-29, 2019-10-29
a2c_10, 119.42,0.0419, 0.84, 27, 2017-10-29, 2019-10-29
a2c_10, 118.52,0.0419, 0.83, 25, 2017-10-29, 2019-10-29
a2c_10, 118.65,0.0419, 0.83, 24, 2017-10-29, 2019-10-29
a2c_10, 118.79,0.0419, 0.86, 24, 2017-10-29, 2019-10-29
a2c_10, 118.86,0.0418, 0.84, 27, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 1.29, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.05,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 115.85,0.0445, 0.76, 17, 2017-10-29, 2019-10-29
a2c_11, 116.86,0.0445, 0.74, 18, 2017-10-29, 2019-10-29
a2c_11, 116.67,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.46,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_11, 116.26,0.0445, 0.75, 17, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.13, 89, 2017-10-29, 2019-10-29
a2c_12, 103.17,0.0132, 1.11, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.17,0.0132, 1.22, 91, 2017-10-29, 2019-10-29
a2c_12, 103.82,0.0131, 1.12, 90, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.19,0.0132, 1.11, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.20,0.0132, 1.07, 93, 2017-10-29, 2019-10-29
a2c_12, 103.79,0.0131, 1.20, 91, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.02,0.0129, 1.08, 89, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.17,0.0132, 1.05, 90, 2017-10-29, 2019-10-29
a2c_12, 103.92,0.0133, 1.24, 92, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.16,0.0132, 1.10, 91, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.80,0.0131, 1.23, 92, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.21,0.0132, 1.11, 90, 2017-10-29, 2019-10-29
a2c_12, 103.94,0.0133, 1.24, 93, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 104.11,0.0135, 1.13, 90, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.19,0.0132, 1.11, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.10,0.0131, 1.12, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.01, 90, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.38,0.0135, 1.12, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.19,0.0132, 1.08, 89, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 104.20,0.0137, 1.23, 94, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.55,0.0138, 1.12, 89, 2017-10-29, 2019-10-29
a2c_12, 104.02,0.0134, 1.07, 93, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.79,0.0131, 1.12, 92, 2017-10-29, 2019-10-29
a2c_12, 103.51,0.0137, 1.11, 90, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.71,0.0129, 1.11, 91, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.03, 90, 2017-10-29, 2019-10-29
a2c_12, 103.06,0.0130, 1.08, 88, 2017-10-29, 2019-10-29
a2c_12, 104.00,0.0134, 1.10, 91, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.86,0.0132, 1.02, 91, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.90,0.0132, 1.11, 91, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_12, 103.94,0.0133, 1.12, 90, 2017-10-29, 2019-10-29
a2c_12, 103.15,0.0131, 1.11, 89, 2017-10-29, 2019-10-29
a2c_12, 103.87,0.0132, 1.00, 89, 2017-10-29, 2019-10-29
a2c_12, 103.18,0.0132, 1.00, 88, 2017-10-29, 2019-10-29
a2c_13, 90.49,-0.0131, 2.13, 53, 2017-10-29, 2019-10-29
a2c_13, 90.63,-0.0130, 1.66, 56, 2017-10-29, 2019-10-29
a2c_13, 90.82,-0.0128, 1.99, 66, 2017-10-29, 2019-10-29
a2c_13, 91.05,-0.0126, 1.86, 57, 2017-10-29, 2019-10-29
a2c_13, 90.85,-0.0132, 1.78, 61, 2017-10-29, 2019-10-29
a2c_13, 90.82,-0.0134, 1.84, 64, 2017-10-29, 2019-10-29
a2c_13, 91.18,-0.0129, 1.62, 53, 2017-10-29, 2019-10-29
a2c_13, 91.32,-0.0128, 1.74, 54, 2017-10-29, 2019-10-29
a2c_13, 91.98,-0.0101, 2.45, 67, 2017-10-29, 2019-10-29
a2c_13, 91.18,-0.0120, 1.95, 55, 2017-10-29, 2019-10-29
a2c_13, 91.17,-0.0122, 1.46, 53, 2017-10-29, 2019-10-29
a2c_13, 91.03,-0.0120, 1.66, 61, 2017-10-29, 2019-10-29
a2c_13, 91.47,-0.0112, 1.74, 60, 2017-10-29, 2019-10-29
a2c_13, 91.36,-0.0115, 1.85, 62, 2017-10-29, 2019-10-29
a2c_13, 91.04,-0.0124, 1.70, 54, 2017-10-29, 2019-10-29
a2c_13, 91.03,-0.0126, 1.61, 60, 2017-10-29, 2019-10-29
a2c_13, 90.62,-0.0136, 1.89, 57, 2017-10-29, 2019-10-29
a2c_13, 91.47,-0.0121, 1.82, 58, 2017-10-29, 2019-10-29
a2c_13, 91.09,-0.0130, 1.68, 62, 2017-10-29, 2019-10-29
a2c_13, 90.88,-0.0137, 1.94, 61, 2017-10-29, 2019-10-29
a2c_13, 91.21,-0.0117, 1.26, 50, 2017-10-29, 2019-10-29
a2c_13, 91.03,-0.0122, 1.47, 54, 2017-10-29, 2019-10-29
a2c_13, 90.54,-0.0135, 1.99, 58, 2017-10-29, 2019-10-29
a2c_13, 90.77,-0.0131, 1.68, 53, 2017-10-29, 2019-10-29
a2c_13, 91.53,-0.0118, 1.50, 53, 2017-10-29, 2019-10-29
a2c_13, 91.70,-0.0117, 2.25, 64, 2017-10-29, 2019-10-29
a2c_13, 90.83,-0.0136, 1.19, 53, 2017-10-29, 2019-10-29
a2c_13, 92.03,-0.0115, 1.71, 52, 2017-10-29, 2019-10-29
a2c_13, 90.59,-0.0129, 1.93, 64, 2017-10-29, 2019-10-29
a2c_13, 90.50,-0.0133, 1.79, 65, 2017-10-29, 2019-10-29
a2c_13, 90.19,-0.0141, 2.17, 70, 2017-10-29, 2019-10-29
a2c_13, 91.17,-0.0123, 1.86, 58, 2017-10-29, 2019-10-29
a2c_13, 90.88,-0.0131, 2.00, 62, 2017-10-29, 2019-10-29
a2c_13, 91.43,-0.0122, 1.90, 63, 2017-10-29, 2019-10-29
a2c_13, 91.94,-0.0114, 1.80, 59, 2017-10-29, 2019-10-29
a2c_13, 91.78,-0.0119, 1.60, 57, 2017-10-29, 2019-10-29
a2c_13, 90.51,-0.0131, 1.36, 51, 2017-10-29, 2019-10-29
a2c_13, 91.23,-0.0119, 2.14, 63, 2017-10-29, 2019-10-29
a2c_13, 90.65,-0.0132, 1.52, 51, 2017-10-29, 2019-10-29
a2c_13, 91.50,-0.0117, 1.91, 56, 2017-10-29, 2019-10-29
a2c_13, 91.43,-0.0120, 1.44, 49, 2017-10-29, 2019-10-29
a2c_13, 90.78,-0.0135, 1.75, 60, 2017-10-29, 2019-10-29
a2c_13, 91.61,-0.0120, 1.40, 56, 2017-10-29, 2019-10-29
a2c_13, 91.55,-0.0123, 1.39, 55, 2017-10-29, 2019-10-29
a2c_13, 90.73,-0.0127, 1.75, 61, 2017-10-29, 2019-10-29
a2c_13, 90.96,-0.0124, 1.72, 53, 2017-10-29, 2019-10-29
a2c_13, 90.96,-0.0126, 1.42, 49, 2017-10-29, 2019-10-29
a2c_13, 91.16,-0.0124, 1.81, 58, 2017-10-29, 2019-10-29
a2c_13, 90.23,-0.0144, 2.17, 67, 2017-10-29, 2019-10-29
a2c_13, 91.48,-0.0121, 2.34, 74, 2017-10-29, 2019-10-29
a2c_13, 91.10,-0.0131, 1.87, 61, 2017-10-29, 2019-10-29
a2c_13, 92.08,-0.0113, 1.68, 59, 2017-10-29, 2019-10-29
a2c_13, 90.79,-0.0125, 2.10, 66, 2017-10-29, 2019-10-29
a2c_13, 91.07,-0.0122, 1.59, 53, 2017-10-29, 2019-10-29
a2c_13, 91.57,-0.0113, 2.15, 69, 2017-10-29, 2019-10-29
a2c_13, 90.95,-0.0128, 1.69, 59, 2017-10-29, 2019-10-29
a2c_13, 92.30,-0.0103, 2.03, 61, 2017-10-29, 2019-10-29
a2c_13, 91.43,-0.0122, 1.51, 50, 2017-10-29, 2019-10-29
a2c_13, 91.48,-0.0123, 1.79, 58, 2017-10-29, 2019-10-29
a2c_13, 92.01,-0.0114, 1.73, 62, 2017-10-29, 2019-10-29
a2c_13, 91.20,-0.0117, 2.39, 69, 2017-10-29, 2019-10-29
a2c_13, 90.15,-0.0140, 1.75, 67, 2017-10-29, 2019-10-29
a2c_13, 91.07,-0.0123, 1.43, 54, 2017-10-29, 2019-10-29
a2c_13, 91.26,-0.0122, 2.05, 61, 2017-10-29, 2019-10-29
a2c_13, 91.22,-0.0124, 2.03, 63, 2017-10-29, 2019-10-29
a2c_13, 91.77,-0.0115, 1.87, 67, 2017-10-29, 2019-10-29
